sentence_id,text,start,end
0,"Once upon a time there was a mill, in which it was impossible to grind flour, because such strange things kept happening there. ",0,128
1,"But there was a poor woman who was in urgent need of a little meal one evening, and she asked whether they would not allow her to grind a little flour during the night. ",128,297
2,"""For heaven's sake,"" said the mill-owner, ""that is quite impossible! ",297,366
3,"There are ghosts enough in the mill as it is."" ",366,413
4,But the woman said that she must grind a little; ,413,462
5," for she did not have a pinch of flour in the house with which to make mush, and there was nothing for her children to eat. ",461,585
6,So at last he allowed her to go to the mill at night and grind some flour. ,585,660
7,"When she came, she lit a fire under a big tar-barrel that was standing there; ",660,738
8," got the mill going, sat down by the fire, and began to knit. ",737,799
9,After a time a girl came in and nodded to her. ,799,846
10,"""Good evening!"" ",846,862
11,said she to the woman. ,862,885
12,"""Good evening!"" ",846,862
13,said the woman; ,901,917
14," kept her seat, and went on knitting. ",916,954
15,But then the girl who had come in began to pull apart the fire on the hearth. ,954,1032
16,The woman built it up again. ,1032,1061
17,"""What is your name?"" ",1061,1082
18,asked the girl from underground. ,1082,1115
19,"""Self is my name,"" said the woman. ",1115,1150
20,"That seemed a curious name to the girl, and she once more began to pull the fire apart. ",1150,1238
21,"Then the woman grew angry and began to scold, and built it all up again. ",1238,1311
22,Thus they went on for a good while; ,1311,1347
23," but at last, while they were in the midst of their pulling apart and building up of the fire, the woman upset the tar-barrel on the girl from underground. ",1346,1502
24,"Then the latter screamed and ran away, crying: ""Father, father! ",1502,1566
25,"Self burned me!"" ",1566,1583
26,"""Nonsense, if self did it, then self must suffer for it!"" ",1583,1641
27,came the answer from below the hill.,1641,1678
