coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
17,an old bamboo wood - cutter,an old bamboo wood-cutter,0,28,53,0
17,an old bamboo wood - cutter,his,4,40,43,0
17,an old bamboo wood - cutter,he,8,19,21,0
17,an old bamboo wood - cutter,his,3,234,237,1
17,an old bamboo wood - cutter,his,7,37,40,0
17,an old bamboo wood - cutter,he,3,227,229,0
17,an old bamboo wood - cutter,he,3,29,31,0
17,an old bamboo wood - cutter,he,3,5,7,0
17,an old bamboo wood - cutter,he,2,14,16,0
17,an old bamboo wood - cutter,he,1,140,142,0
17,an old bamboo wood - cutter,his,1,89,92,0
17,an old bamboo wood - cutter,his,3,17,20,0
17,an old bamboo wood - cutter,he,4,21,23,0
17,an old bamboo wood - cutter,He,1,0,2,0
17,an old bamboo wood - cutter,he,6,31,33,0
17,an old bamboo wood - cutter,his,1,69,72,0
18,no child,no child,1,35,43,0
10,Heaven,Heaven,1,48,54,0
25,his old wife,his old wife,3,234,246,0
27,"The old man , full of wonder","The old man, full of wonder",7,0,27,0
28,"a tiny human being , only three inches in height , and exquisitely beautiful in appearance",you,9,45,48,0
28,"a tiny human being , only three inches in height , and exquisitely beautiful in appearance",You,9,1,4,0
28,"a tiny human being , only three inches in height , and exquisitely beautiful in appearance","a tiny human being, only three inches in height, and exquisitely beautiful in appearance",8,168,256,0
29,the old man,I,59,6,7,0
29,the old man,he,99,96,98,0
29,the old man,I,56,1,2,0
29,the old man,my,9,83,85,0
29,the old man,the old man,236,80,91,0
29,the old man,me,57,65,67,0
29,the old man,the old man,187,10,21,0
29,the old man,he,20,119,121,0
29,the old man,his,99,127,130,0
29,the old man,the old man,56,24,35,0
29,the old man,I,58,3,4,0
29,the old man,his,19,56,59,1
29,the old man,my,52,49,51,0
29,the old man,my,47,169,171,1
29,the old man,he,13,61,63,0
29,the old man,my,47,226,228,0
29,the old man,I,48,25,26,0
29,the old man,he,103,5,7,0
29,the old man,The old man,102,0,11,0
29,the old man,he,100,3,5,0
29,the old man,him,49,76,79,0
29,the old man,The old man,50,0,11,0
29,the old man,he,51,5,7,0
29,the old man,he,51,29,31,0
29,the old man,I,59,93,94,0
29,the old man,he,84,125,127,0
29,the old man,him,236,103,106,0
29,the old man,him,49,108,111,0
29,the old man,he,51,81,83,0
29,the old man,his,206,73,76,1
29,the old man,The old man,99,0,11,0
29,the old man,His,198,26,29,1
29,the old man,he,197,153,155,0
29,the old man,The old man,80,0,11,0
29,the old man,he,197,70,72,0
29,the old man,he,197,18,20,0
29,the old man,his,196,48,51,0
29,the old man,his,9,179,182,1
29,the old man,him,88,43,46,0
29,the old man,the old man,85,103,114,0
29,the old man,He,85,0,2,0
29,the old man,the old man,195,42,53,0
29,the old man,he,196,1,3,0
29,the old man,he,83,48,50,0
29,the old man,he,83,112,114,0
29,the old man,himself,14,9,16,0
29,the old man,He,14,0,2,0
29,the old man,he,9,160,162,0
29,the old man,him,187,102,105,0
29,the old man,he,19,132,134,0
29,the old man,the old man,9,104,115,0
29,the old man,he,12,83,85,0
29,the old man,him,206,65,68,0
29,the old man,his,9,151,154,0
29,the old man,the old man,63,39,50,0
29,the old man,him,204,132,135,0
29,the old man,I,64,0,1,0
29,the old man,he,204,67,69,0
29,the old man,The old man,203,0,11,0
29,the old man,he,19,105,107,0
29,the old man,his,19,80,83,0
29,the old man,he,187,78,80,0
29,the old man,he,19,31,33,0
29,the old man,the old man,19,9,20,0
29,the old man,I,60,10,11,0
29,the old man,I,47,124,125,0
29,the old man,I,52,1,2,0
29,the old man,me,47,93,95,0
29,the old man,him,229,67,70,0
29,the old man,him,45,59,62,0
29,the old man,the old man,45,10,21,0
29,the old man,the old man,167,16,27,0
29,the old man,the old man,28,54,65,0
29,the old man,he,227,100,102,0
29,the old man,him,227,87,90,0
29,the old man,him,227,49,52,0
29,the old man,him,227,13,16,0
29,the old man,His,239,0,3,1
29,the old man,the old man,226,54,65,0
29,the old man,you,221,8,11,0
29,the old man,I,221,1,2,0
29,the old man,the old man,220,154,165,0
29,the old man,you,220,112,115,1
29,the old man,I,220,1,2,0
29,the old man,his,28,70,73,1
29,the old man,you,219,35,38,0
29,the old man,you,218,103,106,0
29,the old man,you,218,76,79,0
29,the old man,you,218,23,26,0
29,the old man,he,216,21,23,0
29,the old man,the old man,215,127,138,0
29,the old man,him,45,167,170,0
29,the old man,The old man,106,0,11,0
29,the old man,he,84,4,6,0
29,the old man,the old man,231,57,68,0
29,the old man,he,47,3,5,0
29,the old man,I,9,38,39,0
29,the old man,he,239,55,57,0
29,the old man,the old man,12,19,30,0
29,the old man,his,46,147,150,1
29,the old man,he,46,78,80,0
29,the old man,the old man,164,29,40,0
29,the old man,his,46,61,64,0
29,the old man,my,9,24,26,1
29,the old man,The old man,46,0,11,0
372,my child,my child,9,24,32,0
31,his wife,his wife,9,179,187,0
31,his wife,his wife,202,22,30,0
31,his wife,his wife,28,70,78,0
31,his wife,his wife,206,73,81,1
32,The tiny girl,The tiny girl,10,0,13,0
32,The tiny girl,her,10,111,114,0
32,The tiny girl,her,10,80,83,0
33,the old woman,the old woman,10,62,75,0
34,the old couple,their,22,76,81,0
34,the old couple,they,24,95,99,0
34,the old couple,their,11,157,162,0
34,the old couple,the old couple,20,65,79,0
34,the old couple,they,11,123,127,0
34,the old couple,them,11,207,211,1
34,the old couple,The old couple,11,0,14,0
34,the old couple,they,11,75,79,0
34,the old couple,the old couple,22,33,47,0
34,the old couple,their,11,99,104,1
35,no children of their own,no children of their own,11,84,108,0
36,the little child who had come to them in so marvelous a manner,the little child who had come to them in so marvelous a manner,11,174,236,0
39,the poor bamboo woodcutter,the poor bamboo woodcutter,14,58,84,0
40,a wealthy man,a wealthy man,14,93,106,0
41,the bamboo child,her,15,146,149,0
41,the bamboo child,the bamboo child,15,51,67,0
41,the bamboo child,she,20,222,225,0
41,the bamboo child,her,20,171,174,0
41,the bamboo child,she,17,16,19,0
41,the bamboo child,her,15,167,170,0
41,the bamboo child,her,20,127,130,0
41,the bamboo child,her,16,115,118,0
41,the bamboo child,her,16,49,52,0
41,the bamboo child,She,16,0,3,0
41,the bamboo child,her,15,120,123,1
41,the bamboo child,her,16,133,136,0
41,the bamboo child,Her,18,0,3,0
42,a full - grown girl,a full-grown girl,15,98,115,0
43,her foster - parents,themselves,16,137,147,0
43,her foster - parents,her foster-parents,186,13,31,0
43,her foster - parents,they,16,37,41,0
43,her foster - parents,her foster-parents,15,120,138,0
43,her foster - parents,their,20,39,44,1
44,a princess,a princess,16,77,87,0
47,those there,those there,18,50,61,0
49,his foster - daughter,his foster-daughter,70,149,168,0
49,his foster - daughter,his foster-daughter,19,56,75,0
50,a youth,a youth,19,139,146,0
51,their new - found child,their new-found child,20,39,60,0
53,a celebrated name - giver,a celebrated name-giver,20,90,113,0
11,Princess Moonlight/the Princess Moonlight,she,174,138,141,0
11,Princess Moonlight/the Princess Moonlight,Princess Moonlight,67,5,23,0
11,Princess Moonlight/the Princess Moonlight,she,67,29,32,0
11,Princess Moonlight/the Princess Moonlight,she,67,78,81,0
11,Princess Moonlight/the Princess Moonlight,her,67,121,124,0
11,Princess Moonlight/the Princess Moonlight,her,68,60,63,0
11,Princess Moonlight/the Princess Moonlight,she,68,102,105,0
11,Princess Moonlight/the Princess Moonlight,Princess Moonlight,74,0,18,0
11,Princess Moonlight/the Princess Moonlight,she,74,59,62,0
11,Princess Moonlight/the Princess Moonlight,her,74,86,89,0
11,Princess Moonlight/the Princess Moonlight,Princess Moonlight,49,5,23,0
11,Princess Moonlight/the Princess Moonlight,her,75,113,116,0
11,Princess Moonlight/the Princess Moonlight,her,77,82,85,0
11,Princess Moonlight/the Princess Moonlight,you,48,5,8,0
11,Princess Moonlight/the Princess Moonlight,her,78,135,138,0
11,Princess Moonlight/the Princess Moonlight,you,47,186,189,0
11,Princess Moonlight/the Princess Moonlight,her,79,104,107,0
11,Princess Moonlight/the Princess Moonlight,her,174,99,102,0
11,Princess Moonlight/the Princess Moonlight,Princess Moonlight,238,0,18,0
11,Princess Moonlight/the Princess Moonlight,you,47,159,162,0
11,Princess Moonlight/the Princess Moonlight,Princess Moonlight,86,0,18,0
11,Princess Moonlight/the Princess Moonlight,you,47,67,70,0
11,Princess Moonlight/the Princess Moonlight,your,60,76,80,0
11,Princess Moonlight/the Princess Moonlight,you,60,17,20,0
11,Princess Moonlight/the Princess Moonlight,you,59,139,142,0
