sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
5,2,found,23,28,578,583,13,0.0,11.0,555.0,566.0,37.0,44.0,592.0,599.0,verb.cognition,True,2,subject,Every woman,1.0,0.0,1.0,female,1.0,tertiary
10,0,dragged,5,12,1099,1106,7,0.0,4.0,1094.0,1098.0,24.0,68.0,1118.0,1162.0,verb.contact,True,4,subject,the cowboys,2.0,5.0,7.0,group/nonbinary,1.0,secondary
11,1,returned,23,31,1187,1195,7,18.0,22.0,1182.0,1186.0,,,,,verb.motion,True,5,subject,the cowboys,2.0,5.0,7.0,group/nonbinary,1.0,secondary
13,4,enjoying,70,78,1528,1536,1,0.0,4.0,1458.0,1462.0,97.0,109.0,1555.0,1567.0,verb.emotion,True,7,subject,Puck,5.0,10.0,15.0,male,1.0,primary
14,3,noticed,106,113,1675,1682,23,103.0,105.0,1672.0,1674.0,,,,,verb.perception,True,8,subject,a man named William,1.0,18.0,19.0,male,1.0,primary
15,7,discover,112,120,1828,1836,23,103.0,105.0,1819.0,1821.0,,,,,verb.perception,True,10,subject,a man named William,1.0,18.0,19.0,male,1.0,primary
16,6,hoisted,96,103,1944,1951,23,93.0,95.0,1941.0,1943.0,,,,,verb.contact,True,9,subject,a man named William,1.0,18.0,19.0,male,1.0,primary
17,2,staggered,62,71,2060,2069,29,32.0,44.0,2030.0,2042.0,,,,,verb.motion,True,11,subject,the good man,1.0,2.0,3.0,male,1.0,tertiary
18,2,reached,54,61,2163,2170,23,51.0,53.0,2160.0,2162.0,,,,,verb.motion,True,12,subject,a man named William,1.0,18.0,19.0,male,1.0,primary
20,1,answered,30,38,2316,2324,32,20.0,29.0,2306.0,2315.0,,,,,verb.communication,True,13,subject,the sheep,1.0,0.0,1.0,unknown,0.0,tertiary
21,3,running,71,78,2434,2441,2,59.0,66.0,2422.0,2429.0,,,,,verb.motion,True,14,subject,William,3.0,2.0,5.0,male,1.0,tertiary
22,0,went,10,14,2502,2506,23,7.0,9.0,2499.0,2501.0,,,,,verb.motion,True,15,subject,a man named William,1.0,18.0,19.0,male,1.0,primary
23,1,hear,23,27,2594,2598,23,7.0,9.0,2578.0,2580.0,,,,,verb.perception,True,18,subject,a man named William,1.0,18.0,19.0,male,1.0,primary
24,1,had,16,19,2650,2653,1,0.0,8.0,2634.0,2642.0,,,,,verb.perception,True,17,subject,Puck,5.0,10.0,15.0,male,1.0,primary
25,1,play,31,35,2699,2703,1,0.0,4.0,2668.0,2672.0,47.0,64.0,2715.0,2732.0,verb.social,True,16,subject,Puck,5.0,10.0,15.0,male,1.0,primary
26,1,wondered,56,64,2890,2898,1,12.0,14.0,2846.0,2848.0,,,,,verb.cognition,True,19,subject,Puck,5.0,10.0,15.0,male,1.0,primary
28,6,jogging,117,124,3190,3197,41,107.0,111.0,3180.0,3184.0,,,,,verb.motion,True,21,subject,a young couple who were going to the nearest town to buy all that they needed for setting up house,1.0,8.0,9.0,group/nonbinary,1.0,secondary
31,1,gave,49,53,3465,3469,46,45.0,48.0,3461.0,3464.0,,,,,verb.communication,True,24,subject,the bride,3.0,19.0,22.0,female,1.0,primary
35,2,buy,20,23,3550,3553,46,0.0,1.0,3530.0,3531.0,63.0,82.0,3593.0,3612.0,verb.possession,True,23,subject,the bride,3.0,19.0,22.0,female,1.0,primary
39,1,tell,11,15,3683,3687,71,7.0,10.0,3679.0,3682.0,,,,,verb.communication,True,25,subject,dear,1.0,1.0,2.0,unknown,0.0,tertiary
40,1,gave,36,40,3773,3777,46,32.0,35.0,3769.0,3772.0,,,,,verb.communication,True,27,subject,the bride,3.0,19.0,22.0,female,1.0,primary
43,0,looked,15,21,3880,3886,48,0.0,14.0,3865.0,3879.0,,,,,verb.perception,True,28,subject,The bridegroom,2.0,3.0,5.0,male,1.0,tertiary
46,1,think,11,16,4146,4151,73,1.0,4.0,4136.0,4139.0,,,,,verb.cognition,True,30,subject,,,,,,,
47,1,laughed,19,26,4209,4216,74,1.0,16.0,4191.0,4206.0,,,,,verb.communication,True,31,subject,a fairy,1.0,1.0,2.0,female,1.0,tertiary
