sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
10,0,dragged,verb.contact,7,7
11,1,returned,verb.motion,7,7
13,4,enjoying,verb.emotion,1,1
15,7,discover,verb.perception,23,28
16,6,hoisted,verb.contact,23,23
17,2,staggered,verb.motion,29,29
18,1,thought,verb.cognition,23,23
21,5,carry,verb.contact,2,2
25,1,play,verb.social,1,1
26,0,grew,verb.change,1,38
26,0,grew,verb.change,1,39
26,1,wondered,verb.cognition,1,40
26,1,wondered,verb.cognition,1,1
26,3,give,verb.communication,40,1
27,1,told,verb.communication,1,41
28,1,forget,verb.cognition,41,41
29,0,changed,verb.change,1,1
35,1,forgotten,verb.cognition,46,46
39,1,tell,verb.communication,71,72
39,1,tell,verb.communication,71,47
46,1,think,verb.cognition,73,74
47,1,laughed,verb.communication,74,51
48,2,hear,verb.perception,46,46
51,0,finished,verb.change,46,46
51,2,said,verb.communication,46,46
51,6,see,verb.perception,46,46
59,1,took,verb.contact,46,48
59,1,took,verb.contact,46,46
68,3,said,verb.communication,68,68
69,1,see,verb.cognition,68,68
