sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"They never knew when they were safe from him, as he could change himself into a man, woman or child, a stick, a goat, a ploughshare. ",change,BEFORE,"Every woman would have found him out at once, and this he knew. ",found,2,5,3,2
"Every woman would have found him out at once, and this he knew. ",found,AFTER,Now the hour oftenest chosen by this naughty sprite (whom we will call Puck) for performing his pranks was about midnight. ,chosen,5,6,2,0
Now the hour oftenest chosen by this naughty sprite (whom we will call Puck) for performing his pranks was about midnight. ,chosen,BEFORE,"The noise was so loud that it was certain to awaken the cowboys, however fatigued they might be. ",awaken,6,9,0,2
"The noise was so loud that it was certain to awaken the cowboys, however fatigued they might be. ",awaken,BEFORE,They dragged themselves wearily to the stable to put back the chains. ,dragged,9,10,2,0
They dragged themselves wearily to the stable to put back the chains. ,dragged,BEFORE,"But no sooner had they returned to their beds than the same thing happened again, and so on till the morning. ",returned,10,11,0,1
"But no sooner had they returned to their beds than the same thing happened again, and so on till the morning. ",returned,BEFORE,"Or perhaps Puck would spend his night in plaiting together the manes and tails of two of the horses, so that it would take the grooms hours of labour to get them right in the morning. ",take,11,12,1,4
"Or perhaps Puck would spend his night in plaiting together the manes and tails of two of the horses, so that it would take the grooms hours of labour to get them right in the morning. ",take,BEFORE,"Puck, hidden among the hay in the loft, would peep out to watch them, enjoying himself amazingly all the time. ",enjoying,12,13,4,4
"Puck, hidden among the hay in the loft, would peep out to watch them, enjoying himself amazingly all the time. ",enjoying,BEFORE,One evening more than eighty years ago a man named William was passing along the bank of a stream when he noticed a sheep who was bleating loudly. ,noticed,13,14,4,3
One evening more than eighty years ago a man named William was passing along the bank of a stream when he noticed a sheep who was bleating loudly. ,noticed,BEFORE,"William thought it must have strayed from the flock, and that he had better take it home with him till he could discover its owner. ",discover,14,15,3,7
"William thought it must have strayed from the flock, and that he had better take it home with him till he could discover its owner. ",discover,AFTER,"So he went up to where it was standing, and as it seemed so tired that it could hardly walk, he hoisted it on his shoulders and continued on his way. ",hoisted,15,16,7,6
"So he went up to where it was standing, and as it seemed so tired that it could hardly walk, he hoisted it on his shoulders and continued on his way. ",hoisted,BEFORE,"The sheep was pretty heavy, but the good man was merciful and staggered along as best he could under his load. ",staggered,16,17,6,2
"The sheep was pretty heavy, but the good man was merciful and staggered along as best he could under his load. ",staggered,BEFORE,"'It is not much further,' he thought to himself as he reached an avenue of walnut trees, when suddenly a voice spoke out from over his head, and made him jump. ",reached,17,18,2,2
"'It is not much further,' he thought to himself as he reached an avenue of walnut trees, when suddenly a voice spoke out from over his head, and made him jump. ",reached,BEFORE,"said the voice, and the sheep answered: 'Here on the shoulders of a donkey.' ",answered,18,20,2,1
"said the voice, and the sheep answered: 'Here on the shoulders of a donkey.' ",answered,BEFORE,In another moment the sheep was standing on the ground and William was running towards home as fast as his legs would carry him. ,running,20,21,1,3
In another moment the sheep was standing on the ground and William was running towards home as fast as his legs would carry him. ,running,BEFORE,"But as he went, a laugh, which yet was something of a bleat, rang in his ears. ",went,21,22,3,0
"But as he went, a laugh, which yet was something of a bleat, rang in his ears. ",went,BEFORE,"Though he tried not to hear, the words reached him, 'Oh, dear! ",hear,22,23,0,1
"Though he tried not to hear, the words reached him, 'Oh, dear! ",hear,AFTER,"What fun I have had, to be sure!' ",had,23,24,1,1
"What fun I have had, to be sure!' ",had,AFTER,"Puck was careful not always to play his tricks in the same place, but visited one village after another, so that everyone trembled lest he should be the next victim. ",play,24,25,1,1
"Puck was careful not always to play his tricks in the same place, but visited one village after another, so that everyone trembled lest he should be the next victim. ",play,BEFORE,"After a bit he grew tired of cowboys and shepherds, and wondered if there was no one else to give him some sport. ",wondered,25,26,1,1
"After a bit he grew tired of cowboys and shepherds, and wondered if there was no one else to give him some sport. ",wondered,BEFORE,At length he was told of a young couple who were going to the nearest town to buy all that they needed for setting up house. ,buy,26,27,1,4
