sentence_id,text,start,end
0,"Down in Fannet, in times gone by, lived Jamie Freel and his mother. ",0,68
1,Jamie was the widow's sole support. ,68,104
2,"His strong arm worked for her untiringly, and as each Saturday night came round he poured his wages into her lap, thanking her dutifully for the halfpence which she returned him for tobacco. ",104,295
3,He was extolled by his neighbours as the best son ever known or heard of. ,295,369
4,But he had neighbours of whose opinions he was ignorant. ,369,426
5,"Neighbours who lived pretty close to him, whom he had never seen, who are, indeed, rarely seen by mortals, except on May Eves or Halloweens. ",426,567
6,"An old ruined castle, about a quarter of a mile from his cabin, was said to be the abode of the ""wee folk."" ",567,675
7,"Every Halloween were the ancient windows lighted up, and passersby saw little figures flitting to and fro inside the building, while they heard the music of flutes and pipes. ",675,850
8,It was well known that fairy revels took place. ,850,898
9,Nobody had the courage to intrude on them. ,898,941
10,"Jamie had often watched the little figures from a distance, and listened to the charming music, wondering what the inside of the castle was like. ",941,1087
11,"One Halloween he got up, and took his cap, saying to his mother, ""I'm awa to the castle to seek my fortune."" ",1087,1196
12,"""What!"" ",1196,1204
13,cried she. ,1204,1215
14,"""Would you venture there--you that's the widow's only son? ",1215,1274
15,"Dinna be so venturesome and foolitch, Jamie! ",1274,1319
16,"They'll kill you, and then what'll come on me?"" ",1319,1367
17,"""Never fear, mother; ",1367,1388
18," no harm'll happen me, but I maun gae."" ",1387,1427
19,"He set out, and, as he crossed the potato field, came in sight of the castle, whose windows were ablaze with light that seemed to turn the russet leaves, still clinging to the crab-tree branches, into gold. ",1427,1634
20,"Halting in the grove at one side of the ruin, he listened to the elfin revelry. ",1634,1714
21,The laughter and singing made him all the more determined to proceed. ,1714,1784
22,"Numbers of little people, the largest about the size of a child of five years old, were dancing to the music of flutes and fiddles, while others drank and feasted. ",1784,1948
23,"""Welcome, Jamie Freel! ",1948,1971
24,"Welcome, welcome, Jamie!"" ",1971,1997
25,"cried the company, perceiving their visitor. ",1997,2042
26,"The word ""Welcome"" was caught up and repeated by every voice in the castle. ",2042,2118
27,"Time flew, and Jamie was enjoying himself very much, when his hosts said, ""We're going to ride to Dublin to-night to steal a young lady. ",2118,2255
28,"Will you come, too, Jamie Freel?"" ",2255,2289
29,"""Ay, that I will,"" cried the rash youth, thirsting for adventure. ",2289,2355
30,A troop of horses stood at the door. ,2355,2392
31,"Jamie mounted, and his steed rose with him into the air. ",2392,2449
32,"He was presently flying over his mother's cottage, surrounded by the elfin troop. ",2449,2531
33,"On and on they went, over bold mountains, over little hills, over the deep Lough Swilley, over towns and cottages, where people were burning nuts and eating apples and keeping merry Halloween. ",2531,2724
34,It seemed to Jamie that they flew all round Ireland before they got to Dublin. ,2724,2803
35,"""This is Derry,"" said the fairies, flying over the cathedral spire. ",2803,2871
36,"What was said by one voice was repeated by all the rest, till fifty little voices were crying out, ""Derry! ",2871,2978
37,Derry! ,2971,2978
38,"Derry!"" ",2985,2993
39,"In like manner was Jamie informed as they passed over each town on the route, and at length he heard the silvery voices cry, ""Dublin! ",2993,3127
40,"Dublin!"" ",3127,3136
41,"It was no mean dwelling that was to be honoured by the fairy visit, but one of the finest houses in Stephen's Green. ",3136,3253
42,"The troop dismounted near a window, and Jamie saw a beautiful face on a pillow in a splendid bed. ",3253,3351
43,"He saw the young lady lifted and carried away, while the stick which was dropped in her place on the bed took her exact form. ",3351,3477
44,"The lady was placed before one rider and carried a short way, then given another, and the names of the towns were cried as before. ",3477,3608
45,They were approaching home. ,3608,3636
