clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Fox/the Fox,22,9,50,59,The Fox,male,1.0,primary
the Wolf/The simple Wolf/The Wolf,1,12,25,37,the Wolf,male,1.0,secondary
the wily Fox/the sly Fox/the Fox/The Fox,2,12,24,36,the wily Fox,male,1.0,secondary
the Wolf,25,8,13,21,the Wolf,male,1.0,secondary
the two,38,1,6,7,the two,group/nonbinary,1.0,tertiary
the two friends,14,1,4,5,the two friends,group/nonbinary,1.0,tertiary
"the silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend--the silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend",62,1,3,4,"the silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend's silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend",male,1.0,tertiary
the two animals,21,1,3,4,the two animals,unknown,0.0,tertiary
a Fox,6,1,2,3,a Fox,male,1.0,tertiary
a Fox--his companion,11,3,0,3,a Fox's companion,unknown,0.0,tertiary
the poor Wolf,41,1,1,2,the poor Wolf,male,1.0,tertiary
the child,34,2,0,2,the child,unknown,0.0,tertiary
Butter,3,2,0,2,Butter,unknown,0.0,tertiary
Some friends of mine,72,1,1,2,Some friends of mine,group/nonbinary,1.0,tertiary
folk,19,1,1,2,folk,group/nonbinary,1.0,tertiary
god - father,74,1,0,1,god - father,male,1.0,tertiary
the bairn,76,1,0,1,the bairn,unknown,0.0,tertiary
Blaisean,4,1,0,1,Blaisean,unknown,0.0,tertiary
the Keg,20,1,0,1,the Keg,unknown,0.0,tertiary
Sgriot an Clar,5,1,0,1,Sgriot an Clar,unknown,0.0,tertiary
the wily Fox/the sly Fox/the Fox/The Fox--my friend,68,1,0,1,the wily Fox's friend,unknown,0.0,tertiary
"the poor , innocent Wolf",39,1,0,1,"the poor , innocent Wolf",unknown,0.0,tertiary
no other creature,78,1,0,1,no other creature,unknown,0.0,tertiary
trotters,65,1,0,1,trotters,unknown,0.0,tertiary
the thief,46,1,0,1,the thief,unknown,0.0,tertiary
the poor lean Wolf,57,1,0,1,the poor lean Wolf,unknown,0.0,tertiary
some stranger who hath found out our secret,80,1,0,1,some stranger who hath found out our secret,unknown,0.0,tertiary
"the silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend's silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend--his friend",63,1,0,1,"the silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend's silly Fox , who was very vain , and did not like to confess that his eyes were no better than those of his friend's friend",unknown,0.0,tertiary
