sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
5,2,see,verb.communication,14,14
6,0,had,verb.possession,14,19
12,1,shook,verb.body,2,2
19,2,flung,verb.contact,22,22
26,2,wanting,verb.emotion,72,25
31,4,answered,verb.communication,2,2
31,4,answered,verb.communication,2,74
31,4,answered,verb.communication,2,72
31,5,asked,verb.communication,72,2
31,5,asked,verb.communication,72,74
31,6,stand,verb.communication,2,74
36,1,looking,verb.perception,2,2
44,1,replied,verb.communication,4,22
44,1,replied,verb.communication,22,22
45,2,seen,verb.perception,1,22
45,5,noticed,verb.perception,1,22
45,7,laughing,verb.body,22,22
50,0,declared,verb.communication,22,22
51,1,smiling,verb.body,22,22
52,0,asked,verb.communication,25,34
52,0,asked,verb.communication,25,22
57,3,said,verb.communication,38,1
57,3,said,verb.communication,3,1
62,1,said,verb.communication,1,2
62,1,said,verb.communication,1,39
64,0,replied,verb.communication,1,1
66,0,tell,verb.communication,22,1
66,5,knew,verb.cognition,78,38
67,1,see,verb.perception,22,1
68,1,looked,verb.perception,41,41
70,0,declaring,verb.communication,22,46
70,0,declaring,verb.communication,22,25
70,4,protesting,verb.communication,1,1
75,2,swore,verb.communication,1,1
77,4,looked,verb.perception,1,22
82,4,listen,verb.perception,25,22
85,1,heard,verb.perception,25,22
85,3,thought,verb.cognition,25,25
94,1,seen,verb.perception,25,2
94,7,determined,verb.cognition,25,25
94,8,have,verb.contact,25,25
96,1,said,verb.communication,25,11
96,1,said,verb.communication,25,25
99,5,killed,verb.contact,62,2
