sentence_id,event_id,temporal_rank
0,0,0
2,1,1
2,3,2
2,4,3
3,1,4
3,2,5
4,0,6
6,0,7
6,1,8
6,3,9
7,0,10
7,3,11
7,1,12
7,6,13
8,1,14
7,7,15
8,2,16
9,0,17
10,0,18
11,0,19
11,1,20
12,1,21
12,2,22
13,1,23
12,4,24
15,0,25
15,1,26
15,4,27
15,5,28
16,0,29
16,2,30
17,1,31
18,3,32
18,6,33
20,2,34
21,2,35
21,3,36
22,0,37
22,2,38
23,0,39
23,1,40
23,3,41
24,2,42
24,3,43
24,5,44
24,4,45
25,0,46
25,1,47
26,2,48
27,0,49
29,1,50
29,0,51
29,6,52
29,3,53
29,8,54
30,0,55
29,9,56
30,1,57
30,5,58
30,8,59
31,3,60
32,2,61
32,0,62
34,1,63
33,2,64
34,2,65
36,2,66
36,5,67
37,2,68
37,0,69
37,5,70
37,4,71
37,3,72
37,6,73
37,7,74
38,0,75
38,1,76
39,0,77
39,1,78
40,0,79
40,1,80
41,0,81
41,1,82
41,2,83
41,4,84
41,5,85
41,7,86
43,2,87
43,1,88
43,0,89
44,0,90
44,2,91
44,3,92
45,0,93
46,2,94
46,0,95
47,0,96
47,3,97
47,2,98
47,4,99
48,0,100
48,4,101
48,2,102
50,1,103
50,8,104
50,7,105
51,0,106
51,1,107
51,3,108
52,0,109
52,1,110
53,1,111
54,2,112
54,3,113
56,1,114
