sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,0,sat,9,12,9,12,6,0.0,8.0,0.0,8.0,19.0,40.0,,,verb.contact,0,subject,A mother,2.0,2.0,4.0,female,1.0,tertiary
3,0,looked,11,17,248,254,8,0.0,10.0,237.0,247.0,,,,,verb.perception,3,subject,The mother,11.0,105.0,116.0,female,1.0,primary
5,0,needed,3,9,427,433,10,0.0,2.0,424.0,426.0,14.0,46.0,438.0,470.0,verb.emotion,2,subject,"a poor old man wrapped up as in a large horse - cloth , for it warms one",1.0,1.0,2.0,male,1.0,tertiary
7,0,trembled,15,23,585,593,11,3.0,14.0,573.0,584.0,,,,,verb.body,1,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
7,1,slept,56,61,626,631,12,39.0,55.0,609.0,625.0,,,,,verb.body,4,subject,the little child,1.0,4.0,5.0,male,1.0,tertiary
7,2,went,83,87,653,657,8,72.0,82.0,642.0,652.0,,,,,verb.motion,5,subject,The mother,11.0,105.0,116.0,female,1.0,primary
7,3,poured,92,98,662,668,8,72.0,82.0,642.0,652.0,,,,,verb.possession,6,subject,The mother,11.0,105.0,116.0,female,1.0,primary
7,4,set,123,126,693,696,8,72.0,82.0,642.0,652.0,,,,,verb.contact,7,subject,The mother,11.0,105.0,116.0,female,1.0,primary
8,0,sat,12,15,757,760,11,0.0,11.0,745.0,756.0,,,,,verb.contact,8,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
8,1,rocked,20,26,765,771,11,0.0,11.0,745.0,756.0,,,,,verb.motion,9,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
8,3,looked,92,98,837,843,8,43.0,53.0,788.0,798.0,,,,,verb.perception,11,subject,The mother,11.0,105.0,116.0,female,1.0,primary
8,4,drew,129,133,874,878,16,102.0,123.0,847.0,868.0,,,,,verb.emotion,10,subject,The mother's little sick child,1.0,0.0,1.0,unknown,0.0,tertiary
8,4,drew,129,133,874,878,8,102.0,123.0,847.0,868.0,,,,,verb.emotion,10,subject,The mother,11.0,105.0,116.0,female,1.0,primary
8,5,raised,158,164,903,909,16,102.0,123.0,847.0,868.0,,,,,verb.motion,12,subject,The mother's little sick child,1.0,0.0,1.0,unknown,0.0,tertiary
8,5,raised,158,164,903,909,8,102.0,123.0,847.0,868.0,,,,,verb.motion,12,subject,The mother,11.0,105.0,116.0,female,1.0,primary
9,1,think,12,17,939,944,11,4.0,7.0,931.0,934.0,,,,,verb.cognition,13,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
9,3,save,31,35,958,962,8,23.0,24.0,950.0,951.0,,,,,verb.social,14,subject,The mother,11.0,105.0,116.0,female,1.0,primary
11,1,take,19,23,998,1002,79,1.0,9.0,980.0,988.0,,,,,verb.social,17,subject,Our Lord,5.0,5.0,10.0,unknown,0.0,tertiary
12,1,nodded,42,48,1059,1065,11,39.0,41.0,1056.0,1058.0,,,,,verb.communication,16,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
13,0,looked,15,21,1136,1142,8,4.0,14.0,1125.0,1135.0,,,,,verb.perception,18,subject,The mother,11.0,105.0,116.0,female,1.0,primary
14,0,became,9,15,1209,1215,8,0.0,8.0,1200.0,1208.0,,,,,verb.change,21,subject,The mother,11.0,105.0,116.0,female,1.0,primary
14,2,closed,38,44,1238,1244,8,26.0,29.0,1226.0,1229.0,54.0,79.0,1254.0,1279.0,verb.contact,20,subject,The mother,11.0,105.0,116.0,female,1.0,primary
15,0,slept,8,13,1289,1294,8,4.0,7.0,1285.0,1288.0,,,,,verb.body,22,subject,The mother,11.0,105.0,116.0,female,1.0,primary
15,2,trembled,62,70,1343,1351,8,43.0,46.0,1324.0,1327.0,,,,,verb.body,23,subject,The mother,11.0,105.0,116.0,female,1.0,primary
18,5,taken,64,69,1478,1483,11,57.0,59.0,1471.0,1473.0,,,,,verb.possession,24,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
21,1,cried,45,50,1680,1685,21,4.0,19.0,1639.0,1654.0,,,,,verb.communication,26,subject,the poor mother,2.0,0.0,2.0,female,1.0,tertiary
23,0,said,4,8,1790,1794,24,0.0,3.0,1786.0,1789.0,,,,,verb.communication,28,subject,"a woman in long , black clothes",1.0,9.0,10.0,female,1.0,tertiary
23,3,saw,48,51,1834,1837,24,46.0,47.0,1832.0,1833.0,,,,,verb.perception,27,subject,"a woman in long , black clothes",1.0,9.0,10.0,female,1.0,tertiary
23,4,hasten,56,62,1842,1848,2,52.0,55.0,1838.0,1841.0,,,,,verb.motion,29,subject,Death,21.0,29.0,50.0,male,1.0,secondary
