clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the maiden,5,3,26,29,the maiden,female,1.0,primary
The young fellow who was to marry,17,1,18,19,The young fellow who was to marry,male,1.0,primary
the maiden--her sweetheart,8,2,5,7,the maiden's sweetheart,male,1.0,tertiary
the folk of Melbustad,1,1,4,5,the folk of Melbustad,group/nonbinary,1.0,tertiary
people,10,1,3,4,people,group/nonbinary,1.0,tertiary
the people who were there,12,1,1,2,the people who were there,unknown,0.0,tertiary
a whole company,22,1,1,2,a whole company,group/nonbinary,1.0,tertiary
the people,16,1,1,2,the people,group/nonbinary,1.0,tertiary
the women of the village,13,1,0,1,the women of the village,female,1.0,tertiary
the maiden--the girls of her own age,15,1,0,1,the maiden's girls of her own age,female,1.0,tertiary
A number of different maidens,3,1,0,1,A number of different maidens,female,1.0,tertiary
The bridesmaids,11,1,0,1,The bridesmaids,unknown,0.0,tertiary
the girl,18,1,0,1,the girl,female,1.0,tertiary
"one came who was betrothed , and whose betrothal had but recently been celebrated",4,1,0,1,"one came who was betrothed , and whose betrothal had but recently been celebrated",unknown,0.0,tertiary
trolls,23,1,0,1,trolls,unknown,0.0,tertiary
the people from underground,24,1,0,1,the people from underground,unknown,0.0,tertiary
a bride,36,1,0,1,a bride,unknown,0.0,tertiary
their friends and relatives,30,1,0,1,their friends and relatives,unknown,0.0,tertiary
relatives,31,1,0,1,relatives,unknown,0.0,tertiary
the underground folk,34,1,0,1,the underground folk,unknown,0.0,tertiary
