clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Knos,1,39,96,135,Knos,male,1.0,primary
the princess/The princess,66,11,21,32,the princess,female,1.0,tertiary
the troll,61,21,6,27,the troll,male,1.0,tertiary
the king/The king,41,10,11,21,the king,male,1.0,tertiary
Red Peter,2,8,12,20,Red Peter,male,1.0,tertiary
the man with the church,107,1,9,10,the man with the church,male,1.0,tertiary
all three of them--all three of them,99,1,7,8,all three of them's three of them,group/nonbinary,1.0,tertiary
Knos--a man carrying a church on his back,95,1,5,6,Knos's man carrying a church on his back,male,1.0,tertiary
a little boy,5,1,5,6,a little boy,male,1.0,tertiary
Knos--his master/His master,33,4,2,6,Knos's master,male,1.0,tertiary
a man who carried a mountain of stone on his back--a man who carried a mountain of stone on his back,97,1,3,4,a man who carried a mountain of stone on his back's man who carried a mountain of stone on his back,male,1.0,tertiary
the boy,13,1,2,3,the boy,male,1.0,tertiary
The other princesses,123,1,2,3,The other princesses,female,1.0,tertiary
"a poor widow , who found an egg under a pile of brush",3,1,2,3,"a poor widow , who found an egg under a pile of brush",female,1.0,tertiary
the second princess,78,2,0,2,the second princess,female,1.0,tertiary
the rest,28,1,1,2,the rest,group/nonbinary,1.0,tertiary
the man with the mountain of stone,98,1,1,2,the man with the mountain of stone,male,1.0,tertiary
the king/The king--his daughters,54,1,1,2,the king's daughters,group/nonbinary,1.0,tertiary
Knos--the two young oxen he was to drive waiting for him,24,1,1,2,Knos's two young oxen he was to drive waiting for him,group/nonbinary,1.0,tertiary
the poor widow,9,1,1,2,the poor widow,female,1.0,tertiary
the men,22,1,0,1,the men,male,1.0,tertiary
the princesses,125,1,0,1,the princesses,female,1.0,tertiary
one of the princesses,124,1,0,1,one of the princesses,female,1.0,tertiary
The widow,6,1,0,1,The widow,unknown,0.0,tertiary
every one,122,1,0,1,every one,unknown,0.0,tertiary
the man with the hill of stone,112,1,0,1,the man with the hill of stone,male,1.0,tertiary
such a lad,7,1,0,1,such a lad,unknown,0.0,tertiary
the tallest man,8,1,0,1,the tallest man,male,1.0,tertiary
the commissioners,10,1,0,1,the commissioners,unknown,0.0,tertiary
Knos's man carrying a church on his back--the man of whom you are speaking,135,1,0,1,Knos's man carrying a church on his back's man of whom you are speaking,male,1.0,tertiary
a strong man,132,1,0,1,a strong man,male,1.0,tertiary
the poor,11,1,0,1,the poor,unknown,0.0,tertiary
the youngest princess,86,1,0,1,the youngest princess,female,1.0,tertiary
the town authorities,12,1,0,1,the town authorities,unknown,0.0,tertiary
the princess/The princess--her deliverer,77,1,0,1,the princess's deliverer,unknown,0.0,tertiary
a smith,14,1,0,1,a smith,unknown,0.0,tertiary
the oldest princess,62,1,0,1,the oldest princess,female,1.0,tertiary
the smith,16,1,0,1,the smith,unknown,0.0,tertiary
the cook,60,1,0,1,the cook,unknown,0.0,tertiary
a knight,17,1,0,1,a knight,unknown,0.0,tertiary
"a tailor , named Red Peter",57,1,0,1,"a tailor , named Red Peter",unknown,0.0,tertiary
the only man who seemed to want to earn the reward,56,1,0,1,the only man who seemed to want to earn the reward,male,1.0,tertiary
a bride,55,1,0,1,a bride,unknown,0.0,tertiary
a serving - man,19,1,0,1,a serving - man,male,1.0,tertiary
the king/The king--his three young daughters,51,1,0,1,the king's three young daughters,unknown,0.0,tertiary
the sea troll,48,1,0,1,the sea troll,unknown,0.0,tertiary
a sea troll,45,1,0,1,a sea troll,unknown,0.0,tertiary
the rest of the men,21,1,0,1,the rest of the men,male,1.0,tertiary
a dangerous fellow,130,1,0,1,a dangerous fellow,unknown,0.0,tertiary
the youngest,126,1,0,1,the youngest,unknown,0.0,tertiary
