sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"But the ball, which wore a dress of morocco leather, and thought as much of herself as any other young lady, would not even condescend to reply. ",thought,BEFORE,"The next day came the little boy to whom the playthings belonged, and he painted the top red and yellow, and drove a brass-headed nail into the middle, so that while the top was spinning round it looked splendid. ",came,1,2,1,0
"The next day came the little boy to whom the playthings belonged, and he painted the top red and yellow, and drove a brass-headed nail into the middle, so that while the top was spinning round it looked splendid. ",came,BEFORE,"""Look at me,"" said the top to the ball. ",said,2,3,0,1
"""Look at me,"" said the top to the ball. ",said,BEFORE,"""What do you say now? ",say,3,4,1,1
"""What do you say now? ",say,AFTER," you spring, and I dance. ",dance,4,7,1,1
" you spring, and I dance. ",dance,BEFORE,do you think so? ,think,7,10,1,1
do you think so? ,think,BEFORE,"Perhaps you do not know that my father and mother were morocco slippers, and that I have a Spanish cork in my body."" ",know,10,11,1,1
"Perhaps you do not know that my father and mother were morocco slippers, and that I have a Spanish cork in my body."" ",know,BEFORE," but I am made of mahogany,"" said the top. ",said,11,13,1,2
" but I am made of mahogany,"" said the top. ",said,AFTER,"""The major himself turned me. ",turned,13,14,2,0
"""The major himself turned me. ",turned,AFTER,"He has a turning lathe of his own, and it is a great amusement to him."" ",has,14,15,0,0
"He has a turning lathe of his own, and it is a great amusement to him."" ",has,BEFORE,"The top saw it flying high in the air, like a bird, till it would go quite out of sight. ",saw,15,17,0,0
"The top saw it flying high in the air, like a bird, till it would go quite out of sight. ",saw,BEFORE,"Each time it came back, as it touched the earth, it gave a higher leap than before, either because it longed to fly upwards, or from having a Spanish cork in its body. ",gave,17,18,0,2
"Each time it came back, as it touched the earth, it gave a higher leap than before, either because it longed to fly upwards, or from having a Spanish cork in its body. ",gave,BEFORE,"The boy searched everywhere for it, but he searched in vain, for it could not be found; ",searched,18,20,2,0
"The boy searched everywhere for it, but he searched in vain, for it could not be found; ",searched,AFTER,"""I know very well where she is,"" sighed the top; ",know,20,22,0,0
"""I know very well where she is,"" sighed the top; ",know,BEFORE," ""she is in the swallow's nest, and has married the swallow."" ",married,22,23,0,2
" ""she is in the swallow's nest, and has married the swallow."" ",married,BEFORE,"The more the top thought of this, the more he longed for the ball. ",longed,23,24,2,0
"The more the top thought of this, the more he longed for the ball. ",longed,BEFORE,"His love increased the more, just because he could not get her; ",increased,24,25,0,0
"His love increased the more, just because he could not get her; ",increased,AFTER," and that she should have been won by another, was the worst of all. ",won,25,26,0,3
" and that she should have been won by another, was the worst of all. ",won,BEFORE,"The top still twirled about and hummed, but he continued to think of the ball; ",continued,26,27,3,1
"The top still twirled about and hummed, but he continued to think of the ball; ",continued,BEFORE," and the more he thought of her, the more beautiful she seemed to his fancy. ",seemed,27,28,1,1
" and the more he thought of her, the more beautiful she seemed to his fancy. ",seemed,BEFORE,"Thus several years passed by, and his love became quite old. ",became,28,29,1,1
"Thus several years passed by, and his love became quite old. ",became,BEFORE, but there came a day when he looked handsomer than ever; ,looked,29,31,1,1
 but there came a day when he looked handsomer than ever; ,looked,BEFORE,"He was now a golden top, and whirled and danced about till he hummed quite loud, and was something worth looking at; ",hummed,31,33,1,3
"He was now a golden top, and whirled and danced about till he hummed quite loud, and was something worth looking at; ",hummed,BEFORE," but one day he leaped too high, and then he, also, was gone. ",leaped,33,34,3,0
" but one day he leaped too high, and then he, also, was gone. ",leaped,BEFORE,"He had jumped into the dust-bin, where all sorts of rubbish were lying: cabbage-stalks, dust, and rain-droppings that had fallen down from the gutter under the roof. ",jumped,34,37,0,1
"He had jumped into the dust-bin, where all sorts of rubbish were lying: cabbage-stalks, dust, and rain-droppings that had fallen down from the gutter under the roof. ",jumped,BEFORE,"""Now I am in a nice place,"" said he; ",said,37,38,1,1
"""Now I am in a nice place,"" said he; ",said,BEFORE,"And then he glanced at a curious round thing like an old apple, which lay near a long, leafless cabbage-stalk. ",glanced,38,41,1,0
"And then he glanced at a curious round thing like an old apple, which lay near a long, leafless cabbage-stalk. ",glanced,BEFORE,"""Thank goodness, here comes one of my own class, with whom I can talk,"" said the ball, examining the gilded top. ",said,41,43,0,4
"""Thank goodness, here comes one of my own class, with whom I can talk,"" said the ball, examining the gilded top. ",said,AFTER,I was once engaged to a swallow; ,engaged,43,47,4,1
I was once engaged to a swallow; ,engaged,BEFORE,The servant then came to clean out the dust-bin. ,came,47,52,1,0
The servant then came to clean out the dust-bin. ,came,BEFORE,He spoke not a word about his old love; ,spoke,52,55,0,0
He spoke not a word about his old love; ,spoke,AFTER,"When the beloved object has lain for five years in a gutter, and has been drenched through, no one cares to know her again on meeting her in a dust-bin.",lain,55,57,0,1
