sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,thought,57,64,212,219,,4.0,12.0,159.0,167.0,1,65.0,83.0,220.0,238.0,,,,,verb.cognition,1
1,3,condescend,124,134,279,289,1,4.0,107.0,159.0,262.0,,,,,,,,,,verb.communication,1
1,4,reply,138,143,293,298,1,4.0,107.0,159.0,262.0,,,,,,,,,,verb.communication,1
2,0,came,13,17,313,317,,0.0,12.0,300.0,312.0,2,18.0,64.0,318.0,364.0,,,,,verb.change,1
2,2,painted,73,80,373,380,2,70.0,72.0,370.0,372.0,,81.0,103.0,381.0,403.0,,,,,verb.creation,1
2,3,drove,109,114,409,414,2,70.0,72.0,370.0,372.0,,115.0,134.0,415.0,434.0,152.0,211.0,452.0,511.0,verb.contact,1
3,0,Look,1,5,514,518,,,,,,3,6.0,11.0,519.0,524.0,,,,,verb.perception,1
3,1,said,14,18,527,531,3,1.0,11.0,514.0,524.0,3,19.0,26.0,532.0,539.0,,,,,verb.communication,1
4,1,say,13,16,566,569,2,1.0,5.0,554.0,558.0,,,,,,,,,,verb.communication,1
7,0,spring,5,11,638,644,2,1.0,4.0,634.0,637.0,,,,,,,,,,verb.motion,1
7,1,dance,19,24,652,657,3,17.0,18.0,650.0,651.0,,,,,,,,,,verb.motion,1
10,1,think,7,12,719,724,3,3.0,6.0,715.0,718.0,,13.0,15.0,725.0,727.0,,,,,verb.cognition,1
11,1,know,19,23,748,752,3,8.0,11.0,737.0,740.0,"22,2,21",24.0,114.0,753.0,843.0,,,,,verb.cognition,1
11,3,have,84,88,813,817,2,82.0,83.0,811.0,812.0,,89.0,103.0,818.0,832.0,104.0,114.0,833.0,843.0,verb.possession,1
13,1,made,10,14,861,865,3,5.0,6.0,856.0,857.0,,15.0,26.0,866.0,877.0,,,,,verb.creation,1
13,2,said,29,33,880,884,3,1.0,26.0,852.0,877.0,3,34.0,41.0,885.0,892.0,,,,,verb.communication,1
14,0,turned,19,25,913,919,23,1.0,18.0,895.0,912.0,3,26.0,28.0,920.0,922.0,,,,,verb.motion,1
15,0,has,3,6,927,930,23,0.0,2.0,924.0,926.0,23,7.0,33.0,931.0,957.0,,,,,verb.possession,1
17,0,saw,8,11,1048,1051,3,0.0,7.0,1040.0,1047.0,,12.0,87.0,1052.0,1127.0,,,,,verb.perception,1
18,2,gave,52,56,1181,1185,,49.0,51.0,1178.0,1180.0,5,57.0,90.0,1186.0,1219.0,91.0,127.0,1220.0,1256.0,verb.perception,1
20,0,searched,8,16,1382,1390,5,0.0,7.0,1374.0,1381.0,5,28.0,34.0,1402.0,1408.0,,,,,verb.perception,1
20,1,searched,43,51,1417,1425,5,40.0,42.0,1414.0,1416.0,,,,,,,,,,verb.contact,1
22,0,know,3,7,1478,1482,3,1.0,2.0,1476.0,1477.0,,,,,,,,,,verb.cognition,1
22,2,sighed,33,39,1508,1514,"5,3",1.0,30.0,1476.0,1505.0,3,40.0,47.0,1515.0,1522.0,,,,,verb.communication,1
23,2,married,40,47,1563,1570,5,2.0,5.0,1525.0,1528.0,24,48.0,59.0,1571.0,1582.0,,,,,verb.social,1
24,0,longed,46,52,1631,1637,3,43.0,45.0,1628.0,1630.0,,53.0,65.0,1638.0,1650.0,,,,,verb.emotion,1
25,0,increased,9,18,1661,1670,3,0.0,8.0,1652.0,1660.0,,19.0,27.0,1671.0,1679.0,29.0,62.0,1681.0,1714.0,verb.change,1
25,2,get,55,58,1707,1710,3,42.0,44.0,1694.0,1696.0,5,59.0,62.0,1711.0,1714.0,,,,,verb.possession,1
26,3,won,31,34,1746,1749,5,10.0,13.0,1725.0,1728.0,10,35.0,45.0,1750.0,1760.0,,,,,verb.competition,1
27,1,continued,47,56,1831,1840,3,44.0,46.0,1828.0,1830.0,,57.0,77.0,1841.0,1861.0,,,,,verb.communication,1
28,1,seemed,56,62,1918,1924,,,,,,3,63.0,75.0,1925.0,1937.0,,,,,verb.perception,1
29,1,became,43,49,1982,1988,3,34.0,42.0,1973.0,1981.0,,50.0,59.0,1989.0,1998.0,,,,,verb.change,1
31,1,looked,30,36,2065,2071,3,27.0,29.0,2062.0,2064.0,,37.0,46.0,2072.0,2081.0,,,,,verb.perception,1
33,1,whirled,29,36,2150,2157,3,0.0,2.0,2121.0,2123.0,,,,,,,,,,verb.motion,1
33,2,danced,41,47,2162,2168,3,0.0,2.0,2121.0,2123.0,,,,,,,,,,verb.creation,1
33,3,hummed,62,68,2183,2189,3,59.0,61.0,2180.0,2182.0,,69.0,79.0,2190.0,2200.0,,,,,verb.perception,1
34,0,leaped,16,22,2253,2259,3,13.0,15.0,2250.0,2252.0,,,,,,,,,,verb.motion,1
37,1,jumped,7,13,2403,2409,3,0.0,2.0,2396.0,2398.0,,,,,,,,,,verb.motion,1
