sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
3,2,ruled,80,85,292,297,6,64.0,79.0,276.0,291.0,,,,,,,,,,verb.social,1,True
4,1,bade,20,24,333,337,6,16.0,19.0,329.0,332.0,2,25.0,29.0,338.0,342.0,,,,,verb.communication,1,True
5,1,clean,18,23,362,367,7,0.0,10.0,344.0,354.0,,24.0,33.0,368.0,377.0,,,,,verb.change,1,True
7,0,cooked,8,14,441,447,11,0.0,7.0,433.0,440.0,2,15.0,25.0,448.0,458.0,27.0,77.0,460.0,510.0,verb.consumption,1,True
8,2,bring,19,24,531,536,6,0.0,3.0,512.0,515.0,,25.0,29.0,537.0,541.0,,,,,verb.contact,1,True
10,6,went,152,156,786,790,6,105.0,108.0,739.0,742.0,,157.0,162.0,791.0,796.0,163.0,169.0,797.0,803.0,verb.change,1,True
11,1,thought,83,90,888,895,6,79.0,82.0,884.0,887.0,2,91.0,161.0,896.0,966.0,,,,,verb.cognition,1,True
12,1,bathe,18,23,986,991,6,0.0,3.0,968.0,971.0,,,,,,,,,,verb.consumption,1,True
14,0,ran,4,7,1118,1121,6,0.0,3.0,1114.0,1117.0,,8.0,12.0,1122.0,1126.0,13.0,25.0,1127.0,1139.0,verb.motion,1,True
16,0,began,22,27,1316,1321,6,18.0,21.0,1312.0,1315.0,6,28.0,45.0,1322.0,1339.0,,,,,verb.change,1,True
17,0,fell,9,13,1350,1354,6,0.0,8.0,1341.0,1349.0,,14.0,64.0,1355.0,1405.0,,,,,verb.motion,1,True
19,2,thought,31,38,1484,1491,18,1.0,28.0,1454.0,1481.0,18,39.0,47.0,1492.0,1500.0,,,,,verb.cognition,1,True
20,2,caught,57,63,1559,1565,6,32.0,35.0,1534.0,1537.0,,64.0,67.0,1566.0,1569.0,,,,,verb.contact,1,True
21,0,ran,9,12,1580,1583,6,5.0,8.0,1576.0,1579.0,,13.0,34.0,1584.0,1605.0,35.0,119.0,1606.0,1690.0,verb.motion,1,True
22,2,promising,66,75,1758,1767,6,5.0,8.0,1697.0,1700.0,,76.0,116.0,1768.0,1808.0,,,,,verb.communication,1,True
25,0,gave,18,22,1913,1917,23,0.0,17.0,1895.0,1912.0,24,23.0,36.0,1918.0,1931.0,,,,,verb.possession,1,True
26,1,finish,25,31,1989,1995,12,4.0,16.0,1968.0,1980.0,12,32.0,36.0,1996.0,2000.0,,,,,verb.change,1,True
28,1,forgotten,11,20,2130,2139,6,0.0,1.0,2119.0,2120.0,,21.0,24.0,2140.0,2143.0,,,,,verb.cognition,1,True
29,0,let,15,18,2172,2175,6,11.0,14.0,2168.0,2171.0,,19.0,98.0,2176.0,2255.0,,,,,verb.social,1,True
31,6,went,107,111,2402,2406,6,103.0,106.0,2398.0,2401.0,,112.0,125.0,2407.0,2420.0,,,,,verb.motion,1,True
32,1,tell,21,25,2443,2447,18,4.0,12.0,2426.0,2434.0,"30,18",26.0,37.0,2448.0,2459.0,,,,,verb.communication,1,True
33,4,saw,99,102,2694,2697,6,95.0,98.0,2690.0,2693.0,,103.0,126.0,2698.0,2721.0,,,,,verb.cognition,1,True
34,1,grew,44,48,2767,2771,18,35.0,43.0,2758.0,2766.0,,49.0,62.0,2772.0,2785.0,,,,,verb.change,1,True
36,0,noticed,20,27,2849,2856,"30,18",8.0,19.0,2837.0,2848.0,,28.0,30.0,2857.0,2859.0,,,,,verb.perception,1,True
37,3,did,65,68,2926,2929,18,56.0,60.0,2917.0,2921.0,,,,,,,,,,verb.social,1,True
38,2,saw,66,69,2997,3000,"30,34",0.0,11.0,2931.0,2942.0,"18,6",70.0,128.0,3001.0,3059.0,,,,,verb.perception,1,True
