clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the eldest girl,6,1,39,40,the eldest girl,female,1.0,primary
the king/The king,57,10,27,37,the king,male,1.0,primary
the youngest sister,40,1,27,28,the youngest sister,female,1.0,primary
the girl,18,6,20,26,the girl,female,1.0,primary
the girls,80,1,7,8,the girls,female,1.0,tertiary
the youngest,12,3,4,7,the youngest,female,1.0,tertiary
the girl--her sisters,30,4,3,7,the girl's sisters,female,1.0,tertiary
a family of seven sisters,2,1,6,7,a family of seven sisters,female,1.0,tertiary
Djulung/Djulung - djulung,0,6,0,6,Djulung,unknown,0.0,tertiary
the boy/The boy,70,5,1,6,the boy,male,1.0,tertiary
a cock,45,1,4,5,a cock,male,1.0,tertiary
one of the king 's attendants,56,1,3,4,one of the king 's attendants,male,1.0,tertiary
the king/The king--the attendants he had with him,63,1,2,3,the king's attendants he had with him,group/nonbinary,1.0,tertiary
the man,88,1,1,2,the man,male,1.0,tertiary
"the youngest , who was busy",77,1,1,2,"the youngest , who was busy",female,1.0,tertiary
Seven girls,96,1,1,2,Seven girls,female,1.0,tertiary
a great chief,74,1,1,2,a great chief,male,1.0,tertiary
the sister,37,1,1,2,the sister,female,1.0,tertiary
the other six,24,1,1,2,the other six,group/nonbinary,1.0,tertiary
The eldest sister/the eldest sister,23,2,0,2,The eldest sister,female,1.0,tertiary
the six elder sisters,75,1,0,1,the six elder sisters,female,1.0,tertiary
"the king/The king--his attendants , who followed the path that the boy had taken to the hut",85,1,0,1,"the king's attendants , who followed the path that the boy had taken to the hut",male,1.0,tertiary
the eldest,81,1,0,1,the eldest,unknown,0.0,tertiary
The maiden who can work such wonders,104,1,0,1,The maiden who can work such wonders,female,1.0,tertiary
mother,4,1,0,1,mother,female,1.0,tertiary
strangers,78,1,0,1,strangers,unknown,0.0,tertiary
the wife of the greatest chief,105,1,0,1,the wife of the greatest chief,female,1.0,tertiary
A third,11,1,0,1,A third,unknown,0.0,tertiary
anyone living in the neighbourhood whom he might question,68,1,0,1,anyone living in the neighbourhood whom he might question,unknown,0.0,tertiary
the sisters,73,1,0,1,the sisters,female,1.0,tertiary
A second,9,1,0,1,A second,unknown,0.0,tertiary
a little boy,66,1,0,1,a little boy,male,1.0,tertiary
the king 's attendants,58,1,0,1,the king 's attendants,male,1.0,tertiary
a family of seven sisters--Their father,3,1,0,1,a family of seven sisters's father,male,1.0,tertiary
no brothers,5,1,0,1,no brothers,male,1.0,tertiary
the girl's sisters--One of them,34,1,0,1,the girl's sisters's of them,unknown,0.0,tertiary
One sister,7,1,0,1,One sister,female,1.0,tertiary
the greatest chief,106,1,0,1,the greatest chief,unknown,0.0,tertiary
