coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
20,the Happy Prince,I,100,6,7,0
20,the Happy Prince,he,99,24,26,0
20,the Happy Prince,he,250,30,32,0
20,the Happy Prince,he,250,4,6,0
20,the Happy Prince,the Happy Prince,249,34,50,0
20,the Happy Prince,his,245,37,40,0
20,the Happy Prince,he,243,112,114,0
20,the Happy Prince,you,133,6,9,0
20,the Happy Prince,his,243,39,42,0
20,the Happy Prince,his,243,28,31,0
20,the Happy Prince,the Happy Prince,238,11,27,0
20,the Happy Prince,the Happy Prince,232,14,30,0
20,the Happy Prince,the Happy Prince,132,35,51,0
20,the Happy Prince,the Happy Prince,214,62,78,0
20,the Happy Prince,my,183,10,12,0
20,the Happy Prince,the Happy Prince,179,28,44,0
20,the Happy Prince,the Happy Prince,118,30,46,0
20,the Happy Prince,him,118,57,60,0
20,the Happy Prince,you,172,18,21,0
20,the Happy Prince,the Happy Prince,171,77,93,0
20,the Happy Prince,the Happy Prince,262,132,148,0
20,the Happy Prince,he,243,62,64,0
20,the Happy Prince,the Happy Prince,98,4,20,0
20,the Happy Prince,the Happy Prince,0,59,75,0
20,the Happy Prince,the Happy Prince,5,23,39,0
20,the Happy Prince,the Happy Prince,58,12,28,0
20,the Happy Prince,the Happy Prince,44,40,56,0
20,the Happy Prince,He,9,1,3,0
20,the Happy Prince,his,58,81,84,0
20,the Happy Prince,you,5,11,14,0
20,the Happy Prince,he,4,95,97,0
20,the Happy Prince,him,4,72,75,0
20,the Happy Prince,the Happy Prince,62,6,22,0
20,the Happy Prince,His,59,0,3,0
20,the Happy Prince,He,2,0,2,0
20,the Happy Prince,his,1,123,126,0
20,the Happy Prince,he,1,63,65,0
20,the Happy Prince,He,1,0,2,0
20,the Happy Prince,He,3,1,3,0
20,the Happy Prince,the Happy Prince,69,23,39,0
21,the Town Councillors who wished to gain a reputation for having artistic tastes,the Town Councillors who wished to gain a reputation for having artistic tastes,3,55,134,0
23,people,people,4,52,58,0
24,a sensible mother of her little boy who was crying for the moon,a sensible mother of her little boy who was crying for the moon,6,6,69,0
24,a sensible mother of her little boy who was crying for the moon,her,6,27,30,1
25,her little boy,His,82,0,3,1
25,her little boy,her little boy,80,35,49,0
25,her little boy,He,81,0,2,0
25,her little boy,her little boy,6,27,41,1
25,her little boy,him,82,31,34,0
25,her little boy,he,82,55,57,0
9,The Happy Prince/the Prince,The Happy Prince,7,1,17,0
9,The Happy Prince/the Prince,the Prince,102,46,56,0
26,a disappointed man,a disappointed man,8,72,90,0
26,a disappointed man,I,8,1,2,0
26,a disappointed man,he,8,94,96,0
178,an angel,an angel,9,20,28,0
27,the Charity Children,the Charity Children,9,36,56,0
27,the Charity Children,they,9,60,64,0
27,the Charity Children,their,9,94,99,0
27,the Charity Children,their,9,126,131,0
29,the Mathematical Master,he,14,65,67,0
29,the Mathematical Master,the Mathematical Master,11,5,28,0
29,the Mathematical Master,you,11,31,34,0
29,the Mathematical Master,the Mathematical Master,14,5,28,0
29,the Mathematical Master,you,10,8,11,0
30,the children,our,13,16,19,0
30,the children,we,13,4,6,0
30,the children,they,217,0,4,0
30,the children,We,216,1,3,0
30,the children,they,215,99,103,0
30,the children,the children,215,61,73,0
30,the children,the children,13,38,50,0
32,children,children,14,87,95,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,45,56,58,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,45,77,79,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,46,13,15,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,his,46,28,31,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,his,46,43,46,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,him,46,82,85,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,the little Swallow,98,40,58,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,55,2,3,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,55,43,45,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,56,11,13,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,his,56,25,28,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,56,59,61,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,57,9,11,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,118,66,68,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,himself,45,45,52,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,45,1,2,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,119,17,19,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,Swallow,83,0,7,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,me,33,29,31,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,33,34,36,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,34,1,2,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,36,4,6,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,37,13,15,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,37,40,42,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,38,13,14,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,39,0,2,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,40,2,3,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,41,5,7,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,42,1,2,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,42,23,25,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,44,3,5,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,the Swallow,118,5,16,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,45,27,29,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,119,35,36,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,132,19,21,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,140,105,107,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,140,70,72,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,140,15,17,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,He,129,0,2,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,my,138,11,13,1
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,the Swallow,137,37,48,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,137,1,2,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,you,136,59,62,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,130,9,11,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,little Swallow,136,19,33,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,Swallow,136,10,17,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,Swallow,136,1,8,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,I,135,2,3,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,131,3,5,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,Swallow,143,1,8,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,you,120,17,20,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,Swallow,143,10,17,0
10,Swallow/little Swallow/the little Swallow/the Swallow/Dear little Swallow,he,128,48,50,0
