clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Finn M'Coul/the great Finn M'Coul/Finn/honest Finn,16,59,144,203,Finn M'Coul,male,1.0,primary
Oonagh,17,34,99,133,Oonagh,female,1.0,primary
Far Rua/the great Far Rua,18,22,60,82,Far Rua,male,1.0,secondary
Granua/This Granua,22,9,25,34,Granua,unknown,0.0,tertiary
the other,67,7,26,33,the other,male,1.0,tertiary
"another giant , named Far Rua",39,1,19,20,"another giant , named Far Rua",male,1.0,tertiary
Oonagh--a man not far from you that 's very anxious of taking a shake with him,148,1,12,13,Oonagh's man not far from you that 's very anxious of taking a shake with him,male,1.0,tertiary
Finn M'Coul/the great Finn M'Coul/Finn/honest Finn--my daddy,180,2,11,13,Finn M'Coul's daddy,male,1.0,tertiary
Finn M'Coul/the great Finn M'Coul/Finn/honest Finn--his wife,33,6,3,9,Finn M'Coul's wife,female,1.0,tertiary
the fellow,123,1,8,9,the fellow,male,1.0,tertiary
Arrah,26,1,8,9,Arrah,unknown,0.0,tertiary
this man,141,1,7,8,this man,male,1.0,tertiary
honest man,144,2,3,5,honest man,male,1.0,tertiary
a woman,54,2,2,4,a woman,female,1.0,tertiary
Bedad,28,1,3,4,Bedad,unknown,0.0,tertiary
the Irish,76,1,2,3,the Irish,group/nonbinary,1.0,tertiary
avourneen,21,1,2,3,avourneen,unknown,0.0,tertiary
a man that thinks himself able to fight Finn--a man that thinks himself able to fight Finn,168,1,1,2,a man that thinks himself able to fight Finn's man that thinks himself able to fight Finn,male,1.0,tertiary
the child in the cradle there,170,1,1,2,the child in the cradle there,male,1.0,tertiary
Troth,23,2,0,2,Troth,unknown,0.0,tertiary
Oonagh--her sister,66,2,0,2,Oonagh's sister,female,1.0,tertiary
God,24,2,0,2,God,unknown,0.0,tertiary
Finn M'Coul/the great Finn M'Coul/Finn/honest Finn--my tribe,139,1,1,2,Finn M'Coul's tribe,group/nonbinary,1.0,tertiary
a man who could eat such bread as that,106,1,1,2,a man who could eat such bread as that,male,1.0,tertiary
Oonagh--my husband,146,1,1,2,Oonagh's husband,male,1.0,tertiary
acushla,173,1,1,2,acushla,unknown,0.0,tertiary
a man,43,2,0,2,a man,male,1.0,tertiary
"another giant , named Far Rua--his enemies",44,1,1,2,"another giant , named Far Rua's enemies",group/nonbinary,1.0,tertiary
a glutton,101,1,0,1,a glutton,unknown,0.0,tertiary
a man left in a fury,150,1,0,1,a man left in a fury,male,1.0,tertiary
the poor giant,153,1,0,1,the poor giant,unknown,0.0,tertiary
Finn M'Coul/the great Finn M'Coul/Finn/honest Finn--his most powerful and bitterest enemy,116,1,0,1,Finn M'Coul's most powerful and bitterest enemy,unknown,0.0,tertiary
one so young,115,1,0,1,one so young,unknown,0.0,tertiary
the other--you poor - looking creature,154,1,0,1,the other's poor - looking creature,unknown,0.0,tertiary
a startler,91,1,0,1,a startler,unknown,0.0,tertiary
Oonagh--her woman,95,1,0,1,Oonagh's woman,female,1.0,tertiary
Oonagh--her husband,112,1,0,1,Oonagh's husband,male,1.0,tertiary
enemies,162,1,0,1,enemies,unknown,0.0,tertiary
Finn 's little son,179,1,0,1,Finn 's little son,unknown,0.0,tertiary
the infant who can manage that nutriment is no joke to look at or to feed of a scarce summer,172,1,0,1,the infant who can manage that nutriment is no joke to look at or to feed of a scarce summer,unknown,0.0,tertiary
the lad in the cradle,171,1,0,1,the lad in the cradle,unknown,0.0,tertiary
that child in the cradle there,166,1,0,1,that child in the cradle there,unknown,0.0,tertiary
a stout little fellow of your size,167,1,0,1,a stout little fellow of your size,unknown,0.0,tertiary
a giant,178,1,0,1,a giant,unknown,0.0,tertiary
a poor creature,177,1,0,1,a poor creature,unknown,0.0,tertiary
a voice in so small a chap,176,1,0,1,a voice in so small a chap,unknown,0.0,tertiary
the giant,104,1,0,1,the giant,unknown,0.0,tertiary
Finn M'Coul/the great Finn M'Coul/Finn/honest Finn--such a youngster as he was represented to be,105,1,0,1,Finn M'Coul's a youngster as he was represented to be,unknown,0.0,tertiary
Mother,27,1,0,1,Mother,female,1.0,tertiary
a boy as possible,108,1,0,1,a boy as possible,male,1.0,tertiary
acushla--your father,175,1,0,1,acushla's father,male,1.0,tertiary
this decent little man,174,1,0,1,this decent little man,male,1.0,tertiary
