sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,1,took,45,49,234,238,33,0.0,43.0,189.0,232.0,53.0,66.0,242.0,255.0,verb.cognition,True,1,subject,Finn M'Coul's wife,6.0,3.0,9.0,female,1.0,tertiary
1,1,took,45,49,234,238,17,0.0,43.0,189.0,232.0,53.0,66.0,242.0,255.0,verb.cognition,True,1,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
1,1,took,45,49,234,238,16,0.0,43.0,189.0,232.0,53.0,66.0,242.0,255.0,verb.cognition,True,1,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
2,2,made,86,90,414,418,16,15.0,17.0,343.0,345.0,,,,,verb.creation,True,2,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
6,1,stand,32,37,926,931,41,0.0,25.0,894.0,919.0,,,,,verb.contact,True,3,subject,No other giant of the day,1.0,0.0,1.0,unknown,0.0,tertiary
7,3,give,54,58,998,1002,39,45.0,47.0,989.0,991.0,,,,,verb.communication,True,5,subject,"another giant , named Far Rua",1.0,19.0,20.0,male,1.0,tertiary
8,2,said,86,90,1131,1135,43,48.0,77.0,1093.0,1122.0,,,,,verb.communication,True,7,subject,a man,2.0,0.0,2.0,male,1.0,tertiary
9,4,flattened,99,108,1272,1281,39,96.0,98.0,1269.0,1271.0,,,,,verb.contact,True,6,subject,"another giant , named Far Rua",1.0,19.0,20.0,male,1.0,tertiary
11,6,catch,124,129,1636,1641,39,115.0,117.0,1627.0,1629.0,,,,,verb.contact,True,9,subject,"another giant , named Far Rua",1.0,19.0,20.0,male,1.0,tertiary
13,1,dodging,20,27,1804,1811,16,12.0,14.0,1796.0,1798.0,55.0,89.0,1839.0,1873.0,verb.motion,True,11,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
14,3,coming,63,69,2030,2036,18,51.0,58.0,2018.0,2025.0,86.0,122.0,2053.0,2089.0,verb.motion,True,12,subject,Far Rua,22.0,60.0,82.0,male,1.0,secondary
15,1,seized,26,32,2117,2123,16,0.0,2.0,2091.0,2093.0,76.0,149.0,2167.0,2240.0,verb.contact,True,14,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
16,1,leading,8,15,2250,2257,33,0.0,3.0,2242.0,2245.0,28.0,39.0,2270.0,2281.0,verb.social,True,13,subject,Finn M'Coul's wife,6.0,3.0,9.0,female,1.0,tertiary
20,0,said,9,13,2624,2628,20,1.0,6.0,2616.0,2621.0,,,,,verb.communication,True,16,subject,Faith,1.0,0.0,1.0,unknown,0.0,tertiary
23,0,gave,5,9,2843,2847,16,0.0,4.0,2838.0,2842.0,,,,,verb.communication,True,17,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
24,0,laughed,3,10,2881,2888,16,0.0,2.0,2878.0,2880.0,,,,,verb.body,True,19,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
27,0,said,18,22,3056,3060,21,1.0,15.0,3039.0,3053.0,,,,,verb.communication,True,21,subject,avourneen,1.0,2.0,3.0,unknown,0.0,tertiary
28,0,know,10,14,3186,3190,21,6.0,9.0,3182.0,3185.0,,,,,verb.cognition,True,20,subject,avourneen,1.0,2.0,3.0,unknown,0.0,tertiary
29,1,felt,52,56,3274,3278,16,0.0,4.0,3222.0,3226.0,,,,,verb.emotion,True,22,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
30,2,perceive,65,73,3410,3418,33,42.0,50.0,3387.0,3395.0,,,,,verb.perception,True,23,subject,Finn M'Coul's wife,6.0,3.0,9.0,female,1.0,tertiary
30,2,perceive,65,73,3410,3418,16,42.0,50.0,3387.0,3395.0,,,,,verb.perception,True,23,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
31,3,wishes,99,105,3581,3587,54,95.0,98.0,3577.0,3580.0,,,,,verb.emotion,True,24,subject,a woman,2.0,2.0,4.0,female,1.0,tertiary
34,2,stamp,41,46,3708,3713,123,5.0,15.0,3672.0,3682.0,,,,,verb.communication,True,25,subject,the fellow,1.0,8.0,9.0,male,1.0,tertiary
35,2,stop,28,32,3776,3780,123,21.0,23.0,3769.0,3771.0,48.0,155.0,3796.0,3903.0,verb.social,True,28,subject,the fellow,1.0,8.0,9.0,male,1.0,tertiary
36,5,know,97,101,4003,4007,16,69.0,71.0,3975.0,3977.0,,,,,verb.cognition,True,27,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
37,2,said,15,19,4033,4037,123,1.0,12.0,4019.0,4030.0,,,,,verb.communication,True,30,subject,the fellow,1.0,8.0,9.0,male,1.0,tertiary
38,0,see,3,6,4047,4050,16,1.0,2.0,4045.0,4046.0,,,,,verb.perception,True,29,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
40,3,know,52,56,4152,4156,16,44.0,45.0,4144.0,4145.0,,,,,verb.cognition,True,31,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
41,2,disgraced,19,28,4177,4186,16,14.0,15.0,4172.0,4173.0,,,,,verb.social,True,32,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
46,2,bring,32,37,4424,4429,17,27.0,28.0,4419.0,4420.0,61.0,102.0,4453.0,4494.0,verb.motion,True,36,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
47,1,knew,44,48,4541,4545,16,41.0,43.0,4538.0,4540.0,,,,,verb.cognition,True,35,subject,Finn M'Coul,59.0,144.0,203.0,male,1.0,primary
49,5,did,90,93,4752,4755,17,80.0,83.0,4742.0,4745.0,112.0,132.0,4774.0,4794.0,verb.social,True,34,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
53,1,consult,38,45,5261,5268,17,19.0,25.0,5242.0,5248.0,,,,,verb.communication,True,38,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
55,2,picking,27,34,5417,5424,67,23.0,24.0,5413.0,5414.0,,,,,verb.contact,True,39,subject,the other,7.0,26.0,33.0,male,1.0,tertiary
59,1,see,13,16,5654,5657,22,1.0,5.0,5642.0,5646.0,,,,,verb.creation,True,41,subject,Granua,9.0,25.0,34.0,unknown,0.0,tertiary
66,2,replied,24,31,5935,5942,17,20.0,23.0,5931.0,5934.0,,,,,verb.communication,True,46,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
67,11,got,269,272,6361,6364,17,242.0,261.0,6334.0,6353.0,,,,,verb.possession,True,45,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
69,0,feel,25,29,6479,6483,17,23.0,24.0,6477.0,6478.0,37.0,67.0,6491.0,6521.0,verb.emotion,True,47,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
72,2,throw,13,18,6907,6912,17,0.0,1.0,6894.0,6895.0,37.0,63.0,6931.0,6957.0,verb.contact,True,50,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
73,1,said,10,14,6970,6974,67,1.0,7.0,6961.0,6967.0,,,,,verb.communication,True,53,subject,the other,7.0,26.0,33.0,male,1.0,tertiary
75,6,expected,172,180,7217,7225,17,168.0,171.0,7213.0,7216.0,,,,,verb.cognition,True,52,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
77,2,disgraced,23,32,7359,7368,22,16.0,19.0,7352.0,7355.0,,,,,verb.social,True,54,subject,Granua,9.0,25.0,34.0,unknown,0.0,tertiary
78,0,change,6,12,7379,7385,17,0.0,1.0,7373.0,7374.0,,,,,verb.change,True,55,subject,Oonagh,34.0,99.0,133.0,female,1.0,primary
81,3,do,40,42,7726,7728,22,28.0,29.0,7714.0,7715.0,,,,,verb.social,True,57,subject,Granua,9.0,25.0,34.0,unknown,0.0,tertiary
82,2,give,18,22,7776,7780,22,13.0,14.0,7771.0,7772.0,,,,,verb.possession,True,58,subject,Granua,9.0,25.0,34.0,unknown,0.0,tertiary
