sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,supported,55,64,55,64,"5,4",27.0,50.0,27.0,50.0,,65.0,75.0,65.0,75.0,76.0,111.0,,,verb.social,1,True
2,1,had,14,17,204,207,,9.0,13.0,199.0,203.0,8,18.0,26.0,208.0,216.0,,,,,verb.possession,1,True
5,0,loved,13,18,326,331,,8.0,12.0,321.0,325.0,0,19.0,22.0,332.0,335.0,23.0,117.0,336.0,430.0,verb.emotion,1,True
6,0,means,10,15,442,447,0,4.0,9.0,436.0,441.0,,16.0,22.0,448.0,454.0,,,,,verb.communication,1,True
8,1,returned,79,87,649,657,11,71.0,78.0,641.0,648.0,11,88.0,114.0,658.0,684.0,,,,,verb.motion,1,True
9,1,finished,7,15,693,701,,,,,,11,16.0,56.0,702.0,742.0,,,,,verb.change,1,True
11,0,said,17,21,932,936,10,5.0,16.0,920.0,931.0,,23.0,33.0,938.0,948.0,,,,,verb.communication,1,True
12,1,gave,44,48,995,999,"15,0",33.0,43.0,984.0,994.0,0,49.0,52.0,1000.0,1003.0,,,,,verb.possession,1,True
14,0,hated,5,10,1126,1131,18,0.0,4.0,1121.0,1125.0,"18,0,21",11.0,70.0,1132.0,1191.0,,,,,verb.emotion,1,True
15,1,look,27,31,1220,1224,0,0.0,14.0,1193.0,1207.0,18,32.0,50.0,1225.0,1243.0,,,,,verb.perception,1,True
16,2,barking,24,31,1348,1355,0,8.0,13.0,1332.0,1337.0,,,,,,,,,,verb.perception,1,True
17,0,thinking,13,21,1433,1441,10,0.0,11.0,1420.0,1431.0,,22.0,109.0,1442.0,1529.0,,,,,verb.cognition,1,True
18,0,saw,17,20,1548,1551,0,11.0,16.0,1542.0,1547.0,"15,0",21.0,50.0,1552.0,1581.0,,,,,verb.perception,1,True
19,0,Seizing,0,7,1601,1608,,,,,,0,8.0,29.0,1609.0,1630.0,,,,,verb.contact,1,True
20,1,dig,17,20,1691,1694,0,5.0,7.0,1679.0,1681.0,,,,,,,,,,verb.contact,1,True
21,3,looking,59,66,1819,1826,10,0.0,11.0,1760.0,1771.0,,67.0,69.0,1827.0,1829.0,70.0,85.0,1830.0,1845.0,verb.perception,1,True
22,2,digging,30,37,1877,1884,0,4.0,9.0,1851.0,1856.0,,,,,,,,,,verb.contact,1,True
23,5,struck,102,108,2007,2013,,70.0,77.0,1975.0,1982.0,10,109.0,120.0,2014.0,2025.0,,,,,verb.emotion,1,True
24,3,dig,57,60,2084,2087,0,0.0,2.0,2027.0,2029.0,,61.0,71.0,2088.0,2098.0,72.0,84.0,2099.0,2111.0,verb.contact,1,True
26,0,dug,14,17,2235,2238,0,11.0,13.0,2232.0,2234.0,,18.0,37.0,2239.0,2258.0,,,,,verb.contact,1,True
27,1,saw,52,55,2324,2327,0,43.0,45.0,2315.0,2317.0,"31,0",56.0,126.0,2328.0,2398.0,,,,,verb.perception,1,True
29,5,make,112,116,2566,2570,10,106.0,107.0,2560.0,2561.0,"15,10",117.0,161.0,2571.0,2615.0,,,,,verb.social,1,True
30,1,call,22,26,2640,2644,10,0.0,11.0,2618.0,2629.0,"5,10",27.0,35.0,2645.0,2653.0,,,,,verb.communication,1,True
31,0,became,33,39,2733,2739,37,16.0,32.0,2716.0,2732.0,,40.0,44.0,2740.0,2744.0,,,,,verb.change,1,True
32,0,knew,34,38,2780,2784,"37,38",0.0,33.0,2746.0,2779.0,,39.0,48.0,2785.0,2794.0,,,,,verb.cognition,1,True
33,1,petted,13,19,2809,2815,37,0.0,2.0,2796.0,2798.0,38,20.0,23.0,2816.0,2819.0,24.0,61.0,2820.0,2857.0,verb.body,1,True
34,0,attracted,24,33,2883,2892,39,0.0,22.0,2859.0,2881.0,0,34.0,52.0,2893.0,2911.0,,,,,verb.emotion,1,True
35,0,began,3,8,2987,2992,39,0.0,2.0,2984.0,2986.0,39,9.0,60.0,2993.0,3044.0,,,,,verb.change,1,True
36,2,borrow,96,102,3142,3148,,,,,,0,103.0,108.0,3149.0,3154.0,109.0,125.0,,,verb.possession,1,True
37,3,love,109,113,3282,3286,"43,31",92.0,104.0,3265.0,3277.0,43,114.0,125.0,3287.0,3298.0,,,,,verb.emotion,1,True
38,3,crossed,77,84,3377,3384,,69.0,76.0,3369.0,3376.0,43,85.0,93.0,3385.0,3393.0,,,,,verb.motion,1,True
39,1,refuse,45,51,3440,3446,45,4.0,20.0,3399.0,3415.0,"31,45",52.0,64.0,3447.0,3459.0,,,,,verb.possession,1,True
40,0,returned,19,27,3564,3572,47,0.0,18.0,3545.0,3563.0,47,28.0,39.0,3573.0,3584.0,40.0,70.0,3585.0,3615.0,verb.motion,1,True
41,2,succeeded,28,37,3645,3654,47,21.0,23.0,3638.0,3640.0,47,38.0,62.0,3655.0,3679.0,,,,,verb.social,1,True
42,0,took,8,12,3689,3693,47,0.0,2.0,3681.0,3683.0,47,13.0,22.0,3694.0,3703.0,54.0,95.0,3735.0,3776.0,verb.motion,1,True
43,1,said,40,44,3818,3822,47,37.0,39.0,3815.0,3817.0,"47,0,163",45.0,55.0,3823.0,3833.0,57.0,70.0,3835.0,3848.0,verb.communication,1,True
44,1,find,9,13,3956,3960,0,0.0,3.0,3947.0,3950.0,,14.0,18.0,3961.0,3965.0,19.0,25.0,3966.0,3972.0,verb.possession,1,True
48,4,dig,107,110,4112,4115,0,80.0,85.0,4085.0,4090.0,,,,,,,,,,verb.contact,1,True
49,1,saw,37,40,4211,4214,10,34.0,36.0,4208.0,4210.0,,41.0,73.0,4215.0,4247.0,,,,,verb.perception,1,True
