clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the cat,6,26,98,124,the cat,female,1.0,primary
the man,7,18,5,23,the man,male,1.0,tertiary
The woman/the woman,4,7,13,20,The woman,female,1.0,tertiary
cat,86,6,8,14,cat,unknown,0.0,tertiary
the woman in the stable,91,11,0,11,the woman in the stable,female,1.0,tertiary
the manger,104,11,0,11,the manger,unknown,0.0,tertiary
the weasel on the stone - pile,114,8,0,8,the weasel on the stone - pile,unknown,0.0,tertiary
the bear,47,3,5,8,the bear,male,1.0,tertiary
the weasel,26,3,5,8,the weasel,male,1.0,tertiary
the fox,36,1,6,7,the fox,male,1.0,tertiary
the leaf - sweeper,105,6,0,6,the leaf - sweeper,unknown,0.0,tertiary
the goat,68,2,3,5,the goat,male,1.0,tertiary
the moon,65,1,4,5,the moon,male,1.0,tertiary
a man who had a cat,1,1,3,4,a man who had a cat,male,1.0,tertiary
the mother bear,51,2,2,4,the mother bear,female,1.0,tertiary
the little bear,49,1,3,4,the little bear,male,1.0,tertiary
the bell - cow,16,3,1,4,the bell - cow,female,1.0,tertiary
the biting mother bear,160,3,0,3,the biting mother bear,female,1.0,tertiary
the biting mother bear and bruin good - fellow,171,3,0,3,the biting mother bear and bruin good - fellow,female,1.0,tertiary
each,71,1,1,2,each,male,1.0,tertiary
the sly - boots,182,2,0,2,the sly - boots,unknown,0.0,tertiary
the wolf,41,1,1,2,the wolf,male,1.0,tertiary
a young bear,45,1,1,2,a young bear,unknown,0.0,tertiary
fox,115,1,1,2,fox,unknown,0.0,tertiary
the bell - cow at the manger,98,2,0,2,the bell - cow at the manger,unknown,0.0,tertiary
a man who was sweeping up leaves,22,1,1,2,a man who was sweeping up leaves,male,1.0,tertiary
the woman in the stable and the bell - cow at the manger and the leaf - sweeper in the orchard,134,2,0,2,the woman in the stable and the bell - cow at the manger and the leaf - sweeper in the orchard,female,1.0,tertiary
the leaf - sweeper in the orchard,179,1,0,1,the leaf - sweeper in the orchard,unknown,0.0,tertiary
the man in the house and the woman in the stable,73,1,0,1,the man in the house and the woman in the stable,female,0.5,tertiary
the man on the threshing - floor,5,1,0,1,the man on the threshing - floor,male,1.0,tertiary
man,83,1,0,1,man,male,1.0,tertiary
the man in the house,94,1,0,1,the man in the house,male,1.0,tertiary
the musicians,60,1,0,1,the musicians,unknown,0.0,tertiary
the funeral procession,62,1,0,1,the funeral procession,unknown,0.0,tertiary
the cook,59,1,0,1,the cook,unknown,0.0,tertiary
Reynard,0,1,0,1,Reynard,unknown,0.0,tertiary
Bruin Good - fellow,153,1,0,1,Bruin Good - fellow,unknown,0.0,tertiary
mother bear,144,1,0,1,mother bear,female,1.0,tertiary
the bell - cow at the manger and the leaf - sweeper in the orchard,77,1,0,1,the bell - cow at the manger and the leaf - sweeper in the orchard,unknown,0.0,tertiary
