sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Once upon a time there was a man who had a cat, and she ate so very much that he did not want to keep her any longer. ",want,BEFORE,"So he decided to tie a stone around her neck, and throw her into the river; ",decided,0,1,4,0
"So he decided to tie a stone around her neck, and throw her into the river; ",decided,BEFORE,The woman offered her a dish of mush and a little potful of fat. ,offered,1,3,0,0
The woman offered her a dish of mush and a little potful of fat. ,offered,BEFORE,There stood the man on the threshing-floor. ,stood,3,5,0,0
There stood the man on the threshing-floor. ,stood,BEFORE,"""Good-day, man in the house,"" said the cat. ",said,5,6,0,0
"""Good-day, man in the house,"" said the cat. ",said,BEFORE,"""Good-day, cat,"" said the man. ",said,6,7,0,0
"""Good-day, cat,"" said the man. ",said,AFTER,"""Have you had anything to eat yet to-day?"" ",had,7,8,0,1
"""Have you had anything to eat yet to-day?"" ",had,BEFORE,"""O, only a little, but my fast has hardly been broken,"" said the cat. ",said,8,9,1,3
"""O, only a little, but my fast has hardly been broken,"" said the cat. ",said,BEFORE,"""I have had no more than a dish of mush and a little potful of fat, and I am thinking over whether I ought not to eat you as well,"" said she, and she seized the man and ate him up. ",ate,9,10,3,8
"""I have had no more than a dish of mush and a little potful of fat, and I am thinking over whether I ought not to eat you as well,"" said she, and she seized the man and ate him up. ",ate,BEFORE,"There sat the woman, milking. ",sat,10,12,8,0
"There sat the woman, milking. ",sat,BEFORE,"""Good-day, woman in the stable,"" said the cat. ",said,12,13,0,0
"""Good-day, woman in the stable,"" said the cat. ",said,BEFORE,said the woman. ,said,13,15,0,0
said the woman. ,said,AFTER,"""Have you eaten your food?"" ",eaten,15,16,0,1
"""Have you eaten your food?"" ",eaten,BEFORE,she asked. ,asked,16,17,1,0
she asked. ,asked,BEFORE,"My fast has hardly been broken,"" said the cat. ",said,17,19,0,3
"My fast has hardly been broken,"" said the cat. ",said,BEFORE,"""I have had no more than a dish of mush and a little potful of fat and the man in the house, and I'm thinking over whether I ought not to eat you as well,"" said she, and she seized the woman and ate her up. ",ate,19,20,3,8
"""I have had no more than a dish of mush and a little potful of fat and the man in the house, and I'm thinking over whether I ought not to eat you as well,"" said she, and she seized the woman and ate her up. ",ate,BEFORE,"""Good-day, cow at the manger,"" said the cat to the bell-cow. ",said,20,21,8,0
"""Good-day, cow at the manger,"" said the cat to the bell-cow. ",said,BEFORE,"""Good-day, cat,"" said the bell-cow. ",said,21,22,0,0
"""Good-day, cat,"" said the bell-cow. ",said,BEFORE,"""I have had no more than a dish of mush and a little potful of fat and the man in the house and the woman in the stable, and I'm thinking over whether I ought not to eat you as well,"" said the cat, and seized the bell-cow and ate her up. ",ate,22,26,0,8
"""I have had no more than a dish of mush and a little potful of fat and the man in the house and the woman in the stable, and I'm thinking over whether I ought not to eat you as well,"" said the cat, and seized the bell-cow and ate her up. ",ate,AFTER,"Then she went up to the orchard, and there stood a man who was sweeping up leaves. ",stood,26,27,8,1
"Then she went up to the orchard, and there stood a man who was sweeping up leaves. ",stood,BEFORE,"""Good-day, leaf-sweeper in the orchard,"" said the cat. ",said,27,28,1,0
"""Good-day, leaf-sweeper in the orchard,"" said the cat. ",said,BEFORE,"""I have had no more than a dish of mush and a little potful of fat and the man in the house and the woman in the stable and the bell-cow at the manger, and I'm thinking over whether I ought not to eat you up as well,"" said she, and seized the leaf-sweeper and ate him up. ",ate,28,33,0,8
"""I have had no more than a dish of mush and a little potful of fat and the man in the house and the woman in the stable and the bell-cow at the manger, and I'm thinking over whether I ought not to eat you up as well,"" said she, and seized the leaf-sweeper and ate him up. ",ate,BEFORE,Then she came to a stone-pile. ,came,33,34,8,0
Then she came to a stone-pile. ,came,AFTER,"There stood the weasel, looking about him. ",stood,34,35,0,0
"There stood the weasel, looking about him. ",stood,BEFORE,"""Good-day, weasel on the stone-pile,"" said the cat. ",said,35,36,0,0
"""Good-day, weasel on the stone-pile,"" said the cat. ",said,BEFORE,"""Good-day, cat,"" said the weasel. ",said,36,37,0,0
