sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
3,1,ordered,48,55,256,263,0,38.0,41.0,246.0,249.0,,56.0,61.0,264.0,269.0,,,,,verb.contact,1
5,0,did,15,18,304,307,1,5.0,8.0,294.0,297.0,,19.0,30.0,308.0,319.0,32.0,104.0,321.0,393.0,verb.social,1
11,1,popped,50,56,879,885,2,0.0,9.0,829.0,838.0,,57.0,59.0,886.0,888.0,60.0,68.0,889.0,897.0,verb.contact,1
13,0,put,43,46,965,968,"2,11",0.0,8.0,922.0,930.0,3,47.0,55.0,969.0,977.0,61.0,64.0,983.0,986.0,verb.contact,1
14,0,saw,14,17,1001,1004,3,10.0,13.0,997.0,1000.0,,18.0,54.0,1005.0,1041.0,,,,,verb.perception,1
16,0,went,26,30,1181,1185,"2,3",0.0,25.0,1155.0,1180.0,,42.0,48.0,1197.0,1203.0,49.0,63.0,1204.0,1218.0,verb.motion,1
22,0,set,10,13,1519,1522,2,0.0,9.0,1509.0,1518.0,,14.0,46.0,1523.0,1555.0,,,,,verb.change,1
22,1,work,17,21,1526,1530,2,0.0,9.0,1509.0,1518.0,,,,,,,,,,verb.social,1
22,2,carve,33,38,1542,1547,2,0.0,9.0,1509.0,1518.0,,39.0,46.0,1548.0,1555.0,,,,,verb.contact,1
24,1,hurt,26,30,1635,1639,,0.0,9.0,1609.0,1618.0,2,31.0,34.0,1640.0,1643.0,,,,,verb.body,1
25,0,put,4,7,1648,1651,2,1.0,3.0,1645.0,1647.0,2,8.0,18.0,1652.0,1662.0,,,,,verb.contact,1
28,0,have,4,8,1719,1723,3,0.0,3.0,1715.0,1718.0,3,9.0,27.0,1724.0,1742.0,,,,,verb.possession,1
29,1,chopped,39,46,1784,1791,3,0.0,11.0,1745.0,1756.0,,47.0,57.0,1792.0,1802.0,58.0,81.0,1803.0,1826.0,verb.contact,1
30,1,said,50,54,1878,1882,34,1.0,47.0,1829.0,1875.0,3,55.0,66.0,1883.0,1894.0,,,,,verb.communication,1
32,1,said,16,20,1981,1985,,0.0,13.0,1965.0,1978.0,2,21.0,30.0,1986.0,1995.0,,,,,verb.communication,1
33,0,give,2,6,1998,2002,,,,,,"2,3",7.0,9.0,2003.0,2005.0,,,,,verb.possession,1
34,0,tried,12,17,2043,2048,3,0.0,11.0,2031.0,2042.0,,18.0,41.0,2049.0,2072.0,,,,,verb.consumption,1
36,0,lost,15,19,2121,2125,2,5.0,14.0,2111.0,2120.0,2,20.0,30.0,2126.0,2136.0,,,,,verb.emotion,1
37,0,put,3,6,2141,2144,2,0.0,2.0,2138.0,2140.0,,7.0,14.0,2145.0,2152.0,,,,,verb.contact,1
37,1,hit,47,50,2185,2188,2,0.0,2.0,2138.0,2140.0,,51.0,53.0,2189.0,2191.0,,,,,verb.contact,1
43,1,looked,42,48,2681,2687,2,0.0,9.0,2639.0,2648.0,,53.0,63.0,2692.0,2702.0,,,,,verb.perception,1
44,1,had,48,51,2771,2774,3,36.0,47.0,2759.0,2770.0,,52.0,74.0,2775.0,2797.0,,,,,verb.perception,1
45,0,found,4,9,2803,2808,3,0.0,3.0,2799.0,2802.0,,10.0,79.0,2809.0,2878.0,,,,,verb.possession,1
46,0,turned,14,20,2893,2899,3,10.0,13.0,2889.0,2892.0,,21.0,25.0,2900.0,2904.0,33.0,37.0,2912.0,2916.0,verb.contact,1
47,2,do,31,33,3000,3002,,0.0,15.0,2969.0,2984.0,2,34.0,83.0,3003.0,3052.0,,,,,verb.social,1
48,0,took,3,7,3057,3061,2,0.0,2.0,3054.0,3056.0,1,8.0,22.0,3062.0,3076.0,,,,,verb.possession,1
48,1,threw,74,79,3128,3133,2,71.0,73.0,3125.0,3127.0,,80.0,84.0,3134.0,3138.0,,,,,verb.contact,1
49,0,had,16,19,3184,3187,3,4.0,15.0,3172.0,3183.0,,20.0,33.0,3188.0,3201.0,,,,,verb.perception,1
50,0,pulling,6,13,3209,3216,,,,,,0,14.0,31.0,3217.0,3234.0,,,,,verb.contact,1
50,1,remembered,62,72,3265,3275,3,58.0,61.0,3261.0,3264.0,3,73.0,118.0,3276.0,3321.0,,,,,verb.cognition,1
51,0,carried,32,39,3355,3362,3,28.0,31.0,3351.0,3354.0,,40.0,51.0,3363.0,3374.0,52.0,89.0,3375.0,3412.0,verb.contact,1
56,0,left,12,16,3688,3692,3,0.0,11.0,3676.0,3687.0,,17.0,21.0,3693.0,3697.0,22.0,41.0,3698.0,3717.0,verb.possession,1
56,1,went,47,51,3723,3727,3,0.0,11.0,3676.0,3687.0,,52.0,69.0,3728.0,3745.0,,,,,verb.motion,1
56,2,fetch,55,60,3731,3736,3,0.0,11.0,3676.0,3687.0,,61.0,69.0,3737.0,3745.0,,,,,verb.contact,1
57,1,returning,21,30,3768,3777,3,0.0,11.0,3747.0,3758.0,,,,,,,,,,verb.motion,1
