sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
" at least it belonged to Lucinda, but she never ordered meals. ",ordered,BEFORE," but she never did any cooking, because the dinner had been bought ready-made, in a box full of shavings. ",did,3,5,1,0
" but she never did any cooking, because the dinner had been bought ready-made, in a box full of shavings. ",did,BEFORE,"Tom Thumb put out his head for a moment, and then popped it in again. ",popped,5,11,0,1
"Tom Thumb put out his head for a moment, and then popped it in again. ",popped,BEFORE,"A MINUTE afterwards Hunca Munca, his wife, put her head out, too; ",put,11,13,1,0
"A MINUTE afterwards Hunca Munca, his wife, put her head out, too; ",put,BEFORE," and when she saw that there was no one in the nursery, she ventured out on the oilcloth under the coal-box. ",saw,13,14,0,0
" and when she saw that there was no one in the nursery, she ventured out on the oilcloth under the coal-box. ",saw,BEFORE,Tom Thumb and Hunca Munca went cautiously across the hearth-rug. ,went,14,16,0,0
Tom Thumb and Hunca Munca went cautiously across the hearth-rug. ,went,BEFORE,TOM THUMB set to work at once to carve the ham. ,carve,16,22,0,2
TOM THUMB set to work at once to carve the ham. ,carve,BEFORE,The knife crumpled up and hurt him; ,hurt,22,24,2,1
The knife crumpled up and hurt him; ,hurt,BEFORE, he put his finger in his mouth. ,put,24,25,1,0
 he put his finger in his mouth. ,put,BEFORE,"You have a try, Hunca Munca."" ",have,25,28,0,0
"You have a try, Hunca Munca."" ",have,BEFORE,"HUNCA MUNCA stood up in her chair, and chopped at the ham with another lead knife. ",chopped,28,29,0,1
"HUNCA MUNCA stood up in her chair, and chopped at the ham with another lead knife. ",chopped,BEFORE,"""It's as hard as the hams at the cheesemonger's,"" said Hunca Munca. ",said,29,30,1,1
"""It's as hard as the hams at the cheesemonger's,"" said Hunca Munca. ",said,BEFORE,"""Let it alone,"" said Tom Thumb; ",said,30,32,1,1
"""Let it alone,"" said Tom Thumb; ",said,BEFORE," ""give me some fish, Hunca Munca!"" ",give,32,33,1,0
" ""give me some fish, Hunca Munca!"" ",give,AFTER,HUNCA MUNCA tried every tin spoon in turn; ,tried,33,34,0,0
HUNCA MUNCA tried every tin spoon in turn; ,tried,BEFORE,Then Tom Thumb lost his temper. ,lost,34,36,0,0
Then Tom Thumb lost his temper. ,lost,BEFORE,"He put the ham in the middle of the floor, and hit it with the tongs and with the shovel--bang, bang, smash, smash! ",hit,36,37,0,1
"He put the ham in the middle of the floor, and hit it with the tongs and with the shovel--bang, bang, smash, smash! ",hit,BEFORE,TOM THUMB went up the kitchen chimney and looked out at the top--there was no soot. ,looked,37,43,1,1
TOM THUMB went up the kitchen chimney and looked out at the top--there was no soot. ,looked,AFTER,"WHILE Tom Thumb was up the chimney, Hunca Munca had another disappointment. ",had,43,44,1,1
"WHILE Tom Thumb was up the chimney, Hunca Munca had another disappointment. ",had,BEFORE,"She found some tiny canisters upon the dresser, labeled ""Rice,"" ""Coffee"" ""Sago"";",found,44,45,1,0
"She found some tiny canisters upon the dresser, labeled ""Rice,"" ""Coffee"" ""Sago"";",found,BEFORE, but when she turned them upside down there was nothing inside except red and blue beads. ,turned,45,46,0,0
 but when she turned them upside down there was nothing inside except red and blue beads. ,turned,BEFORE,THEN those mice set to work to do all the mischief they could--especially Tom Thumb! ,do,46,47,0,2
THEN those mice set to work to do all the mischief they could--especially Tom Thumb! ,do,BEFORE,"He took Jane's clothes out of the chest of drawers in her bedroom, and he threw them out of the top-floor window. ",threw,47,48,2,1
"He took Jane's clothes out of the chest of drawers in her bedroom, and he threw them out of the top-floor window. ",threw,AFTER,But Hunca Munca had a frugal mind. ,had,48,49,1,0
But Hunca Munca had a frugal mind. ,had,BEFORE,"After pulling half the feathers out of Lucinda's bolster, she remembered that she herself was in want of a feather-bed. ",pulling,49,50,0,0
"After pulling half the feathers out of Lucinda's bolster, she remembered that she herself was in want of a feather-bed. ",pulling,BEFORE,WITH Tom Thumb's assistance she carried the bolster down-stairs and across the hearth-rug. ,carried,50,51,0,0
WITH Tom Thumb's assistance she carried the bolster down-stairs and across the hearth-rug. ,carried,BEFORE,"HUNCA MUNCA left them behind the coal-box, and went to fetch a cradle. ",went,51,56,0,1
"HUNCA MUNCA left them behind the coal-box, and went to fetch a cradle. ",went,BEFORE,"HUNCA MUNCA was just returning with another chair, when suddenly there was a noise of talking outside upon the landing. ",returning,56,57,1,1
"HUNCA MUNCA was just returning with another chair, when suddenly there was a noise of talking outside upon the landing. ",returning,BEFORE,"Lucinda sat upon the upset kitchen stove and stared, and Jane leaned against the kitchen dresser and smiled; ",leaned,57,60,1,2
"Lucinda sat upon the upset kitchen stove and stared, and Jane leaned against the kitchen dresser and smiled; ",leaned,BEFORE, but Hunca Munca has got the cradle and some of Lucinda's clothes. ,got,60,63,2,1
 but Hunca Munca has got the cradle and some of Lucinda's clothes. ,got,AFTER,"SHE also has some useful pots and pans, and several other things. ",has,63,64,1,0
"SHE also has some useful pots and pans, and several other things. ",has,BEFORE,"THE little girl that the doll's house belonged to said: ""I will get a doll dressed like a policeman!"" ",dressed,64,65,0,4
"THE little girl that the doll's house belonged to said: ""I will get a doll dressed like a policeman!"" ",dressed,BEFORE,"BUT the nurse said: ""I will set a mouse-trap!"" ",set,65,66,4,2
"BUT the nurse said: ""I will set a mouse-trap!"" ",set,AFTER,"But they were not so very, very naughty after all, because Tom Thumb paid for everything he broke. ",broke,66,68,2,2
"But they were not so very, very naughty after all, because Tom Thumb paid for everything he broke. ",broke,BEFORE,He found a crooked sixpence under the hearth-rug; ,found,68,69,2,0
He found a crooked sixpence under the hearth-rug; ,found,BEFORE, and upon Christmas Eve he and Hunca Munca stuffed it into one of the stockings of Lucinda and Jane. ,stuffed,69,70,0,0
 and upon Christmas Eve he and Hunca Munca stuffed it into one of the stockings of Lucinda and Jane. ,stuffed,BEFORE,AND very early every morning--before anybody is awake--Hunca Munca comes with her dust-pan and her broom to sweep the Dollies' house!,sweep,70,71,0,2
