clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
HUNCA MUNCA/Hunca Munca,3,17,14,31,HUNCA MUNCA,female,1.0,primary
Tom Thumb/TOM THUMB,2,13,14,27,Tom Thumb,male,1.0,primary
Lucinda,0,8,1,9,Lucinda,female,1.0,tertiary
Jane,1,7,2,9,Jane,female,1.0,tertiary
the doll/THE doll,7,2,0,2,the doll,unknown,0.0,tertiary
The mice,25,1,1,2,The mice,group/nonbinary,1.0,tertiary
THE little girl that the doll,27,1,1,2,THE little girl that the doll,female,1.0,tertiary
the nurse,29,1,1,2,the nurse,unknown,0.0,tertiary
the two Bad Mice,30,1,1,2,the two Bad Mice,group/nonbinary,1.0,tertiary
two Dolls called Lucinda and Jane,5,1,0,1,two Dolls called Lucinda and Jane,unknown,0.0,tertiary
the Cook,6,1,0,1,the Cook,unknown,0.0,tertiary
Tom Thumb/TOM THUMB--his wife,11,1,0,1,Tom Thumb's wife,female,1.0,tertiary
the cheesemonger,34,1,0,1,the cheesemonger,unknown,0.0,tertiary
a doll,35,1,0,1,a doll,unknown,0.0,tertiary
a policeman,36,1,0,1,a policeman,unknown,0.0,tertiary
the Dollies,32,1,0,1,the Dollies,unknown,0.0,tertiary
