sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"In the reign of the famous King Arthur there lived in Cornwall a lad named Jack, who was a boy of a bold temper, and took delight in hearing or reading of conjurers, giants, and fairies; ",took,BEFORE, and used to listen eagerly to the deeds of the knights of King Arthur's Round Table. ,listen,0,1,3,1
 and used to listen eagerly to the deeds of the knights of King Arthur's Round Table. ,listen,AFTER, his fierce and savage looks were the terror of all who beheld him. ,beheld,1,3,1,1
 his fierce and savage looks were the terror of all who beheld him. ,beheld,AFTER,"He dwelt in a gloomy cavern on the top of the mountain, and used to wade over to the mainland in search of prey; ",dwelt,3,4,1,0
"He dwelt in a gloomy cavern on the top of the mountain, and used to wade over to the mainland in search of prey; ",dwelt,BEFORE," when he would throw half a dozen oxen upon his back, and tie three times as many sheep and hogs round his waist, and march back to his own abode. ",tie,4,5,0,2
" when he would throw half a dozen oxen upon his back, and tie three times as many sheep and hogs round his waist, and march back to his own abode. ",tie,BEFORE,The giant had done this for many years when Jack resolved to destroy him. ,resolved,5,6,2,2
The giant had done this for many years when Jack resolved to destroy him. ,resolved,BEFORE,"Jack took a horn, a shovel, a pickaxe, his armor, and a dark lantern, and one winter's evening he went to the mount. ",took,6,7,2,0
"Jack took a horn, a shovel, a pickaxe, his armor, and a dark lantern, and one winter's evening he went to the mount. ",took,BEFORE,There he dug a pit twenty-two feet deep and twenty broad. ,dug,7,8,0,0
There he dug a pit twenty-two feet deep and twenty broad. ,dug,BEFORE,He covered the top over so as to make it look like solid ground. ,covered,8,9,0,0
He covered the top over so as to make it look like solid ground. ,covered,BEFORE,"He then blew his horn so loudly that the giant awoke and came out of his den crying out: ""You saucy villain! ",blew,9,10,0,0
"He then blew his horn so loudly that the giant awoke and came out of his den crying out: ""You saucy villain! ",blew,BEFORE,"you shall pay for this I'll broil you for my breakfast!"" ",broil,10,11,0,3
"you shall pay for this I'll broil you for my breakfast!"" ",broil,AFTER,"He had just finished, when, taking one step further, he tumbled headlong into the pit, and Jack struck him a blow on the head with his pickaxe which killed him. ",tumbled,11,12,3,3
"He had just finished, when, taking one step further, he tumbled headlong into the pit, and Jack struck him a blow on the head with his pickaxe which killed him. ",tumbled,BEFORE,Jack then returned home to cheer his friends with the news. ,cheer,12,13,3,1
Jack then returned home to cheer his friends with the news. ,cheer,BEFORE,"Another giant, called Blunderbore, vowed to be revenged on Jack if ever he should have him in his power. ",revenged,13,14,1,3
