sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
There was once a young man who was studying to be a poet. ,studying,BEFORE,"He wanted to become one by Easter, and to marry, and to live by poetry. ",wanted,0,1,2,0
"He wanted to become one by Easter, and to marry, and to live by poetry. ",wanted,BEFORE,"To write poems, he knew, only consists in being able to invent something. ",write,1,2,0,0
"To write poems, he knew, only consists in being able to invent something. ",write,BEFORE,But he could not invent anything. ,invent,2,3,0,1
But he could not invent anything. ,invent,AFTER,"He had been born too late--everything had been taken up before he came into the world, and everything had been written and told about. ",came,3,4,1,6
"He had been born too late--everything had been taken up before he came into the world, and everything had been written and told about. ",came,BEFORE,said he. ,said,4,6,6,0
said he. ,said,AFTER,"""It was an easy matter for them to become immortal. ",become,6,7,0,1
"""It was an easy matter for them to become immortal. ",become,BEFORE,"Now the world is written out, and what can I write poetry about?"" ",write,7,9,1,3
"Now the world is written out, and what can I write poetry about?"" ",write,AFTER,"Then he studied till he became ill and wretched, the wretched man! ",studied,9,10,3,0
"Then he studied till he became ill and wretched, the wretched man! ",studied,BEFORE,"No doctor could help him, but perhaps the wise woman could. ",help,10,11,0,1
"No doctor could help him, but perhaps the wise woman could. ",help,AFTER,"She lived in the little house by the wayside, where the gate is that she opened for those who rode and drove. ",opened,11,12,1,2
"She lived in the little house by the wayside, where the gate is that she opened for those who rode and drove. ",opened,BEFORE,But she could do more than unlock the gate. ,unlock,12,13,2,2
But she could do more than unlock the gate. ,unlock,AFTER,She was wiser than the doctor who drives in his own carriage and pays tax for his rank. ,pays,13,14,2,2
She was wiser than the doctor who drives in his own carriage and pays tax for his rank. ,pays,BEFORE,"""I must go to her,"" said the young man. ",said,14,15,2,2
"""I must go to her,"" said the young man. ",said,BEFORE,"""That's a true picture of our poetryless time, that I see before me now,"" thought the young man. ",thought,15,20,2,2
"""That's a true picture of our poetryless time, that I see before me now,"" thought the young man. ",thought,AFTER,"That was at least a thought, a grain of gold that he found by the door of the wise woman. ",found,20,21,2,1
"That was at least a thought, a grain of gold that he found by the door of the wise woman. ",found,BEFORE,said she. ,said,21,23,1,0
said she. ,said,AFTER,I know why you come hither. ,come,23,25,0,1
I know why you come hither. ,come,AFTER,"You cannot invent anything, and yet you want to be a poet by Easter."" ",invent,25,26,1,1
"You cannot invent anything, and yet you want to be a poet by Easter."" ",invent,BEFORE,"""Everything has been written down,"" said he. ",said,26,27,1,3
"""Everything has been written down,"" said he. ",said,BEFORE,"""No,"" said the woman. ",said,27,29,3,0
"""No,"" said the woman. ",said,AFTER,But you have not the right way of looking at it. ,have,29,32,0,0
But you have not the right way of looking at it. ,have,BEFORE,"Your ear is not sharpened to hear, and I fancy you do not say the Lord's Prayer in the evening. ",say,32,33,0,5
"Your ear is not sharpened to hear, and I fancy you do not say the Lord's Prayer in the evening. ",say,BEFORE,"You can read it in the fruits of the earth, you can draw it from the flowing and the standing water. ",draw,33,35,5,3
"You can read it in the fruits of the earth, you can draw it from the flowing and the standing water. ",draw,BEFORE,You must understand how--you must understand how to catch a sunbeam. ,understand,35,36,3,1
