sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,2,studying,verb.cognition,8,9
1,0,wanted,verb.emotion,8,4
10,0,studied,verb.cognition,8,11
11,1,help,verb.social,12,8
12,2,opened,verb.social,13,15
15,1,go,verb.motion,18,13
15,2,said,verb.communication,13,18
15,2,said,verb.communication,18,18
20,2,thought,verb.communication,18,18
21,1,found,verb.possession,18,13
25,0,know,verb.cognition,13,18
26,2,want,verb.emotion,18,4
36,1,understand,verb.cognition,18,18
37,0,try,verb.social,18,23
37,1,put,verb.contact,18,23
37,1,put,verb.contact,18,18
37,2,pray,verb.communication,18,5
37,3,leave,verb.cognition,18,18
45,0,sang,verb.communication,24,24
45,0,sang,verb.communication,24,27
49,1,expected,verb.cognition,60,58
57,2,said,verb.communication,62,6
63,1,said,verb.communication,13,13
63,2,led,verb.motion,13,18
73,2,stay,verb.motion,32,32
75,3,see,verb.perception,18,70
86,2,give,verb.possession,18,23
87,1,took,verb.contact,23,18
88,2,said,verb.communication,18,18
89,2,said,verb.communication,74,13
89,2,said,verb.communication,18,13
94,2,earn,verb.possession,18,18
97,2,kill,verb.contact,18,76
99,2,have,verb.possession,18,18
99,2,have,verb.possession,18,77
99,4,support,verb.social,18,18
99,4,support,verb.social,18,77
