clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the boy,11,5,54,59,the boy,male,1.0,primary
the old poet/The old poet,4,7,15,22,the old poet,male,1.0,secondary
the university students,30,1,5,6,the university students,group/nonbinary,1.0,tertiary
naughty Cupid/Cupid,0,3,3,6,naughty Cupid,male,1.0,tertiary
people,36,2,3,5,people,group/nonbinary,1.0,tertiary
a child that stood crying at the door and knocking for admittance,6,1,4,5,a child that stood crying at the door and knocking for admittance,unknown,0.0,tertiary
a little boy,8,1,4,5,a little boy,male,1.0,tertiary
an old poet,1,1,3,4,an old poet,male,1.0,tertiary
all children,54,1,2,3,all children,group/nonbinary,1.0,tertiary
the old man,18,1,1,2,the old man,male,1.0,tertiary
the young maidens,33,1,1,2,the young maidens,female,1.0,tertiary
all good children,28,1,1,2,all good children,group/nonbinary,1.0,tertiary
The poor poet,26,1,1,2,The poor poet,male,1.0,tertiary
your old grandmother,47,1,1,2,your old grandmother,female,1.0,tertiary
the little fellow,15,1,1,2,the little fellow,male,1.0,tertiary
Those who have not a roof over their heads--Those who have not a roof over their heads,48,1,1,2,Those who have not a roof over their heads's who have not a roof over their heads,group/nonbinary,1.0,tertiary
a merry fellow,52,1,0,1,a merry fellow,unknown,0.0,tertiary
the good old poet,5,1,0,1,the good old poet,unknown,0.0,tertiary
everybody,46,1,0,1,everybody,unknown,0.0,tertiary
that Cupid,45,1,0,1,that Cupid,unknown,0.0,tertiary
a naughty boy,44,1,0,1,a naughty boy,male,1.0,tertiary
mother,43,1,0,1,mother,female,1.0,tertiary
your father,42,1,0,1,your father,male,1.0,tertiary
the clergyman,34,1,0,1,the clergyman,unknown,0.0,tertiary
the university students--a student like themselves,32,1,0,1,the university students's student like themselves,unknown,0.0,tertiary
the kind old poet,17,1,0,1,the kind old poet,unknown,0.0,tertiary
Poor thing,49,1,0,1,Poor thing,unknown,0.0,tertiary
this naughty Cupid,29,1,0,1,this naughty Cupid,unknown,0.0,tertiary
Poor child,50,1,0,1,Poor child,unknown,0.0,tertiary
a charming child,51,1,0,1,a charming child,unknown,0.0,tertiary
a boy,53,1,0,1,a boy,male,1.0,tertiary
a little angel,13,1,0,1,a little angel,unknown,0.0,tertiary
a thoroughly kind old poet,2,1,0,1,a thoroughly kind old poet,unknown,0.0,tertiary
The naughty boy,23,1,0,1,The naughty boy,male,1.0,tertiary
