sentence_id,event_id,temporal_rank
1,1,0
2,0,1
3,0,2
3,4,3
3,3,4
4,0,5
5,0,6
7,0,7
10,0,8
9,2,9
9,0,10
11,0,11
11,5,12
11,2,13
13,1,14
13,0,15
18,0,16
15,0,17
14,3,18
19,0,19
19,2,20
20,4,21
21,0,22
21,1,23
22,0,24
22,1,25
22,2,26
23,0,27
23,4,28
23,1,29
23,5,30
24,1,31
27,1,32
26,1,33
29,2,34
31,1,35
32,2,36
32,1,37
32,3,38
36,0,39
35,1,40
36,1,41
36,2,42
37,0,43
37,4,44
37,3,45
38,0,46
40,3,47
40,1,48
39,0,49
40,5,50
41,0,51
41,1,52
43,0,53
45,1,54
46,0,55
45,6,56
46,1,57
47,0,58
48,0,59
48,1,60
49,1,61
49,2,62
50,1,63
51,2,64
51,0,65
52,1,66
53,0,67
53,1,68
53,3,69
54,1,70
54,0,71
55,0,72
55,2,73
58,1,74
55,4,75
59,1,76
59,0,77
61,0,78
63,0,79
63,1,80
