clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the Giant/the Selfish Giant/The Giant,2,13,49,62,the Giant,male,1.0,primary
the Giant,15,12,36,48,the Giant,male,1.0,primary
the children,10,17,16,33,the children,group/nonbinary,1.0,secondary
The poor children,24,1,11,12,The poor children,group/nonbinary,1.0,tertiary
the North Wind,5,1,10,11,the North Wind,male,1.0,tertiary
the little boy,61,2,8,10,the little boy,male,1.0,tertiary
the child,85,4,6,10,the child,unknown,0.0,tertiary
the people,67,1,5,6,the people,group/nonbinary,1.0,tertiary
the Selfish Giant,39,1,4,5,the Selfish Giant,male,1.0,tertiary
a little boy,54,1,3,4,a little boy,male,1.0,tertiary
the other children,65,1,2,3,the other children,group/nonbinary,1.0,tertiary
the Giant/the Selfish Giant/The Giant--his first little friend,78,1,2,3,the Giant's first little friend,male,1.0,tertiary
the Hail,6,2,0,2,the Hail,unknown,0.0,tertiary
each other,14,2,0,2,each other,unknown,0.0,tertiary
the Giant--his friend,16,1,1,2,the Giant's friend,male,1.0,tertiary
the boy,56,2,0,2,the boy,male,1.0,tertiary
all the children,77,1,0,1,all the children,unknown,0.0,tertiary
the people--your little companion,111,1,0,1,the people's little companion,unknown,0.0,tertiary
the Giant/the Selfish Giant/The Giant--the little boy he had loved,82,1,0,1,the Giant's little boy he had loved,male,1.0,tertiary
Downstairs,7,1,0,1,Downstairs,unknown,0.0,tertiary
little children,110,1,0,1,little children,unknown,0.0,tertiary
the Giant was not wicked,66,1,0,1,the Giant was not wicked,unknown,0.0,tertiary
the little boy whom the Giant loved,75,1,0,1,the little boy whom the Giant loved,male,1.0,tertiary
a little child,50,1,0,1,a little child,unknown,0.0,tertiary
that poor little boy,105,1,0,1,that poor little boy,male,1.0,tertiary
the Spring,104,1,0,1,the Spring,unknown,0.0,tertiary
little boy,103,1,0,1,little boy,male,1.0,tertiary
the King 's musicians passing by,45,1,0,1,the King 's musicians passing by,male,1.0,tertiary
the King,44,1,0,1,the King,male,1.0,tertiary
Spring,4,1,0,1,Spring,unknown,0.0,tertiary
the Snow,3,1,0,1,the Snow,unknown,0.0,tertiary
The only people who were pleased,34,1,0,1,The only people who were pleased,unknown,0.0,tertiary
no children,32,1,0,1,no children,unknown,0.0,tertiary
The birds,31,1,0,1,The birds,unknown,0.0,tertiary
a very selfish Giant,23,1,0,1,a very selfish Giant,unknown,0.0,tertiary
the Cornish ogre,17,1,0,1,the Cornish ogre,unknown,0.0,tertiary
the little child,90,1,0,1,the little child,unknown,0.0,tertiary
