sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Every afternoon, as they were coming from school, the children used to go and play in the Giant's garden. ",go,BEFORE,"Every afternoon, as they were coming from school, the children used to go and play in the Giant's garden. ",play,0,0,3,4
"Every afternoon, as they were coming from school, the children used to go and play in the Giant's garden. ",play,BEFORE,The birds sat on the trees and sang so sweetly that the children used to stop their games in order to listen to them. ,stop,0,3,4,3
The birds sat on the trees and sang so sweetly that the children used to stop their games in order to listen to them. ,stop,BEFORE,The birds sat on the trees and sang so sweetly that the children used to stop their games in order to listen to them. ,listen,3,3,3,4
The birds sat on the trees and sang so sweetly that the children used to stop their games in order to listen to them. ,listen,BEFORE,they cried to each other. ,cried,3,5,4,0
they cried to each other. ,cried,AFTER,"He had been to visit his friend the Cornish ogre, and had stayed with him for seven years. ",visit,5,7,0,2
"He had been to visit his friend the Cornish ogre, and had stayed with him for seven years. ",visit,BEFORE,"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",said,7,8,2,2
"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",said,BEFORE,"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",say,8,8,2,4
"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",say,BEFORE,"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",determined,8,8,4,6
"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",determined,BEFORE,"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",return,8,8,6,7
"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",return,AFTER,When he arrived he saw the children playing in the garden. ,arrived,8,9,7,0
When he arrived he saw the children playing in the garden. ,arrived,BEFORE,When he arrived he saw the children playing in the garden. ,saw,9,9,0,1
When he arrived he saw the children playing in the garden. ,saw,AFTER,When he arrived he saw the children playing in the garden. ,playing,9,9,1,2
When he arrived he saw the children playing in the garden. ,playing,BEFORE,"""What are you doing here?"" ",doing,9,10,2,1
"""What are you doing here?"" ",doing,BEFORE,"he cried in a very gruff voice, and the children ran away. ",cried,10,11,1,0
"he cried in a very gruff voice, and the children ran away. ",cried,BEFORE,"""My own garden is my own garden,"" said the Giant; ",said,11,12,0,1
"""My own garden is my own garden,"" said the Giant; ",said,AFTER," ""any one can understand that, and I will allow nobody to play in it but myself."" ",understand,12,13,1,1
" ""any one can understand that, and I will allow nobody to play in it but myself."" ",understand,BEFORE," ""any one can understand that, and I will allow nobody to play in it but myself."" ",allow,13,13,1,3
" ""any one can understand that, and I will allow nobody to play in it but myself."" ",allow,AFTER," ""any one can understand that, and I will allow nobody to play in it but myself."" ",play,13,13,3,4
" ""any one can understand that, and I will allow nobody to play in it but myself."" ",play,AFTER,"So he built a high wall all round it, and put up a notice-board. ",built,13,14,4,0
"So he built a high wall all round it, and put up a notice-board. ",built,BEFORE,The poor children had now nowhere to play. ,play,14,16,0,1
The poor children had now nowhere to play. ,play,BEFORE,"They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it. ",tried,16,17,1,0
"They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it. ",tried,BEFORE,"They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it. ",play,17,17,0,1
"They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it. ",play,BEFORE,"They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it. ",like,17,17,1,4
"They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it. ",like,AFTER,"They used to wander round the high wall when their lessons were over, and talk about the beautiful garden inside. ",wander,17,18,4,1
"They used to wander round the high wall when their lessons were over, and talk about the beautiful garden inside. ",wander,BEFORE,"""How happy we were there,"" they said to each other. ",said,18,19,1,1
"""How happy we were there,"" they said to each other. ",said,AFTER,"The birds did not care to sing in it as there were no children, and the trees forgot to blossom. ",care,19,22,1,1
"The birds did not care to sing in it as there were no children, and the trees forgot to blossom. ",care,BEFORE,"The birds did not care to sing in it as there were no children, and the trees forgot to blossom. ",sing,22,22,1,2
"The birds did not care to sing in it as there were no children, and the trees forgot to blossom. ",sing,BEFORE,"""Spring has forgotten this garden,"" they cried, ""so we will live here all the year round."" ",forgotten,22,25,2,1
"""Spring has forgotten this garden,"" they cried, ""so we will live here all the year round."" ",forgotten,BEFORE,"""Spring has forgotten this garden,"" they cried, ""so we will live here all the year round."" ",cried,25,25,1,2
"""Spring has forgotten this garden,"" they cried, ""so we will live here all the year round."" ",cried,BEFORE,"Then they invited the North Wind to stay with them, and he came. ",invited,25,27,2,0
"Then they invited the North Wind to stay with them, and he came. ",invited,BEFORE,"Then they invited the North Wind to stay with them, and he came. ",came,27,27,0,2
"Then they invited the North Wind to stay with them, and he came. ",came,BEFORE,"He was wrapped in furs, and he roared all day about the garden, and blew the chimney-pots down. ",roared,27,28,2,2
"He was wrapped in furs, and he roared all day about the garden, and blew the chimney-pots down. ",roared,BEFORE,"He was wrapped in furs, and he roared all day about the garden, and blew the chimney-pots down. ",blew,28,28,2,3
"He was wrapped in furs, and he roared all day about the garden, and blew the chimney-pots down. ",blew,BEFORE,"""This is a delightful spot,"" he said, ""we must ask the Hail on a visit."" ",said,28,29,3,1
"""This is a delightful spot,"" he said, ""we must ask the Hail on a visit."" ",said,BEFORE,"""This is a delightful spot,"" he said, ""we must ask the Hail on a visit."" ",ask,29,29,1,3
"""This is a delightful spot,"" he said, ""we must ask the Hail on a visit."" ",ask,BEFORE,So the Hail came. ,came,29,30,3,0
So the Hail came. ,came,BEFORE,"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",rattled,30,31,0,0
"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",rattled,BEFORE,"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",broke,31,31,0,1
"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",broke,BEFORE,"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",ran,31,31,1,2
"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",ran,BEFORE,"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",go,31,31,2,5
"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",go,AFTER,"He was dressed in grey, and his breath was like ice. ",dressed,31,32,5,1
"He was dressed in grey, and his breath was like ice. ",dressed,BEFORE,"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",understand,32,33,1,1
"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",understand,BEFORE,"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",said,33,33,1,4
"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",said,AFTER,"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",sat,33,33,4,5
"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",sat,BEFORE,"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",looked,33,33,5,6
"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",looked,BEFORE," ""I hope there will be a change in the weather."" ",hope,33,34,6,0
" ""I hope there will be a change in the weather."" ",hope,AFTER,"But the Spring never came, nor the Summer.The Autumn gave golden fruit to every garden, but to the Giant's garden she gave none. ",gave,34,35,0,2
"But the Spring never came, nor the Summer.The Autumn gave golden fruit to every garden, but to the Giant's garden she gave none. ",gave,BEFORE,"""He is too selfish,"" she said. ",said,35,36,2,1
"""He is too selfish,"" she said. ",said,AFTER,One morning the Giant was lying awake in bed when he heard some lovely music. ,lying,36,38,1,1
One morning the Giant was lying awake in bed when he heard some lovely music. ,lying,BEFORE,One morning the Giant was lying awake in bed when he heard some lovely music. ,heard,38,38,1,2
One morning the Giant was lying awake in bed when he heard some lovely music. ,heard,BEFORE,It sounded so sweet to his ears that he thought it must be the King's musicians passing by. ,sounded,38,39,2,0
It sounded so sweet to his ears that he thought it must be the King's musicians passing by. ,sounded,BEFORE,It sounded so sweet to his ears that he thought it must be the King's musicians passing by. ,thought,39,39,0,1
It sounded so sweet to his ears that he thought it must be the King's musicians passing by. ,thought,AFTER,"It was really only a little linnet singing outside his window, but it was so long since he had heard a bird sing in his garden that it seemed to him to be the most beautiful music in the world. ",heard,39,40,1,4
"It was really only a little linnet singing outside his window, but it was so long since he had heard a bird sing in his garden that it seemed to him to be the most beautiful music in the world. ",heard,BEFORE,"It was really only a little linnet singing outside his window, but it was so long since he had heard a bird sing in his garden that it seemed to him to be the most beautiful music in the world. ",seemed,40,40,4,6
"It was really only a little linnet singing outside his window, but it was so long since he had heard a bird sing in his garden that it seemed to him to be the most beautiful music in the world. ",seemed,BEFORE,"Then the Hail stopped dancing over his head, and the North Wind ceased roaring, and a delicious perfume came to him through the open casement. ",came,40,41,6,3
"Then the Hail stopped dancing over his head, and the North Wind ceased roaring, and a delicious perfume came to him through the open casement. ",came,BEFORE,"""I believe the Spring has come at last,"" said the Giant; ",believe,41,42,3,0
"""I believe the Spring has come at last,"" said the Giant; ",believe,BEFORE,"""I believe the Spring has come at last,"" said the Giant; ",said,42,42,0,3
"""I believe the Spring has come at last,"" said the Giant; ",said,AFTER, and he jumped out of bed and looked out. ,jumped,42,43,3,0
 and he jumped out of bed and looked out. ,jumped,BEFORE, and he jumped out of bed and looked out. ,looked,43,43,0,1
 and he jumped out of bed and looked out. ,looked,BEFORE,What did he see? ,see,43,44,1,1
What did he see? ,see,BEFORE,He saw a most wonderful sight. ,saw,44,45,1,0
He saw a most wonderful sight. ,saw,AFTER,"Through a little hole in the wall the children had crept in, and they were sitting in the branches of the trees. ",sitting,45,46,0,3
"Through a little hole in the wall the children had crept in, and they were sitting in the branches of the trees. ",sitting,BEFORE,In every tree that he could see there was a little child. ,see,46,47,3,1
In every tree that he could see there was a little child. ,see,BEFORE,"And the trees were so glad to have the children back again that they had covered themselves with blossoms, and were waving their arms gently above the children's heads. ",have,47,48,1,1
"And the trees were so glad to have the children back again that they had covered themselves with blossoms, and were waving their arms gently above the children's heads. ",have,AFTER,"And the trees were so glad to have the children back again that they had covered themselves with blossoms, and were waving their arms gently above the children's heads. ",covered,48,48,1,3
"And the trees were so glad to have the children back again that they had covered themselves with blossoms, and were waving their arms gently above the children's heads. ",covered,BEFORE,"And the trees were so glad to have the children back again that they had covered themselves with blossoms, and were waving their arms gently above the children's heads. ",waving,48,48,3,5
"And the trees were so glad to have the children back again that they had covered themselves with blossoms, and were waving their arms gently above the children's heads. ",waving,AFTER,"It was the farthest corner of the garden, and in it was standing a little boy. ",standing,48,51,5,2
"It was the farthest corner of the garden, and in it was standing a little boy. ",standing,BEFORE,"He was so small that he could not reach up to the branches of the tree, and he was wandering all round it, crying bitterly. ",wandering,51,52,2,4
"He was so small that he could not reach up to the branches of the tree, and he was wandering all round it, crying bitterly. ",wandering,BEFORE,"He was so small that he could not reach up to the branches of the tree, and he was wandering all round it, crying bitterly. ",crying,52,52,4,6
"He was so small that he could not reach up to the branches of the tree, and he was wandering all round it, crying bitterly. ",crying,BEFORE,"little boy,"" said the Tree, and it bent its branches down as low as it could; ",said,52,55,6,0
"little boy,"" said the Tree, and it bent its branches down as low as it could; ",said,BEFORE,And the Giant's heart melted as he looked out. ,melted,55,57,0,0
And the Giant's heart melted as he looked out. ,melted,AFTER,And the Giant's heart melted as he looked out. ,looked,57,57,0,1
And the Giant's heart melted as he looked out. ,looked,BEFORE,he said; ,said,57,59,1,0
he said; ,said,AFTER," ""now I know why the Spring would not come here. ",know,59,60,0,0
" ""now I know why the Spring would not come here. ",know,AFTER," ""now I know why the Spring would not come here. ",come,60,60,0,2
" ""now I know why the Spring would not come here. ",come,BEFORE,"I will put that poor little boy on the top of the tree, and then I will knock down the wall, and my garden shall be the children's playground for ever and ever."" ",put,60,61,2,1
"I will put that poor little boy on the top of the tree, and then I will knock down the wall, and my garden shall be the children's playground for ever and ever."" ",put,AFTER,He was really very sorry for what he had done. ,done,61,62,1,2
He was really very sorry for what he had done. ,done,BEFORE,"So he crept downstairs and opened the front door quite softly, and went out into the garden. ",crept,62,63,2,0
"So he crept downstairs and opened the front door quite softly, and went out into the garden. ",crept,BEFORE,"So he crept downstairs and opened the front door quite softly, and went out into the garden. ",opened,63,63,0,1
"So he crept downstairs and opened the front door quite softly, and went out into the garden. ",opened,BEFORE,"But when the children saw him they were so frightened that they all ran away, and the garden became winter again. ",saw,63,64,1,0
"But when the children saw him they were so frightened that they all ran away, and the garden became winter again. ",saw,BEFORE,"Only the little boy did not run, for his eyes were so full of tears that he did not see the Giant coming. ",run,64,65,0,1
"Only the little boy did not run, for his eyes were so full of tears that he did not see the Giant coming. ",run,AFTER,"Only the little boy did not run, for his eyes were so full of tears that he did not see the Giant coming. ",see,65,65,1,4
"Only the little boy did not run, for his eyes were so full of tears that he did not see the Giant coming. ",see,BEFORE,"Only the little boy did not run, for his eyes were so full of tears that he did not see the Giant coming. ",coming,65,65,4,5
"Only the little boy did not run, for his eyes were so full of tears that he did not see the Giant coming. ",coming,BEFORE,"And the Giant stole up behind him and took him gently in his hand, and put him up into the tree. ",took,65,66,5,1
"And the Giant stole up behind him and took him gently in his hand, and put him up into the tree. ",took,BEFORE,"And the Giant stole up behind him and took him gently in his hand, and put him up into the tree. ",put,66,66,1,2
"And the Giant stole up behind him and took him gently in his hand, and put him up into the tree. ",put,BEFORE,"And the tree broke at once into blossom, and the birds came and sang on it, and the little boy stretched out his two arms and flung them round the Giant's neck, and kissed him. ",flung,66,67,2,4
