sentence_id,text,start,end
0,"Every afternoon, as they were coming from school, the children used to go and play in the Giant's garden. ",0,106
1,"It was a large lovely garden, with soft green grass. ",106,159
2,"Here and there over the grass stood beautiful flowers like stars, and there were twelve peach-trees that in the spring-time broke out into delicate blossoms of pink and pearl, and in the autumn bore rich fruit. ",159,370
3,The birds sat on the trees and sang so sweetly that the children used to stop their games in order to listen to them. ,370,488
4,"""How happy we are here!"" ",488,513
5,they cried to each other. ,513,539
6,One day the Giant came back. ,539,568
7,"He had been to visit his friend the Cornish ogre, and had stayed with him for seven years. ",568,659
8,"After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle. ",659,808
9,When he arrived he saw the children playing in the garden. ,808,867
10,"""What are you doing here?"" ",867,894
11,"he cried in a very gruff voice, and the children ran away. ",894,953
12,"""My own garden is my own garden,"" said the Giant; ",953,1003
13," ""any one can understand that, and I will allow nobody to play in it but myself."" ",1002,1084
14,"So he built a high wall all round it, and put up a notice-board. ",1084,1149
15,He was a very selfish Giant. ,1149,1178
16,The poor children had now nowhere to play. ,1178,1221
17,"They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it. ",1221,1332
18,"They used to wander round the high wall when their lessons were over, and talk about the beautiful garden inside. ",1332,1446
19,"""How happy we were there,"" they said to each other. ",1446,1498
20,"Then the Spring came, and all over the country there were little blossoms and little birds. ",1498,1590
21,Only in the garden of the Selfish Giant it was still winter. ,1590,1651
22,"The birds did not care to sing in it as there were no children, and the trees forgot to blossom. ",1651,1748
23,"Once a beautiful flower put its head out from the grass, but when it saw the notice-board it was so sorry for the children that it slipped back into the ground again, and went off to sleep. ",1748,1938
24,The only people who were pleased were the Snow and the Frost. ,1938,2000
25,"""Spring has forgotten this garden,"" they cried, ""so we will live here all the year round."" ",2000,2091
26,"The Snow covered up the grass with her great white cloak, and the Frost painted all the trees silver. ",2091,2193
27,"Then they invited the North Wind to stay with them, and he came. ",2193,2258
28,"He was wrapped in furs, and he roared all day about the garden, and blew the chimney-pots down. ",2258,2354
29,"""This is a delightful spot,"" he said, ""we must ask the Hail on a visit."" ",2354,2427
30,So the Hail came. ,2427,2445
31,"Every day for three hours he rattled on the roof of the castle till he broke most of the slates, and then he ran round and round the garden as fast as he could go. ",2445,2609
32,"He was dressed in grey, and his breath was like ice. ",2609,2662
33,"""I cannot understand why the Spring is so late in coming,"" said the Selfish Giant, as he sat at the window and looked out at his cold white garden; ",2662,2810
34," ""I hope there will be a change in the weather."" ",2809,2858
35,"But the Spring never came, nor the Summer.The Autumn gave golden fruit to every garden, but to the Giant's garden she gave none. ",2858,2987
36,"""He is too selfish,"" she said. ",2987,3018
37,"So it was always Winter there, and the North Wind, and the Hail, and the Frost, and the Snow danced about through the trees. ",3018,3143
38,One morning the Giant was lying awake in bed when he heard some lovely music. ,3143,3221
39,It sounded so sweet to his ears that he thought it must be the King's musicians passing by. ,3221,3313
40,"It was really only a little linnet singing outside his window, but it was so long since he had heard a bird sing in his garden that it seemed to him to be the most beautiful music in the world. ",3313,3507
41,"Then the Hail stopped dancing over his head, and the North Wind ceased roaring, and a delicious perfume came to him through the open casement. ",3507,3650
42,"""I believe the Spring has come at last,"" said the Giant; ",3650,3707
43, and he jumped out of bed and looked out. ,3706,3748
44,What did he see? ,3748,3765
45,He saw a most wonderful sight. ,3765,3796
46,"Through a little hole in the wall the children had crept in, and they were sitting in the branches of the trees. ",3796,3909
47,In every tree that he could see there was a little child. ,3909,3967
48,"And the trees were so glad to have the children back again that they had covered themselves with blossoms, and were waving their arms gently above the children's heads. ",3967,4136
49,"The birds were flying about and twittering with delight, and the flowers were looking up through the green grass and laughing. ",4136,4263
50,"It was a lovely scene, only in one corner it was still winter. ",4263,4326
51,"It was the farthest corner of the garden, and in it was standing a little boy. ",4326,4405
