sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,4,haunted,71,78,71,78,,,,,,17,79.0,97.0,79.0,97.0,,,,,verb.emotion,1,True
1,5,cross,176,181,275,280,20,151.0,158.0,250.0,257.0,,182.0,190.0,281.0,289.0,,,,,verb.motion,1,True
2,8,shaking,157,164,482,489,,,,,,24,165.0,176.0,490.0,501.0,,,,,verb.motion,1,True
3,3,pass,54,58,643,647,29,42.0,48.0,631.0,637.0,,,,,,,,,,verb.motion,1,True
4,4,disturbed,130,139,809,818,24,114.0,118.0,793.0,797.0,32,140.0,158.0,819.0,837.0,,,,,verb.emotion,1,True
5,2,rode,112,116,951,955,34,107.0,111.0,946.0,950.0,,,,,,,,,,verb.motion,1,True
6,1,suggested,59,68,1061,1070,5,46.0,58.0,1048.0,1060.0,"34,36",69.0,154.0,1071.0,1156.0,,,,,verb.communication,1,True
7,1,cried,42,47,1200,1205,"37,6",1.0,17.0,1159.0,1175.0,37,48.0,61.0,1206.0,1219.0,63.0,75.0,1221.0,1233.0,verb.communication,1,True
8,4,lose,116,120,1351,1355,24,75.0,79.0,1310.0,1314.0,24,121.0,131.0,1356.0,1366.0,,,,,verb.competition,1,True
10,0,looked,19,25,1493,1499,4,4.0,18.0,1478.0,1492.0,,26.0,31.0,1500.0,1505.0,,,,,verb.perception,1,True
11,5,cross,115,120,1622,1627,100,88.0,98.0,1595.0,1605.0,,121.0,155.0,1628.0,1662.0,,,,,verb.motion,1,True
12,6,pay,151,154,1844,1847,104,143.0,150.0,1836.0,1843.0,,155.0,159.0,1848.0,1852.0,,,,,verb.possession,1,True
13,1,heard,8,13,1907,1912,,1.0,2.0,1900.0,1901.0,"38,39",14.0,132.0,1913.0,2031.0,,,,,verb.cognition,1,True
16,3,said,50,54,2196,2200,"42,43",0.0,44.0,2146.0,2190.0,,,,,,,,,,verb.communication,1,True
19,8,fear,201,205,2579,2583,,144.0,149.0,2522.0,2527.0,"9,10,4,8",206.0,279.0,2584.0,2657.0,,,,,verb.emotion,1,True
20,2,bound,68,73,2727,2732,4,41.0,57.0,2700.0,2716.0,4,74.0,84.0,2733.0,2743.0,85.0,104.0,2744.0,2763.0,verb.contact,1,True
21,1,rode,31,35,2795,2799,4,6.0,8.0,2770.0,2772.0,,54.0,56.0,2818.0,2820.0,57.0,89.0,2821.0,2853.0,verb.motion,1,True
