sentence_id,text,start,end
0,"There is a lone moor in Scotland, which, in times past, was said to be haunted by an Elfin Knight. ",0,99
1,"This Knight was only seen at rare intervals, once in every seven years or so, but the fear of him lay on all the country round, for every now and then someone would set out to cross the moor and would never be heard of again. ",99,325
2,"And although men might search every inch of the ground, no trace of him would be found, and with a thrill of horror the searching party would go home again, shaking their heads and whispering to one another that he had fallen into the hands of the dreaded Knight. ",325,589
3,"So, as a rule, the moor was deserted, for nobody dare pass that way, much less live there; ",589,680
4," and by and by it became the haunt of all sorts of wild animals, which made their lairs there, as they found that they never were disturbed by mortal huntsmen. ",679,839
5,"Now in that same region lived two young earls, Earl St. Clair and Earl Gregory, who were such friends that they rode, and hunted, and fought together, if need be. ",839,1002
6,"And as they were both very fond of the chase, Earl Gregory suggested one day that they should go a-hunting on the haunted moor, in spite of the Elfin King. ",1002,1158
7,"""Certes, I hardly believe in him at all,"" cried the young man, with a laugh. ",1158,1235
8,"""Methinks it is but an old wife's tale to frighten the bairns withal, lest they go straying amongst the heather and lose themselves. ",1235,1368
9,"And it is pity that such fine sport should be lost because we--two bearded men--pay heed to such gossip."" ",1368,1474
10,But Earl St. Clair looked grave. ,1474,1507
11,"""It is ill meddling with unchancy things,"" he answered, ""and it is no bairn's tale that travellers have set out to cross that moor who have vanished bodily, and never mair been heard of; ",1507,1694
12," but it is, as thou sayest, a pity that so much good sport be lost, all because an Elfin Knight choosest to claim the land as his, and make us mortals pay toll for the privilege of planting a foot upon it. ",1693,1899
13,"""I have heard tell, however, that one is safe from any power that the Knight may have if one wearest the Sign of the Blessed Trinity. ",1899,2033
14,"So let us bind That on our arm and ride forth without fear."" ",2033,2094
15,Sir Gregory burst into a loud laugh at these words. ,2094,2146
16,"""Dost thou think that I am one of the bairns,"" he said, ""first to be frightened by an idle tale, and then to think that a leaf of clover will protect me? ",2146,2300
17,"No, no, carry that Sign if thou wilt; ",2300,2338
18," I will trust to my good bow and arrow."" ",2337,2378
19,"But Earl St. Clair did not heed his companion's words, for he remembered how his mother had told him, when he was a little lad at her knee that whoso carried the Sign of the Blessed Trinity need never fear any spell that might be thrown over him by Warlock or Witch, Elf or Demon. ",2378,2659
20,"So he went out to the meadow and plucked a leaf of clover, which he bound on his arm with a silken scarf; ",2659,2765
21, then he mounted his horse and rode with Earl Gregory to the desolate and lonely moorland. ,2764,2855
22,For some hours all went well; ,2855,2885
23, and in the heat of the chase the young men forgot their fears. ,2884,2948
24,Then suddenly both of them reined in their steeds and sat gazing in front of them with affrighted faces. ,2948,3053
25,"For a horseman had crossed their track, and they both would fain have known who he was and whence he came. ",3053,3160
26,"""By my troth, but he rideth in haste, whoever he may be,"" said Earl Gregory at last, ""and though I always thought that no steed on earth could match mine for swiftness, I reckon that for every league that mine goeth, his would go seven. ",3160,3397
27,"Let us follow him, and see from what part of the world he cometh."" ",3397,3464
28,"""The Lord forbid that thou shouldst stir thy horse's feet to follow him,"" said Earl St. Clair devoutly. ",3464,3568
29,"""Why, man, it is the Elfin Knight! ",3568,3603
30,"Canst thou not see that he doth not ride on the solid ground, but flieth through the air, and that, although he rideth on what seemeth a mortal steed, he is really craried by mighty pinions, which cleave the air like those of a bird? ",3603,3837
31,Follow him forsooth! ,3837,3858
32,"It will be an evil day for thee when thou seekest to do that."" ",3858,3921
33,"But Earl St. Clair forgot that he carried a Talisman which his companion lacked, that enabled him to see things as they really were, while the other's eyes were holden, and he was startled and amazed when Earl Gregory said sharply, ""Thy mind hath gone mad over this Elfin King. ",3921,4199
34,"I tell thee he who passed was a goodly Knight, clad in a green vesture, and riding on a great black jennet. ",4199,4307
35,"And because I love a gallant horseman, and would fain learn his name and degree, I will follow him till I find him, even if it be at the world's end."" ",4307,4458
36,"And without another word he put spurs to his horse and galloped off in the direction which the mysterious stranger had taken, leaving Earl St. Clair alone upon the moorland, his fingers touching the sacred Sign and his trembling lips muttering prayers for protection. ",4458,4726
37,"For he knew that his friend had been bewitched, and he made up his mind, brave gentleman that he was, that he would follow him to the world's end, if need be, and try to deliver him from the spell that had been cast over him. ",4726,4952
38,"Meanwhile Earl Gregory rode on and on, ever following in the wake of the Knight in green, over moor, and burn, and moss, till he came to the most desolate region that he had ever been in in his life; ",4952,5152
