sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,10,fallen,verb.motion,18,27
4,2,found,verb.cognition,24,24
4,2,found,verb.cognition,24,32
4,4,disturbed,verb.emotion,24,32
6,1,suggested,verb.communication,5,34
6,1,suggested,verb.communication,5,36
7,1,cried,verb.communication,37,37
7,1,cried,verb.communication,6,37
8,4,lose,verb.competition,24,24
11,1,answered,verb.communication,4,99
11,1,answered,verb.communication,4,100
12,3,choosest,verb.cognition,17,17
12,5,make,verb.communication,17,34
12,5,make,verb.communication,17,104
19,1,heed,verb.communication,4,105
19,1,heed,verb.communication,4,4
19,2,remembered,verb.cognition,4,108
19,2,remembered,verb.cognition,4,9
19,2,remembered,verb.cognition,4,4
19,2,remembered,verb.cognition,4,8
19,2,remembered,verb.cognition,4,107
19,2,remembered,verb.cognition,4,106
19,2,remembered,verb.cognition,4,10
19,4,told,verb.communication,4,4
19,4,told,verb.communication,106,4
20,1,plucked,verb.contact,4,4
20,2,bound,verb.contact,4,4
21,0,mounted,verb.motion,4,4
23,0,forgot,verb.cognition,111,111
24,0,reined,verb.motion,111,111
24,0,reined,verb.motion,112,111
25,1,crossed,verb.motion,113,111
28,3,said,verb.communication,48,4
33,0,forgot,verb.cognition,4,105
33,0,forgot,verb.cognition,4,5
33,0,forgot,verb.cognition,4,4
33,1,carried,verb.possession,4,105
33,1,carried,verb.possession,4,5
33,1,carried,verb.possession,4,4
33,3,enabled,verb.social,105,4
33,3,enabled,verb.social,4,4
36,5,touching,verb.contact,4,4
38,3,came,verb.motion,5,5
41,0,saw,verb.perception,5,124
42,4,waving,verb.motion,125,125
42,5,throwing,verb.contact,125,125
43,0,saw,verb.perception,125,5
43,1,halt,verb.motion,5,5
43,2,beckoned,verb.communication,125,5
46,6,felt,verb.cognition,5,5
46,9,threw,verb.contact,5,5
46,10,prepared,verb.change,5,125
46,11,join,verb.social,5,125
47,2,approached,verb.motion,129,5
55,2,leaving,verb.change,133,133
55,3,signed,verb.communication,133,134
60,0,saw,verb.perception,38,7
60,2,handed,verb.possession,38,7
62,0,misgave,verb.cognition,7,7
62,1,wished,verb.emotion,7,7
64,7,utter,verb.communication,7,7
68,0,heard,verb.perception,139,139
69,3,knew,verb.cognition,139,142
70,2,work,verb.change,142,139
70,3,rescue,verb.social,142,139
70,3,rescue,verb.social,142,143
73,0,saw,verb.perception,4,13
73,0,saw,verb.perception,4,145
73,7,whispered,verb.communication,5,4
73,7,whispered,verb.communication,146,4
76,0,exclaimed,verb.communication,146,62
76,0,exclaimed,verb.communication,146,36
80,1,looking,verb.perception,134,134
83,2,looked,verb.perception,36,36
86,3,rescue,verb.social,4,149
87,1,taketh,verb.possession,149,149
88,0,have,verb.perception,4,149
88,0,have,verb.perception,4,152
88,1,bear,verb.communication,4,149
90,2,whispered,verb.communication,4,148
90,2,whispered,verb.communication,14,148
94,2,answered,verb.communication,4,74
103,2,began,verb.change,4,4
107,7,put,verb.contact,4,83
114,0,retraced,verb.motion,4,4
121,4,woke,verb.body,5,5
121,5,stretched,verb.body,5,5
122,0,gazed,verb.perception,4,4
122,2,remembered,verb.cognition,4,4
123,1,run,verb.motion,4,4
123,3,held,verb.contact,4,4
123,6,returned,verb.motion,95,4
123,6,returned,verb.motion,95,95
