clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the woman/The woman,13,5,38,43,the woman,female,1.0,primary
the king/The king,79,13,28,41,the king,male,1.0,primary
the charcoal - burner/The charcoal - burner,17,6,8,14,the charcoal - burner,male,1.0,secondary
the man/The man,49,6,7,13,the man,male,1.0,tertiary
the man/The man--My dear wife,88,1,7,8,the man's dear wife,female,1.0,tertiary
a charcoal - burner--his wife,5,8,0,8,a charcoal - burner's wife,female,1.0,tertiary
the grandchildren of the charcoal - burners,73,1,5,6,the grandchildren of the charcoal - burners,group/nonbinary,1.0,tertiary
the king of that country,7,1,4,5,the king of that country,male,1.0,tertiary
two people,75,1,3,4,two people,unknown,0.0,tertiary
a woman,11,1,3,4,a woman,female,1.0,tertiary
somebody,12,1,2,3,somebody,unknown,0.0,tertiary
the woman/The woman--my lord,80,2,0,2,the woman's lord,unknown,0.0,tertiary
Eve,1,1,1,2,Eve,female,1.0,tertiary
the husband,59,1,1,2,the husband,male,1.0,tertiary
a charcoal - burner,4,1,1,2,a charcoal - burner,male,1.0,tertiary
the wife,41,1,0,1,the wife,female,1.0,tertiary
A guard of soldiers,95,1,0,1,A guard of soldiers,unknown,0.0,tertiary
The mouse,94,1,0,1,The mouse,unknown,0.0,tertiary
soldiers,96,1,0,1,soldiers,unknown,0.0,tertiary
the woman/The woman--Your wife,98,1,0,1,the woman's wife,female,1.0,tertiary
the woman/The woman--her husband,57,1,0,1,the woman's husband,male,1.0,tertiary
servants,27,1,0,1,servants,unknown,0.0,tertiary
the king/The king--his guests,38,1,0,1,the king's guests,unknown,0.0,tertiary
the king/The king--My steward,84,1,0,1,the king's steward,unknown,0.0,tertiary
the king 's special servants,35,1,0,1,the king 's special servants,male,1.0,tertiary
one of the king 's special servants,33,1,0,1,one of the king 's special servants,male,1.0,tertiary
they all three,24,1,0,1,they all three,unknown,0.0,tertiary
kings,78,1,0,1,kings,male,1.0,tertiary
old mother Eve,77,1,0,1,old mother Eve,female,1.0,tertiary
slaves,76,1,0,1,slaves,unknown,0.0,tertiary
a good - natured man,10,1,0,1,a good - natured man,male,1.0,tertiary
the charcoal - burners,74,1,0,1,the charcoal - burners,unknown,0.0,tertiary
