sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
5,1,hunting,45,52,375,382,7,16.0,40.0,346.0,370.0,,,,,,,,,,verb.motion,1,True
6,0,passed,6,12,421,427,7,3.0,5.0,418.0,420.0,,13.0,21.0,428.0,436.0,,,,,verb.motion,1,True
7,2,listen,39,45,506,512,"7,10",6.0,24.0,473.0,491.0,,,,,,,,,,verb.perception,1,True
9,0,said,0,4,613,617,,,,,,11,5.0,20.0,618.0,633.0,,,,,verb.communication,1,True
10,1,work,23,27,658,662,75,6.0,8.0,641.0,643.0,,,,,,,,,,verb.social,1,True
12,2,want,40,44,817,821,11,26.0,28.0,803.0,805.0,,45.0,61.0,822.0,838.0,,,,,verb.emotion,1,True
14,0,interrupted,38,49,974,985,,25.0,37.0,961.0,973.0,11,50.0,66.0,986.0,1002.0,,,,,verb.communication,1,True
16,0,asked,0,5,1020,1025,,,,,,11,6.0,9.0,1026.0,1029.0,,,,,verb.communication,1,True
18,0,replied,0,7,1036,1043,,,,,,12,8.0,16.0,1044.0,1052.0,,,,,verb.communication,1,True
21,0,Let,0,3,1083,1086,,,,,,13,4.0,9.0,1087.0,1092.0,,,,,verb.social,1,True
22,1,pulled,41,47,1136,1142,13,17.0,26.0,1112.0,1121.0,,48.0,55.0,1143.0,1150.0,,,,,verb.contact,1,True
23,1,noticed,24,31,1195,1202,79,21.0,23.0,1192.0,1194.0,,32.0,96.0,1203.0,1267.0,,,,,verb.perception,1,True
24,5,let,96,99,1365,1368,13,83.0,86.0,1352.0,1355.0,"13,79",100.0,114.0,1369.0,1383.0,,,,,verb.social,1,True
25,0,have,2,6,1387,1391,79,0.0,1.0,1385.0,1386.0,,7.0,22.0,1392.0,1407.0,,,,,verb.possession,1,True
26,0,Tell,0,4,1442,1446,,,,,,79,5.0,7.0,1447.0,1449.0,,,,,verb.communication,1,True
29,0,answered,0,8,1546,1554,,,,,,13,9.0,12.0,1555.0,1558.0,,,,,verb.communication,1,True
31,2,cried,30,35,1637,1642,13,1.0,27.0,1608.0,1634.0,79,36.0,44.0,1643.0,1651.0,,,,,verb.communication,1,True
32,1,come,10,14,1705,1709,13,0.0,3.0,1695.0,1698.0,79,23.0,37.0,1718.0,1732.0,,,,,verb.motion,1,True
33,1,feel,9,13,1743,1747,13,0.0,3.0,1734.0,1737.0,13,14.0,40.0,1748.0,1774.0,,,,,verb.perception,1,True
34,0,ask,18,21,1809,1812,79,11.0,12.0,1802.0,1803.0,"13,79",22.0,38.0,1813.0,1829.0,,,,,verb.communication,1,True
35,0,stared,38,44,1909,1915,"17,5",0.0,37.0,1871.0,1908.0,17,45.0,51.0,1916.0,1922.0,52.0,108.0,1923.0,1979.0,verb.perception,1,True
37,1,exclaimed,35,44,2054,2063,,5.0,9.0,2024.0,2028.0,80,56.0,77.0,2075.0,2096.0,,,,,verb.communication,1,True
38,2,tell,26,30,2124,2128,79,11.0,21.0,2109.0,2119.0,,31.0,33.0,2129.0,2131.0,,,,,verb.communication,1,True
39,2,disobey,36,43,2169,2176,,10.0,12.0,2143.0,2145.0,79,44.0,47.0,2177.0,2180.0,,,,,verb.communication,1,True
40,0,smiled,9,15,2214,2220,79,0.0,8.0,2205.0,2213.0,,,,,,,,,,verb.body,1,True
41,2,said,30,34,2275,2279,,1.0,27.0,2246.0,2272.0,79,35.0,37.0,2280.0,2282.0,,,,,verb.communication,1,True
42,0,Lock,1,5,2285,2289,,,,,,13,6.0,15.0,2290.0,2299.0,,,,,verb.contact,1,True
43,0,looked,10,16,2344,2350,13,0.0,9.0,2334.0,2343.0,13,17.0,52.0,2351.0,2386.0,54.0,115.0,2388.0,2449.0,verb.perception,1,True
44,2,did,30,33,2481,2484,13,4.0,7.0,2455.0,2458.0,,,,,,,,,,verb.social,1,True
45,1,reached,71,78,2578,2585,24,56.0,70.0,2563.0,2577.0,,79.0,89.0,2586.0,2596.0,,,,,verb.motion,1,True
46,0,led,31,34,2629,2632,27,22.0,30.0,2620.0,2628.0,"17,5",35.0,67.0,2633.0,2665.0,,,,,verb.motion,1,True
49,1,entered,57,64,2943,2950,"33,79,35",22.0,56.0,2908.0,2942.0,,,,,,,,,,verb.motion,1,True
52,4,said,45,49,3169,3173,79,1.0,33.0,3125.0,3157.0,79,50.0,52.0,3174.0,3176.0,,,,,verb.communication,1,True
54,0,wish,2,6,3267,3271,79,0.0,1.0,3265.0,3266.0,,7.0,38.0,3272.0,3303.0,,,,,verb.emotion,1,True
59,0,bowing,6,12,3522,3528,,,,,,"38,79",13.0,26.0,3529.0,3542.0,,,,,verb.communication,1,True
60,2,said,22,26,3584,3588,79,14.0,18.0,3576.0,3580.0,,,,,,,,,,verb.communication,1,True
61,0,inquired,0,8,3591,3599,,,,,,17,9.0,28.0,3600.0,3619.0,29.0,53.0,,,verb.communication,1,True
64,1,answered,26,34,3766,3774,,1.0,3.0,3741.0,3743.0,41,35.0,43.0,3775.0,3783.0,,,,,verb.communication,1,True
67,2,wondering,15,24,3859,3868,86,0.0,3.0,3844.0,3847.0,,25.0,39.0,3869.0,3883.0,,,,,verb.cognition,1,True
73,1,came,36,40,4487,4491,79,27.0,35.0,4478.0,4486.0,,,,,,,,,,verb.motion,1,True
74,0,smiled,3,9,4508,4514,79,0.0,2.0,4505.0,4507.0,,,,,,,,,,verb.body,1,True
75,5,noticed,150,157,4736,4743,"17,5",99.0,144.0,4685.0,4730.0,,,,,,,,,,verb.perception,1,True
77,0,asked,0,5,4770,4775,,,,,,"17,5,49",6.0,13.0,4776.0,4783.0,,,,,verb.communication,1,True
78,2,chattering,35,45,4892,4902,13,20.0,23.0,4877.0,4880.0,,,,,,,,,,verb.communication,1,True
79,1,forgotten,18,27,4939,4948,49,4.0,5.0,4925.0,4926.0,13,28.0,51.0,4949.0,4972.0,,,,,verb.cognition,1,True
81,1,feel,11,15,4999,5003,13,1.0,2.0,4989.0,4990.0,,16.0,32.0,5004.0,5020.0,,,,,verb.emotion,1,True
82,3,wonder,65,71,5102,5108,49,56.0,59.0,5093.0,5096.0,,72.0,99.0,5109.0,5136.0,,,,,verb.cognition,1,True
83,0,replied,13,20,5152,5159,,1.0,10.0,5140.0,5149.0,49,21.0,28.0,5160.0,5167.0,,,,,verb.communication,1,True
85,3,grew,88,92,5324,5328,"13,57",76.0,87.0,5312.0,5323.0,13,93.0,119.0,5329.0,5355.0,,,,,verb.change,1,True
86,0,refused,20,27,5377,5384,13,16.0,19.0,5373.0,5376.0,,28.0,51.0,5385.0,5408.0,,,,,verb.communication,1,True
