clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Waupee,1,9,35,44,Waupee,male,1.0,primary
The White Hawk/lonely White Hawk/the White Hawk/White Hawk,0,6,28,34,The White Hawk,male,1.0,primary
the White Hawk,4,2,31,33,the White Hawk,male,1.0,primary
Waupee--his bride,48,1,23,24,Waupee's bride,female,1.0,secondary
Waupee's bride--her husband,60,2,16,18,Waupee's bride's husband,male,1.0,secondary
Waupee's bride's husband--His grandfather,83,1,16,17,Waupee's bride's husband's grandfather,male,1.0,secondary
Waupee's bride's husband--His wife/his wife,68,6,5,11,Waupee's bride's husband's wife,female,1.0,tertiary
the sisters,28,3,7,10,the sisters,female,1.0,tertiary
the boy/The boy,72,2,5,7,the boy,male,1.0,tertiary
the younger sister,44,2,5,7,the younger sister,female,1.0,tertiary
Waupee's bride's husband's grandfather--his daughter,84,1,5,6,Waupee's bride's husband's grandfather's daughter,female,1.0,tertiary
the youngest,20,2,3,5,the youngest,female,1.0,tertiary
the boy/The boy--his father,82,2,3,5,the boy's father,male,1.0,tertiary
The Star Chief,3,1,2,3,The Star Chief,male,1.0,tertiary
the lovely sisters,24,1,2,3,the lovely sisters,female,1.0,tertiary
Waupee's bride--her father,59,3,0,3,Waupee's bride's father,male,1.0,tertiary
the younger sister--Her sisters,45,1,2,3,the younger sister's sisters,female,1.0,tertiary
Waupee's bride's husband's grandfather's daughter--my child,113,1,1,2,Waupee's bride's husband's grandfather's daughter's child,unknown,0.0,tertiary
Waupee's bride's husband--his son,71,2,0,2,Waupee's bride's husband's son,unknown,0.0,tertiary
child,69,2,0,2,child,unknown,0.0,tertiary
The Star Chief--his people,100,1,1,2,The Star Chief's people,group/nonbinary,1.0,tertiary
son,108,2,0,2,son,unknown,0.0,tertiary
The other eleven,47,1,1,2,The other eleven,group/nonbinary,1.0,tertiary
"the sisters , with the quickness of birds",22,1,1,2,"the sisters , with the quickness of birds",female,1.0,tertiary
one of the elder sisters,31,1,1,2,one of the elder sisters,female,1.0,tertiary
a beautiful boy,54,1,0,1,a beautiful boy,male,1.0,tertiary
Waupee's bride's husband's wife--her son,81,1,0,1,Waupee's bride's husband's wife's son,unknown,0.0,tertiary
Those who selected tails or claws,105,1,0,1,Those who selected tails or claws,unknown,0.0,tertiary
an inhabitant of his own dominions,102,1,0,1,an inhabitant of his own dominions,unknown,0.0,tertiary
"twelve sisters , of the most lovely forms and enchanting beauty",19,1,0,1,"twelve sisters , of the most lovely forms and enchanting beauty",female,1.0,tertiary
a silent admirer,21,1,0,1,a silent admirer,unknown,0.0,tertiary
a boy,92,1,0,1,a boy,male,1.0,tertiary
Waupee's bride's husband's grandfather's daughter's child--your son,114,1,0,1,Waupee's bride's husband's grandfather's daughter's child's son,unknown,0.0,tertiary
a man,23,1,0,1,a man,male,1.0,tertiary
the elder sisters,32,1,0,1,the elder sisters,female,1.0,tertiary
a husband,79,1,0,1,a husband,male,1.0,tertiary
the White Hawk--one of the most skillful and lucky hunters of his tribe,7,1,0,1,the White Hawk's of the most skillful and lucky hunters of his tribe,unknown,0.0,tertiary
the father,74,1,0,1,the father,male,1.0,tertiary
the mother,73,1,0,1,the mother,female,1.0,tertiary
mortals,112,1,0,1,mortals,unknown,0.0,tertiary
the beautiful sister,35,1,0,1,the beautiful sister,female,1.0,tertiary
Betimes,2,1,0,1,Betimes,unknown,0.0,tertiary
Waupee's bride--her little son,63,1,0,1,Waupee's bride's little son,unknown,0.0,tertiary
one of the happiest of men,51,1,0,1,one of the happiest of men,male,1.0,tertiary
men,52,1,0,1,men,male,1.0,tertiary
a daughter of one of the stars,57,1,0,1,a daughter of one of the stars,unknown,0.0,tertiary
Waupee 's wife,56,1,0,1,Waupee 's wife,female,1.0,tertiary
