sentence_id,text,start,end
0,"Waupee, or the White Hawk, lived in a remote part of the forest, where animals abounded. ",0,89
1,"Every day he returned from the chase with a large spoil, for he was one of the most skillful and lucky hunters of his tribe. ",89,214
2,His form was like the cedar. ,214,243
3,The fire of youth beamed from his eye. ,243,282
4,"There was no forest too gloomy for him to penetrate, and no track made by bird or beast of any kind which he could not readily follow. ",282,417
5,One day he had gone beyond any point which he had ever before visited. ,417,488
6,"He traveled through an open wood, which enabled him to see a great distance. ",488,565
7,"At length he beheld a light breaking through the foliage of the distant trees, which made him sure that he was on the borders of a prairie. ",565,705
8,"It was a wide plain, covered with long blue grass, and enameled with flowers of a thousand lovely tints. ",705,810
9,"After walking for some time without a path, musing upon the open country, and enjoying the fragrant breeze, he suddenly came to a ring worn among the grass and the flowers. ",810,983
10,It was as if it had been made by footsteps moving lightly round and round. ,983,1058
11,But it was strange-so strange as to cause the White Hawk to pause and gaze long and fixedly upon the ground. ,1058,1167
12,There was no path which led to this flowery circle. ,1167,1219
13,"There was not even a crushed leaf nor a broken twig, nor the least trace of a footstep, approaching or retiring, to be found. ",1219,1345
14,"He thought he would hide himself and lie in wait to discover, if he could, what this strange circle meant. ",1345,1452
15,Presently he heard the faint sounds of music in the air. ,1452,1509
16,"He looked up in the direction they came from, and as the magic notes died away he saw a small object, like a little summer cloud that approaches the earth, floating down from above. ",1509,1691
17,"At first it was very small, and seemed as if it could have been blown away by the first breeze that came along. ",1691,1803
18,"But it rapidly grew as he gazed upon it, and the music every moment came clearer and more sweetly to his ear. ",1803,1913
19,"As it neared the earth it appeared as a basket, and it was filled with twelve sisters, of the most lovely forms and enchanting beauty. ",1913,2048
20,As soon as the basket touched the ground they leaped out. ,2048,2106
21,"They began straightway to dance, in the most joyous manner, around the magic ring, striking, as they did so, a shining ball, which uttered the most ravishing melodies, and kept time as they danced. ",2106,2304
22,"The White Hawk, from his concealment, entranced, gazed upon their graceful forms and movements. ",2304,2400
23,"He admired them all, but he was most pleased with the youngest. ",2400,2464
24,"He longed to be at her side, to embrace her, to call her his own. ",2464,2530
25,"Unable to remain longer a silent admirer, he rushed out and endeavored to seize this twelfth beauty who so enchanted him. ",2530,2652
26,"But the sisters, with the quickness of birds, the moment they descried the form of a man, leaped back into the basket, and were drawn up into the sky. ",2652,2803
27,"Lamenting his ill-luck, Waupee gazed longingly upon the fairy basket as it ascended and bore the lovely sisters from his view. ",2803,2930
28,"""They are gone,"" he said, ""and I shall see them no more."" ",2930,2988
29,"He returned to his solitary lodge, but he found no relief to his mind. ",2988,3059
30,"He walked abroad, but to look at the sky, which had withdrawn from his sight the only being he had ever loved, was painful to him now. ",3059,3194
31,"The next day, selecting the same hour, the White Hawk went back to the prairie, and took his station near the ring. ",3194,3310
32,"In order to deceive the sisters, he assumed the form of an opossum, and sat among the grass as if he were there engaged in chewing the cud. ",3310,3450
33,"He had not waited long when he saw the cloudy basket descend, and heard the same sweet music falling as before. ",3450,3562
34,He crept slowly toward the ring. ,3562,3595
35,"But the instant the sisters caught sight of him they were startled, and sprang into their car. ",3595,3690
36,"It rose a short distance when one of the elder sisters spoke: ""Perhaps,"" she said, ""it is come to show us how the game is played by mortals."" ",3690,3832
37,"""Oh no,"" the youngest replied; ",3832,3863
