sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,makes,58,63,58,63,,55.0,57.0,55.0,57.0,3,64.0,85.0,64.0,85.0,,,,,verb.communication,1,True
2,1,staring,37,44,177,184,,0.0,33.0,140.0,173.0,3,45.0,50.0,185.0,190.0,,,,,verb.perception,1,True
3,0,meant,3,8,196,201,3,0.0,2.0,193.0,195.0,,9.0,38.0,202.0,231.0,,,,,verb.communication,1,True
4,1,make,14,18,247,251,,1.0,3.0,234.0,236.0,3,19.0,26.0,252.0,259.0,,,,,verb.change,1,True
5,1,manage,8,14,269,275,3,0.0,1.0,261.0,262.0,,15.0,33.0,276.0,294.0,,,,,verb.social,1,True
7,1,made,14,18,378,382,3,0.0,9.0,364.0,373.0,,19.0,40.0,383.0,404.0,,,,,verb.creation,1,True
8,2,brought,12,19,460,467,3,0.0,2.0,448.0,450.0,,20.0,34.0,468.0,482.0,35.0,124.0,483.0,572.0,verb.motion,1,True
10,2,supposed,68,76,736,744,3,50.0,62.0,718.0,730.0,,77.0,84.0,745.0,752.0,,,,,verb.cognition,1,True
11,2,staring,25,32,809,816,3,18.0,21.0,802.0,805.0,,,,,,,,,,verb.perception,1,True
12,2,shine,30,35,856,861,3,4.0,6.0,830.0,832.0,3,37.0,58.0,863.0,884.0,,,,,verb.perception,1,True
13,0,knew,10,14,896,900,3,3.0,4.0,889.0,890.0,,15.0,61.0,901.0,947.0,,,,,verb.cognition,1,True
14,2,slide,20,25,992,997,3,12.0,13.0,984.0,985.0,,,,,,,,,,verb.motion,1,True
15,1,understand,12,22,1063,1073,3,4.0,5.0,1055.0,1056.0,,23.0,26.0,1074.0,1077.0,,,,,verb.cognition,1,True
16,2,run,25,28,1104,1107,3,0.0,1.0,1079.0,1080.0,,,,,,,,,,verb.motion,1,True
17,0,barked,14,20,1124,1130,,1.0,11.0,1111.0,1121.0,6,21.0,37.0,1131.0,1147.0,,,,,verb.communication,1,True
18,2,pronounce,35,44,1184,1193,6,0.0,2.0,1149.0,1151.0,,45.0,53.0,1194.0,1202.0,55.0,63.0,1204.0,1212.0,verb.communication,1,True
20,2,run,23,26,1325,1328,3,19.0,22.0,1321.0,1324.0,,,,,,,,,,verb.motion,1,True
21,2,run,46,49,1385,1388,3,6.0,9.0,1345.0,1348.0,,,,,,,,,,verb.motion,1,True
23,2,said,35,39,1491,1495,"1,3,56",1.0,32.0,1457.0,1488.0,1,40.0,52.0,1496.0,1508.0,,,,,verb.communication,1,True
24,2,run,40,43,1550,1553,1,34.0,36.0,1544.0,1546.0,,,,,,,,,,verb.motion,1,True
25,0,saw,2,5,1557,1560,1,0.0,1.0,1555.0,1556.0,,6.0,42.0,1561.0,1597.0,,,,,verb.perception,1,True
26,0,know,5,9,1658,1662,3,1.0,4.0,1654.0,1657.0,,10.0,17.0,1663.0,1670.0,18.0,24.0,1671.0,1677.0,verb.cognition,1,True
28,0,see,9,12,1758,1761,3,0.0,4.0,1749.0,1753.0,,,,,,,,,,verb.perception,1,True
29,4,run,59,62,1876,1879,3,52.0,55.0,1869.0,1872.0,,68.0,82.0,1885.0,1899.0,83.0,94.0,1900.0,1911.0,verb.motion,1,True
30,0,think,2,7,1915,1920,8,0.0,1.0,1913.0,1914.0,,8.0,38.0,1921.0,1951.0,,,,,verb.cognition,1,True
31,1,feel,6,10,1959,1963,8,0.0,1.0,1953.0,1954.0,,11.0,32.0,1964.0,1985.0,33.0,47.0,1986.0,2000.0,verb.perception,1,True
33,2,said,26,30,2070,2074,3,1.0,23.0,2045.0,2067.0,3,31.0,43.0,2075.0,2087.0,,,,,verb.communication,1,True
34,2,talking,33,40,2133,2140,3,27.0,29.0,2127.0,2129.0,,41.0,71.0,2141.0,2171.0,,,,,verb.communication,1,True
35,1,calls,44,49,2217,2222,3,41.0,43.0,2214.0,2216.0,,50.0,57.0,2223.0,2230.0,,,,,verb.communication,1,True
36,1,feel,7,11,2256,2260,8,1.0,2.0,2250.0,2251.0,,12.0,16.0,2261.0,2265.0,17.0,20.0,2266.0,2269.0,verb.cognition,1,True
37,0,barked,14,20,2286,2292,,1.0,11.0,2273.0,2283.0,8,21.0,33.0,2293.0,2305.0,,,,,verb.communication,1,True
39,3,freeze,112,118,2535,2541,,,,,,13,119.0,130.0,2542.0,2553.0,,,,,verb.change,1,True
49,1,said,28,32,3306,3310,,1.0,25.0,3279.0,3303.0,"17,15",33.0,92.0,3311.0,3370.0,,,,,verb.communication,1,True
51,3,sparkled,75,83,3527,3535,15,66.0,74.0,3518.0,3526.0,,,,,,,,,,verb.perception,1,True
52,2,replied,62,69,3599,3606,,,,,,20,70.0,83.0,3607.0,3620.0,85.0,109.0,,,verb.communication,1,True
54,2,tripped,55,62,3720,3727,22,0.0,8.0,3665.0,3673.0,,68.0,81.0,3733.0,3746.0,82.0,97.0,3747.0,3762.0,verb.motion,1,True
57,0,asked,0,5,3872,3877,,,,,,25,6.0,34.0,3878.0,3906.0,,,,,verb.communication,1,True
59,1,know,7,11,3955,3959,3,3.0,6.0,3951.0,3954.0,60,12.0,16.0,3960.0,3964.0,,,,,verb.cognition,1,True
60,0,know,13,17,3980,3984,8,11.0,12.0,3978.0,3979.0,60,18.0,22.0,3985.0,3989.0,,,,,verb.cognition,1,True
61,1,stroked,10,17,4023,4030,8,2.0,5.0,4015.0,4018.0,8,18.0,25.0,4031.0,4038.0,26.0,36.0,4039.0,4049.0,verb.contact,1,True
62,0,bite,8,12,4095,4099,8,0.0,1.0,4087.0,4088.0,,13.0,22.0,4100.0,4109.0,,,,,verb.contact,1,True
64,0,asked,0,5,4133,4138,,,,,,3,6.0,18.0,4139.0,4151.0,,,,,verb.communication,1,True
65,1,replied,22,29,4175,4182,3,19.0,21.0,4172.0,4174.0,,,,,,,,,,verb.communication,1,True
66,3,gnaw,58,62,4241,4245,60,2.0,6.0,4185.0,4189.0,,,,,,,,,,verb.contact,1,True
70,1,retorted,40,48,4386,4394,"60,63",1.0,37.0,4347.0,4383.0,8,49.0,61.0,4395.0,4407.0,,,,,verb.communication,1,True
71,2,know,47,51,4456,4460,64,1.0,46.0,4410.0,4455.0,,52.0,63.0,4461.0,4472.0,,,,,verb.cognition,1,True
72,1,see,6,9,4480,4483,8,0.0,1.0,4474.0,4475.0,,10.0,14.0,4484.0,4488.0,15.0,21.0,4489.0,4495.0,verb.perception,1,True
73,0,have,2,6,4499,4503,8,0.0,1.0,4497.0,4498.0,,7.0,25.0,4504.0,4522.0,,,,,verb.possession,1,True
74,0,know,2,6,4526,4530,8,0.0,1.0,4524.0,4525.0,65,7.0,34.0,4531.0,4558.0,,,,,verb.cognition,1,True
76,1,said,26,30,4694,4698,,1.0,23.0,4669.0,4691.0,1,31.0,43.0,4699.0,4711.0,,,,,verb.communication,1,True
77,1,tell,9,13,4721,4725,,,,,,1,14.0,16.0,4726.0,4728.0,,,,,verb.communication,1,True
78,1,clank,19,24,4756,4761,3,6.0,9.0,4743.0,4746.0,3,25.0,35.0,4762.0,4772.0,36.0,38.0,4773.0,4775.0,verb.contact,1,True
81,0,barked,0,6,4833,4839,,,,,,8,7.0,19.0,4840.0,4852.0,,,,,verb.communication,1,True
82,1,tell,6,10,4860,4864,8,1.0,2.0,4855.0,4856.0,3,11.0,14.0,4865.0,4868.0,,,,,verb.communication,1,True
83,0,said,6,10,4875,4879,,1.0,5.0,4870.0,4874.0,"8,68",11.0,44.0,4880.0,4913.0,,,,,verb.communication,1,True
84,1,lie,15,18,4930,4933,8,5.0,6.0,4920.0,4921.0,69,19.0,70.0,4934.0,4985.0,,,,,verb.contact,1,True
85,2,wipe,31,35,5049,5053,,0.0,4.0,5018.0,5022.0,8,36.0,43.0,5054.0,5061.0,44.0,76.0,5062.0,5094.0,verb.contact,1,True
