clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the Snow Man/The Snow Man/Snow Man,1,12,59,71,the Snow Man,male,1.0,primary
the Snow Man,3,12,56,68,the Snow Man,male,1.0,primary
the yard - dog,8,7,39,46,the yard - dog,male,0.6666666666666666,primary
these two,60,1,7,8,these two,group/nonbinary,1.0,tertiary
the housekeeper,72,4,1,5,the housekeeper,female,1.0,tertiary
a young girl,15,1,4,5,a young girl,female,1.0,tertiary
the old yard - dog,6,1,3,4,the old yard - dog,male,1.0,tertiary
Ami/sweet Ami,2,3,0,3,Ami,unknown,0.0,tertiary
the girls in the house,49,1,2,3,the girls in the house,female,1.0,tertiary
a Snow Man,44,2,0,2,a Snow Man,male,1.0,tertiary
The girl,22,1,1,2,The girl,female,1.0,tertiary
the Snow Man/The Snow Man/Snow Man--the youngest of my master 's sons,87,1,1,2,the Snow Man's youngest of my master 's sons,male,1.0,tertiary
the Snow Man of the yard - dog,25,1,1,2,the Snow Man of the yard - dog,male,1.0,tertiary
master,77,2,0,2,master,unknown,0.0,tertiary
the boys,52,2,0,2,the boys,male,1.0,tertiary
comrade,56,1,0,1,comrade,unknown,0.0,tertiary
the mistress,71,1,0,1,the mistress,unknown,0.0,tertiary
the hoarse yard - dog,48,1,0,1,the hoarse yard - dog,unknown,0.0,tertiary
a lovely human being,43,1,0,1,a lovely human being,unknown,0.0,tertiary
the Snow Man/The Snow Man/Snow Man--my master,88,1,0,1,the Snow Man's master,unknown,0.0,tertiary
"men of snow , who understand what it is",33,1,0,1,"men of snow , who understand what it is",male,1.0,tertiary
the children,82,1,0,1,the children,unknown,0.0,tertiary
master to the housekeeper,79,1,0,1,master to the housekeeper,unknown,0.0,tertiary
an indoor dog,7,1,0,1,an indoor dog,unknown,0.0,tertiary
a pretty little fellow,68,1,0,1,a pretty little fellow,unknown,0.0,tertiary
the master,69,1,0,1,the master,unknown,0.0,tertiary
The one who stared so just now,58,1,0,1,The one who stared so just now,unknown,0.0,tertiary
every one here in the house,65,1,0,1,every one here in the house,unknown,0.0,tertiary
Certainly people who were only born yesterday,64,1,0,1,Certainly people who were only born yesterday,unknown,0.0,tertiary
the same master,63,1,0,1,the same master,unknown,0.0,tertiary
boys,4,1,0,1,boys,male,1.0,tertiary
the Snow Man--your predecessor,53,1,0,1,the Snow Man's predecessor,unknown,0.0,tertiary
The girl--her friend,24,1,0,1,The girl's friend,unknown,0.0,tertiary
the young man,20,1,0,1,the young man,male,1.0,tertiary
a young man,17,1,0,1,a young man,male,1.0,tertiary
the Snow Man--his predecessor,54,1,0,1,the Snow Man's predecessor,unknown,0.0,tertiary
the yard - dog--my friend,59,1,0,1,the yard - dog's friend,unknown,0.0,tertiary
lovers,61,1,0,1,lovers,unknown,0.0,tertiary
