sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"""It is so delightfully cold,"" said the Snow Man, ""that it makes my whole body crackle. ",makes,BEFORE,"How that great red thing up there is staring at me!"" ",staring,0,2,2,1
"How that great red thing up there is staring at me!"" ",staring,BEFORE,"He meant the sun, who was just setting. ",meant,2,3,1,0
"He meant the sun, who was just setting. ",meant,BEFORE,"""It shall not make me wink. ",make,3,4,0,1
"""It shall not make me wink. ",make,BEFORE,"I shall manage to keep the pieces."" ",manage,4,5,1,1
"I shall manage to keep the pieces."" ",manage,AFTER,"His mouth was made of an old broken rake, and was, of course, furnished with teeth. ",made,5,7,1,1
"His mouth was made of an old broken rake, and was, of course, furnished with teeth. ",made,BEFORE,"He had been brought into existence amidst the joyous shouts of boys, the jingling of sleigh-bells, and the slashing of whips. ",brought,7,8,1,2
"He had been brought into existence amidst the joyous shouts of boys, the jingling of sleigh-bells, and the slashing of whips. ",brought,BEFORE,"""There it comes again, from the other side,"" said the Snow Man, who supposed the sun was showing himself once more. ",supposed,8,10,2,2
"""There it comes again, from the other side,"" said the Snow Man, who supposed the sun was showing himself once more. ",supposed,BEFORE,"""Ah, I have cured him of staring, though. ",staring,10,11,2,2
"""Ah, I have cured him of staring, though. ",staring,BEFORE,"Now he may hang up there, and shine, that I may see myself. ",shine,11,12,2,2
"Now he may hang up there, and shine, that I may see myself. ",shine,BEFORE,"If I only knew how to manage to move away from this place,--I should so like to move. ",knew,12,13,2,0
"If I only knew how to manage to move away from this place,--I should so like to move. ",knew,BEFORE,"If I could, I would slide along yonder on the ice, as I have seen the boys do. ",slide,13,14,0,2
"If I could, I would slide along yonder on the ice, as I have seen the boys do. ",slide,BEFORE,But I don't understand how. ,understand,14,15,2,1
But I don't understand how. ,understand,AFTER,"I don't even know how to run."" ",run,15,16,1,2
"I don't even know how to run."" ",run,BEFORE,"""Away, away,"" barked the old yard-dog. ",barked,16,17,2,0
"""Away, away,"" barked the old yard-dog. ",barked,BEFORE,"He was quite hoarse, and could not pronounce ""Bow wow"" properly. ",pronounce,17,18,0,2
"He was quite hoarse, and could not pronounce ""Bow wow"" properly. ",pronounce,BEFORE,"""The sun will make you run some day. ",run,18,20,2,2
"""The sun will make you run some day. ",run,AFTER,"I saw him, last winter, make your predecessor run, and his predecessor before him. ",run,20,21,2,2
"I saw him, last winter, make your predecessor run, and his predecessor before him. ",run,BEFORE,"""I don't understand you, comrade,"" said the Snow Man. ",said,21,23,2,2
"""I don't understand you, comrade,"" said the Snow Man. ",said,AFTER,"""Is that thing up yonder to teach me to run? ",run,23,24,2,2
"""Is that thing up yonder to teach me to run? ",run,AFTER,"I saw it running itself a little while ago, and now it has come creeping up from the other side."" ",saw,24,25,2,0
"I saw it running itself a little while ago, and now it has come creeping up from the other side."" ",saw,BEFORE,"""You know nothing at all,"" replied the yard-dog; ",know,25,26,0,0
"""You know nothing at all,"" replied the yard-dog; ",know,BEFORE,"What you see yonder is the moon, and the one before it was the sun. ",see,26,28,0,0
"What you see yonder is the moon, and the one before it was the sun. ",see,BEFORE,"It will come again to-morrow, and most likely teach you to run down into the ditch by the well. ",run,28,29,0,4
"It will come again to-morrow, and most likely teach you to run down into the ditch by the well. ",run,BEFORE,I think the weather is going to change. ,think,29,30,4,0
I think the weather is going to change. ,think,AFTER,I can feel such pricks and stabs in my left leg. ,feel,30,31,0,1
I can feel such pricks and stabs in my left leg. ,feel,BEFORE,"""I don't understand him,"" said the Snow Man to himself. ",said,31,33,1,2
"""I don't understand him,"" said the Snow Man to himself. ",said,AFTER,"""But I have a feeling that he is talking of something very disagreeable. ",talking,33,34,2,2
"""But I have a feeling that he is talking of something very disagreeable. ",talking,AFTER,"The one who stared so just now, and whom he calls the sun, is not my friend; ",calls,34,35,2,1
"The one who stared so just now, and whom he calls the sun, is not my friend; ",calls,BEFORE," I can feel that too."" ",feel,35,36,1,1
" I can feel that too."" ",feel,BEFORE,"""Away, away,"" barked the yard-dog, and then he turned round three times, and crept into his kennel to sleep. ",barked,36,37,1,0
"""Away, away,"" barked the yard-dog, and then he turned round three times, and crept into his kennel to sleep. ",barked,BEFORE,"Towards morning, a thick fog covered the whole country round, and a keen wind arose, so that the cold seemed to freeze one's bones. ",freeze,37,39,0,3
"Towards morning, a thick fog covered the whole country round, and a keen wind arose, so that the cold seemed to freeze one's bones. ",freeze,BEFORE,"""This is really beautiful,"" said a young girl, who had come into the garden with a young man. ",said,39,49,3,1
"""This is really beautiful,"" said a young girl, who had come into the garden with a young man. ",said,AFTER,"""Summer cannot show a more beautiful sight,"" she exclaimed, while her eyes sparkled. ",sparkled,49,51,1,3
