sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
3,0,meant,3,8,196,201,3,0.0,2.0,193.0,195.0,,,,,verb.communication,3,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
5,1,manage,8,14,269,275,3,0.0,1.0,261.0,262.0,,,,,verb.social,6,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
7,1,made,14,18,378,382,3,0.0,9.0,364.0,373.0,,,,,verb.creation,5,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
8,2,brought,12,19,460,467,3,0.0,2.0,448.0,450.0,35.0,124.0,483.0,572.0,verb.motion,7,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
10,2,supposed,68,76,736,744,3,50.0,62.0,718.0,730.0,,,,,verb.cognition,9,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
10,4,showing,89,96,757,764,3,50.0,62.0,718.0,730.0,105.0,114.0,773.0,782.0,verb.perception,8,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
11,1,cured,12,17,796,801,3,5.0,6.0,789.0,790.0,34.0,40.0,818.0,824.0,verb.cognition,12,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
11,2,staring,25,32,809,816,3,18.0,21.0,802.0,805.0,,,,,verb.perception,11,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
12,2,shine,30,35,856,861,3,4.0,6.0,830.0,832.0,,,,,verb.perception,13,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
12,4,see,48,51,874,877,3,42.0,43.0,868.0,869.0,,,,,verb.perception,14,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
13,0,knew,10,14,896,900,3,3.0,4.0,889.0,890.0,,,,,verb.cognition,15,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
14,2,slide,20,25,992,997,3,12.0,13.0,984.0,985.0,,,,,verb.motion,17,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
14,4,seen,61,65,1033,1037,3,54.0,55.0,1026.0,1027.0,,,,,verb.perception,16,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
15,1,understand,12,22,1063,1073,3,4.0,5.0,1055.0,1056.0,,,,,verb.cognition,19,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
16,1,know,13,17,1092,1096,3,0.0,1.0,1079.0,1080.0,,,,,verb.cognition,18,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
16,2,run,25,28,1104,1107,3,0.0,1.0,1079.0,1080.0,,,,,verb.motion,20,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
18,2,pronounce,35,44,1184,1193,6,0.0,2.0,1149.0,1151.0,55.0,63.0,1204.0,1212.0,verb.communication,22,subject,the old yard - dog,1.0,3.0,4.0,male,1.0,tertiary
20,2,run,23,26,1325,1328,3,19.0,22.0,1321.0,1324.0,,,,,verb.motion,25,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
21,0,saw,2,5,1341,1344,3,0.0,1.0,1339.0,1340.0,11.0,22.0,1350.0,1361.0,verb.perception,24,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
21,1,make,24,28,1363,1367,3,6.0,9.0,1345.0,1348.0,,,,,verb.change,27,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
21,2,run,46,49,1385,1388,3,6.0,9.0,1345.0,1348.0,,,,,verb.motion,26,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
23,1,understand,9,19,1465,1475,1,1.0,2.0,1457.0,1458.0,25.0,32.0,1481.0,1488.0,verb.cognition,28,subject,the Snow Man,12.0,59.0,71.0,male,1.0,primary
23,2,said,35,39,1491,1495,1,1.0,32.0,1457.0,1488.0,,,,,verb.communication,30,subject,the Snow Man,12.0,59.0,71.0,male,1.0,primary
23,2,said,35,39,1491,1495,3,1.0,32.0,1457.0,1488.0,,,,,verb.communication,30,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
23,2,said,35,39,1491,1495,56,1.0,32.0,1457.0,1488.0,,,,,verb.communication,30,subject,comrade,1.0,0.0,1.0,unknown,0.0,tertiary
24,2,run,40,43,1550,1553,1,34.0,36.0,1544.0,1546.0,,,,,verb.motion,32,subject,the Snow Man,12.0,59.0,71.0,male,1.0,primary
25,0,saw,2,5,1557,1560,1,0.0,1.0,1555.0,1556.0,,,,,verb.perception,31,subject,the Snow Man,12.0,59.0,71.0,male,1.0,primary
26,0,know,5,9,1658,1662,3,1.0,4.0,1654.0,1657.0,18.0,24.0,1671.0,1677.0,verb.cognition,33,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
26,1,replied,27,34,1680,1687,3,1.0,24.0,1654.0,1677.0,,,,,verb.communication,34,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
28,0,see,9,12,1758,1761,3,0.0,4.0,1749.0,1753.0,,,,,verb.perception,35,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
29,4,run,59,62,1876,1879,3,52.0,55.0,1869.0,1872.0,83.0,94.0,1900.0,1911.0,verb.motion,37,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
30,0,think,2,7,1915,1920,8,0.0,1.0,1913.0,1914.0,,,,,verb.cognition,39,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
31,1,feel,6,10,1959,1963,8,0.0,1.0,1953.0,1954.0,33.0,47.0,1986.0,2000.0,verb.perception,38,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
33,1,understand,9,19,2053,2063,3,1.0,2.0,2045.0,2046.0,,,,,verb.cognition,40,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
33,2,said,26,30,2070,2074,3,1.0,23.0,2045.0,2067.0,,,,,verb.communication,44,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
34,0,have,7,11,2107,2111,8,5.0,6.0,2105.0,2106.0,,,,,verb.perception,43,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
34,2,talking,33,40,2133,2140,3,27.0,29.0,2127.0,2129.0,,,,,verb.communication,42,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
35,1,calls,44,49,2217,2222,3,41.0,43.0,2214.0,2216.0,,,,,verb.communication,41,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
36,1,feel,7,11,2256,2260,8,1.0,2.0,2250.0,2251.0,17.0,20.0,2266.0,2269.0,verb.cognition,45,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
37,1,turned,47,53,2319,2325,8,44.0,46.0,2316.0,2318.0,60.0,71.0,2332.0,2343.0,verb.motion,47,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
37,2,crept,77,82,2349,2354,8,44.0,46.0,2316.0,2318.0,,,,,verb.motion,48,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
37,3,sleep,102,107,2374,2379,8,44.0,46.0,2316.0,2318.0,,,,,verb.body,49,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
51,2,exclaimed,49,58,3501,3510,15,1.0,42.0,3453.0,3494.0,,,,,verb.communication,52,subject,a young girl,1.0,4.0,5.0,female,1.0,tertiary
51,3,sparkled,75,83,3527,3535,15,66.0,74.0,3518.0,3526.0,,,,,verb.perception,51,subject,a young girl,1.0,4.0,5.0,female,1.0,tertiary
52,3,pointing,85,93,3622,3630,20,70.0,83.0,3607.0,3620.0,,,,,verb.communication,55,subject,the young man,1.0,0.0,1.0,male,1.0,tertiary
54,0,laughed,9,16,3674,3681,22,0.0,8.0,3665.0,3673.0,,,,,verb.body,56,subject,The girl,1.0,1.0,2.0,female,1.0,tertiary
54,1,nodded,22,28,3687,3693,22,0.0,8.0,3665.0,3673.0,,,,,verb.communication,57,subject,The girl,1.0,1.0,2.0,female,1.0,tertiary
54,2,tripped,55,62,3720,3727,22,0.0,8.0,3665.0,3673.0,82.0,97.0,3747.0,3762.0,verb.motion,58,subject,The girl,1.0,1.0,2.0,female,1.0,tertiary
59,1,know,7,11,3955,3959,3,3.0,6.0,3951.0,3954.0,,,,,verb.cognition,60,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
60,0,know,13,17,3980,3984,8,11.0,12.0,3978.0,3979.0,,,,,verb.cognition,59,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
60,1,replied,25,32,3992,3999,8,1.0,12.0,3968.0,3979.0,,,,,verb.communication,63,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
61,1,stroked,10,17,4023,4030,8,2.0,5.0,4015.0,4018.0,26.0,36.0,4039.0,4049.0,verb.contact,62,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
61,3,given,49,54,4062,4067,3,42.0,44.0,4055.0,4057.0,,,,,verb.possession,64,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
62,0,bite,8,12,4095,4099,8,0.0,1.0,4087.0,4088.0,,,,,verb.contact,65,subject,the yard - dog,7.0,39.0,46.0,male,0.6666666666666666,primary
65,1,replied,22,29,4175,4182,3,19.0,21.0,4172.0,4174.0,,,,,verb.communication,67,subject,the Snow Man,12.0,56.0,68.0,male,1.0,primary
