clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the maiden/The maiden,45,38,148,186,the maiden,female,1.0,primary
The prince/the prince,97,23,44,67,The prince,male,1.0,secondary
a man,50,3,28,31,a man,male,1.0,tertiary
the South Wind,8,3,22,25,the South Wind,male,1.0,tertiary
the white bear,20,12,8,20,the white bear,male,1.0,tertiary
the North Wind,167,2,18,20,the North Wind,male,1.0,tertiary
the daughter/The daughter,69,2,17,19,the daughter,female,1.0,tertiary
The princess/the princess,192,8,11,19,The princess,female,1.0,tertiary
The man/the man,17,4,14,18,The man,male,1.0,tertiary
the East Wind,6,3,15,18,the East Wind,male,1.0,tertiary
the princess with the long nose,198,4,9,13,the princess with the long nose,female,1.0,tertiary
the woman,107,3,9,12,the woman,female,1.0,tertiary
the old woman,127,3,9,12,the old woman,female,1.0,tertiary
the maiden/The maiden--her parents,53,4,7,11,the maiden's parents,group/nonbinary,1.0,tertiary
the bear,22,7,3,10,the bear,unknown,0.0,tertiary
The mother's daughter--her mother,80,3,7,10,The mother's daughter's mother,female,1.0,tertiary
The girl/the girl,27,3,6,9,The girl,female,1.0,tertiary
the parents--their daughter,33,1,8,9,the parents's daughter,female,1.0,tertiary
The mother/the mother--her daughter,77,1,8,9,The mother's daughter,female,1.0,tertiary
This woman,122,1,7,8,This woman,female,1.0,tertiary
the parents,32,1,7,8,the parents,group/nonbinary,1.0,tertiary
the princess with the nose,190,1,7,8,the princess with the nose,female,1.0,tertiary
the maiden/The maiden--my brother,291,2,6,8,the maiden's brother,male,1.0,tertiary
The prince/the prince--my bride,311,3,4,7,The prince's bride,female,1.0,tertiary
the South Wind,158,2,4,6,the South Wind,male,1.0,tertiary
the maiden/The maiden--your mother,250,2,4,6,the maiden's mother,female,1.0,tertiary
the West Wind,154,1,4,5,the West Wind,unknown,0.0,tertiary
The mother/the mother,76,2,3,5,The mother,female,1.0,tertiary
both of us--both of us,259,2,3,5,both of us's of us,unknown,0.0,tertiary
"the prince who lived in the castle that was east of the sun and west of the moon , and who was to marry a princess with a nose three yards long",109,1,4,5,"the prince who lived in the castle that was east of the sun and west of the moon , and who was to marry a princess with a nose three yards long",male,0.6428571428571429,tertiary
the other troll - women,237,1,3,4,the other troll - women,female,1.0,tertiary
the maiden who wanted to marry the prince who lives in the castle that lies east of the sun and west of the moon,299,1,3,4,the maiden who wanted to marry the prince who lives in the castle that lies east of the sun and west of the moon,female,0.6,tertiary
The princess with the long nose and the rest of the troll - pack,243,1,3,4,The princess with the long nose and the rest of the troll - pack,female,1.0,tertiary
an old woman with a golden reel,117,1,2,3,an old woman with a golden reel,female,1.0,tertiary
the maiden who had come with the North Wind,193,1,2,3,the maiden who had come with the North Wind,female,1.0,tertiary
sisters,54,3,0,3,sisters,female,1.0,tertiary
The man/the man--his bride,26,3,0,3,The man's bride,unknown,0.0,tertiary
a beggar - girl,318,1,2,3,a beggar - girl,female,1.0,tertiary
the North Wind,5,2,0,2,the North Wind,unknown,0.0,tertiary
the woman--my neighbor,277,1,1,2,the woman's neighbor,female,1.0,tertiary
some Christians,215,1,1,2,some Christians,group/nonbinary,1.0,tertiary
the old troll - wife,236,1,1,2,the old troll - wife,female,1.0,tertiary
