sentence_id,event_id,temporal_rank
0,1,0
1,2,1
2,8,2
4,0,3
3,2,4
6,0,5
7,2,6
8,1,7
9,3,8
10,2,9
11,0,10
12,0,11
14,2,12
15,0,13
16,2,14
17,4,15
18,0,16
19,0,17
20,3,18
21,3,19
22,5,20
23,0,21
26,4,22
25,0,23
27,0,24
28,5,25
29,0,26
31,4,27
30,2,28
32,1,29
35,0,30
34,7,31
36,0,32
37,0,33
38,0,34
39,4,35
40,3,36
41,3,37
42,3,38
43,3,39
44,0,40
46,0,41
47,4,42
50,3,43
49,3,44
48,7,45
51,0,46
53,0,47
52,4,48
54,0,49
56,1,50
55,1,51
57,3,52
58,4,53
59,0,54
61,2,55
60,4,56
62,3,57
63,2,58
64,1,59
65,4,60
67,3,61
66,2,62
68,3,63
70,2,64
71,1,65
74,0,66
76,2,67
78,1,68
77,5,69
79,0,70
80,4,71
82,1,72
81,1,73
84,1,74
86,1,75
85,1,76
87,0,77
88,2,78
89,1,79
94,2,80
96,1,81
95,1,82
97,2,83
98,5,84
100,4,85
101,3,86
102,0,87
103,7,88
106,0,89
107,0,90
108,5,91
109,4,92
110,1,93
112,5,94
111,6,95
113,3,96
114,4,97
115,1,98
116,9,99
117,1,100
118,3,101
119,13,102
120,2,103
122,3,104
121,0,105
123,1,106
124,4,107
126,1,108
125,3,109
128,2,110
127,1,111
129,1,112
130,0,113
131,1,114
132,8,115
133,3,116
134,1,117
136,3,118
135,1,119
137,1,120
138,1,121
139,2,122
140,0,123
142,4,124
141,1,125
143,3,126
144,2,127
145,1,128
146,2,129
147,1,130
148,0,131
149,2,132
150,5,133
151,0,134
152,3,135
153,3,136
155,0,137
156,4,138
159,3,139
158,4,140
160,0,141
161,1,142
162,2,143
163,4,144
164,6,145
165,1,146
166,1,147
168,1,148
170,0,149
171,4,150
173,0,151
174,1,152
175,0,153
177,0,154
178,0,155
179,0,156
180,3,157
181,0,158
183,3,159
182,3,160
184,0,161
185,1,162
186,6,163
188,2,164
187,1,165
190,1,166
191,6,167
193,2,168
192,3,169
195,3,170
194,0,171
196,1,172
198,5,173
199,1,174
203,0,175
205,1,176
208,0,177
209,0,178
211,2,179
210,8,180
213,0,181
214,1,182
215,0,183
217,2,184
218,0,185
219,1,186
220,10,187
222,1,188
221,1,189
223,3,190
224,0,191
225,4,192
227,2,193
226,0,194
229,1,195
228,0,196
230,1,197
232,1,198
233,1,199
235,0,200
234,2,201
237,2,202
238,0,203
239,1,204
240,4,205
241,7,206
242,0,207
243,5,208
244,1,209
247,2,210
245,1,211
249,2,212
248,2,213
250,2,214
251,0,215
254,0,216
253,1,217
255,1,218
256,4,219
257,0,220
259,0,221
258,2,222
261,1,223
260,1,224
262,2,225
264,1,226
263,5,227
265,5,228
267,5,229
268,13,230
269,1,231
271,2,232
270,1,233
273,1,234
272,1,235
275,1,236
276,1,237
277,1,238
278,4,239
281,1,240
279,2,241
283,0,242
282,2,243
284,1,244
