sentence_id,event_id,temporal_rank
3,2,0
4,0,1
4,3,2
4,4,3
4,7,4
5,0,5
4,9,6
5,3,7
5,1,8
5,4,9
5,5,10
6,2,11
6,3,12
7,0,13
7,1,14
7,2,15
7,3,16
7,4,17
8,0,18
9,0,19
9,1,20
9,2,21
9,5,22
9,7,23
10,0,24
10,2,25
10,10,26
10,9,27
10,8,28
10,13,29
11,1,30
11,4,31
12,3,32
12,2,33
14,4,34
17,2,35
17,9,36
17,7,37
17,12,38
18,0,39
18,5,40
20,1,41
19,2,42
21,0,43
23,2,44
21,1,45
24,1,46
25,2,47
24,2,48
25,3,49
25,5,50
26,0,51
26,1,52
26,3,53
26,4,54
26,5,55
27,3,56
27,1,57
27,4,58
28,1,59
28,5,60
28,2,61
28,6,62
28,8,63
28,9,64
29,0,65
30,0,66
30,5,67
31,1,68
31,4,69
31,3,70
31,5,71
31,6,72
32,1,73
32,2,74
32,6,75
37,1,76
32,7,77
38,6,78
38,4,79
38,0,80
39,1,81
40,0,82
41,2,83
41,4,84
41,3,85
41,5,86
41,7,87
41,8,88
43,0,89
43,1,90
44,1,91
45,0,92
45,1,93
45,2,94
45,3,95
45,5,96
45,6,97
46,1,98
46,5,99
46,2,100
47,0,101
48,0,102
48,2,103
48,3,104
48,4,105
