clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the peasant/The peasant,3,20,52,72,the peasant,male,1.0,primary
the old woman,36,8,7,15,the old woman,female,1.0,tertiary
the rooster,40,1,7,8,the rooster,male,1.0,tertiary
the man,4,4,3,7,the man,male,1.0,tertiary
the gentleman,29,2,4,6,the gentleman,male,1.0,tertiary
a peasant who wanted to go to sell a pig,1,1,5,6,a peasant who wanted to go to sell a pig,male,1.0,tertiary
a gentleman,26,1,3,4,a gentleman,male,1.0,tertiary
another man,16,1,3,4,another man,male,1.0,tertiary
a man out by the wood - pile making wood,8,1,3,4,a man out by the wood - pile making wood,male,1.0,tertiary
the devil,82,2,1,3,the devil,male,1.0,tertiary
Kikeriki,0,3,0,3,Kikeriki,unknown,0.0,tertiary
the peasant/The peasant--the gentleman who had purchased his pig,61,1,1,2,the peasant's gentleman who had purchased his pig,male,1.0,tertiary
real decent people,89,1,0,1,real decent people,unknown,0.0,tertiary
a rich man,81,1,0,1,a rich man,male,1.0,tertiary
the entire swarm,71,1,0,1,the entire swarm,unknown,0.0,tertiary
the woman,69,1,0,1,the woman,female,1.0,tertiary
any one whom they were told to sting,64,1,0,1,any one whom they were told to sting,unknown,0.0,tertiary
another,18,1,0,1,another,unknown,0.0,tertiary
the same gentleman,44,1,0,1,the same gentleman,male,1.0,tertiary
A crowd as large as that at a fair,23,1,0,1,A crowd as large as that at a fair,unknown,0.0,tertiary
a peasant who wanted to go to sell a pig--a man who asked him where he was going with his pig,2,1,0,1,a peasant who wanted to go to sell a pig's man who asked him where he was going with his pig,male,1.0,tertiary
an old woman,35,1,0,1,an old woman,female,1.0,tertiary
Whoever pays the most,83,1,0,1,Whoever pays the most,unknown,0.0,tertiary
a liberal gentleman,91,1,0,1,a liberal gentleman,male,1.0,tertiary
