sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,gone,13,17,82,86,1.0,6.0,8.0,75.0,77.0,,18.0,25.0,87.0,94.0,,,,,verb.motion,1
1,2,met,30,33,99,102,1.0,27.0,29.0,96.0,98.0,"1,2",34.0,85.0,103.0,154.0,,,,,verb.motion,1
1,3,asked,44,49,113,118,,34.0,39.0,103.0,108.0,1,50.0,53.0,119.0,122.0,,,,,verb.communication,1
1,5,going,67,72,136,141,1.0,54.0,59.0,123.0,128.0,1,73.0,85.0,142.0,154.0,,,,,verb.motion,1
2,0,want,3,7,159,163,3.0,1.0,2.0,157.0,158.0,,8.0,18.0,164.0,174.0,,,,,verb.emotion,1
2,1,sell,11,15,167,171,3.0,1.0,2.0,157.0,158.0,,16.0,18.0,172.0,174.0,,,,,verb.possession,1
2,2,answered,21,29,177,185,,,,,,3,30.0,41.0,186.0,197.0,,,,,verb.communication,1
2,4,know,57,61,213,217,3.0,48.0,49.0,204.0,205.0,,62.0,89.0,218.0,245.0,,,,,verb.cognition,1
3,1,said,19,23,267,271,,1.0,16.0,249.0,264.0,4,24.0,31.0,272.0,279.0,,,,,verb.communication,1
3,4,rid,58,61,306,309,,45.0,54.0,293.0,302.0,3,62.0,65.0,310.0,313.0,,,,,verb.possession,1
5,0,came,8,12,378,382,3.0,5.0,7.0,375.0,377.0,,13.0,33.0,383.0,403.0,,,,,verb.motion,1
6,1,asked,28,33,485,490,3.0,0.0,11.0,457.0,468.0,8,34.0,108.0,491.0,565.0,,,,,verb.communication,1
6,3,tell,51,55,508,512,8.0,42.0,44.0,499.0,501.0,8,56.0,59.0,513.0,516.0,,,,,verb.communication,1
7,2,ask,16,19,583,586,4.0,1.0,2.0,568.0,569.0,"4,3",22.0,34.0,589.0,601.0,,,,,verb.communication,1
7,3,said,22,26,589,593,,,,,,4,27.0,34.0,594.0,601.0,,,,,verb.communication,1
7,5,make,49,53,616,620,3.0,40.0,43.0,607.0,610.0,,54.0,58.0,621.0,625.0,59.0,86.0,626.0,653.0,verb.creation,1
8,2,said,30,34,686,690,3.0,1.0,27.0,657.0,683.0,3,35.0,46.0,691.0,702.0,,,,,verb.communication,1
8,4,stood,61,66,717,722,3.0,1.0,15.0,657.0,671.0,,67.0,83.0,723.0,739.0,,,,,verb.contact,1
8,6,make,97,101,753,757,3.0,35.0,46.0,691.0,702.0,,102.0,106.0,758.0,762.0,,,,,verb.creation,1
9,0,worked,7,13,771,777,3.0,4.0,6.0,768.0,770.0,,,,,,,,,,verb.social,1
9,1,worked,18,24,782,788,3.0,4.0,6.0,768.0,770.0,,,,,,,,,,verb.social,1
9,2,came,39,43,803,807,3.0,4.0,6.0,768.0,770.0,,,,,,,,,,verb.change,1
10,1,return,21,27,829,835,4.0,5.0,12.0,813.0,820.0,,,,,,,,,,verb.communication,1
