sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"After he had gone a while, he met a man who asked him where he was going with his pig. ",asked,BEFORE,"""I want to sell it,"" answered the peasant, ""but I do not know what to do to get rid of it."" ",want,1,2,3,0
"""I want to sell it,"" answered the peasant, ""but I do not know what to do to get rid of it."" ",want,BEFORE,"""Go to the devil,"" said the man, ""he will be the first to rid you of it."" ",rid,2,3,0,4
"""Go to the devil,"" said the man, ""he will be the first to rid you of it."" ",rid,AFTER,"When he came to the devil's place, there stood a man out by the wood-pile making wood. ",came,3,5,4,0
"When he came to the devil's place, there stood a man out by the wood-pile making wood. ",came,BEFORE,The peasant went to him and asked whether he could tell him if they wanted to buy a pig in the devil's place. ,asked,5,6,0,1
The peasant went to him and asked whether he could tell him if they wanted to buy a pig in the devil's place. ,asked,BEFORE,"""I'll go in and ask,"" said the man, ""if you will make wood in my stead while I am gone."" ",make,6,7,1,5
"""I'll go in and ask,"" said the man, ""if you will make wood in my stead while I am gone."" ",make,BEFORE,"""Yes, I will do that gladly,"" said the peasant, took the ax, stood at the wood-pile and began to make wood. ",make,7,8,5,6
"""Yes, I will do that gladly,"" said the peasant, took the ax, stood at the wood-pile and began to make wood. ",make,BEFORE,And he worked and worked until evening came; ,worked,8,9,6,0
And he worked and worked until evening came; ,worked,BEFORE, but the man did not return to tell him whether they would or would not buy a pig in the devil's place. ,tell,9,10,0,2
 but the man did not return to tell him whether they would or would not buy a pig in the devil's place. ,tell,BEFORE,"At length another man came that way, and the peasant asked him whether he would make wood in his stead, for it was impossible to lay down the ax unless another took it up and went on working. ",working,10,11,2,8
"At length another man came that way, and the peasant asked him whether he would make wood in his stead, for it was impossible to lay down the ax unless another took it up and went on working. ",working,BEFORE,"So the man took the ax and stood there making wood, and the peasant went into the devil's place himself, and asked whether any one wanted to buy a pig. ",wanted,11,12,8,5
"So the man took the ax and stood there making wood, and the peasant went into the devil's place himself, and asked whether any one wanted to buy a pig. ",wanted,BEFORE,"A crowd as large as that at a fair at once gathered, and all wanted to buy the pig. ",buy,12,13,5,2
"A crowd as large as that at a fair at once gathered, and all wanted to buy the pig. ",buy,BEFORE,"Then the peasant thought: ""Whoever pays the most, gets it."" ",thought,13,14,2,0
"Then the peasant thought: ""Whoever pays the most, gets it."" ",thought,BEFORE,"But at last a gentleman came along who whispered something to the peasant, and told him to come along with him; ",told,14,16,0,2
"But at last a gentleman came along who whispered something to the peasant, and told him to come along with him; ",told,BEFORE, and he could have all the money he wanted. ,wanted,16,17,2,2
 and he could have all the money he wanted. ,wanted,BEFORE,"So when they had reached the gentleman's house, and the peasant had given him the pig, he received in payment a rooster who would lay silver coins as often as he was told to do so. ",told,17,18,2,8
"So when they had reached the gentleman's house, and the peasant had given him the pig, he received in payment a rooster who would lay silver coins as often as he was told to do so. ",told,BEFORE,"Then the peasant went his way, well content with his bargain. ",went,18,19,8,0
"Then the peasant went his way, well content with his bargain. ",went,AFTER,But on the way home he stayed overnight at a tavern kept by an old woman. ,kept,19,20,0,1
But on the way home he stayed overnight at a tavern kept by an old woman. ,kept,BEFORE,"And he was so exceedingly happy about his splendid rooster, that he had to boast about him to the old woman, and show her how he went about laying silver coins. ",went,20,21,1,4
"And he was so exceedingly happy about his splendid rooster, that he had to boast about him to the old woman, and show her how he went about laying silver coins. ",went,BEFORE,"And at night, when the peasant was fast asleep, the old woman came and took away his rooster, and put another in its place. ",came,21,22,4,1
"And at night, when the peasant was fast asleep, the old woman came and took away his rooster, and put another in its place. ",came,BEFORE,No sooner did the peasant awake in the morning than he wanted to set his rooster to work. ,wanted,22,23,1,1
No sooner did the peasant awake in the morning than he wanted to set his rooster to work. ,wanted,BEFORE,"Lay big silver coins, my rooster!"" ",Lay,23,25,1,0
"Lay big silver coins, my rooster!"" ",Lay,AFTER,"But the rooster could lay no silver coins at all, and only answered ""Kikeriki! ",lay,25,26,0,1
"But the rooster could lay no silver coins at all, and only answered ""Kikeriki! ",lay,BEFORE,"Then the peasant fell into a rage, wandered back to the devil's place, complained about the rooster, and told how absolutely worthless he was. ",told,26,29,1,3
"Then the peasant fell into a rage, wandered back to the devil's place, complained about the rooster, and told how absolutely worthless he was. ",told,BEFORE,"He was kindly received, and the same gentleman gave him a hand-mill. ",received,29,30,3,1
"He was kindly received, and the same gentleman gave him a hand-mill. ",received,BEFORE,"to it, it would grind as much meal as he wanted it to, and would not stop until he said: ""Mill, stop grinding!"" ",grind,30,32,1,1
"to it, it would grind as much meal as he wanted it to, and would not stop until he said: ""Mill, stop grinding!"" ",grind,BEFORE,And the mill would grind out every kind of meal for which he asked. ,asked,32,33,1,2
And the mill would grind out every kind of meal for which he asked. ,asked,BEFORE,"When the peasant set out for home, he reached the same tavern at which he had already put up in the evening, so he turned in and decided to stay over night. ",reached,33,34,2,1
"When the peasant set out for home, he reached the same tavern at which he had already put up in the evening, so he turned in and decided to stay over night. ",reached,BEFORE," so he told the old woman what a valuable mill he had, and showed her how it worked. ",told,34,36,1,0
" so he told the old woman what a valuable mill he had, and showed her how it worked. ",told,BEFORE,"But during the night, while he was asleep, the old woman came and stole his mill and put another in its place. ",came,36,37,0,1
"But during the night, while he was asleep, the old woman came and stole his mill and put another in its place. ",came,BEFORE,"When the peasant awoke in the morning, he was in a great hurry to test his mill; ",test,37,38,1,2
"When the peasant awoke in the morning, he was in a great hurry to test his mill; ",test,BEFORE, but he could not make it obey. ,make,38,39,2,1
 but he could not make it obey. ,make,BEFORE,he cried. ,cried,39,41,1,0
he cried. ,cried,BEFORE,"Then he said: ""Dear mill, grind wheat meal!"" ",said,41,43,0,0
"Then he said: ""Dear mill, grind wheat meal!"" ",said,BEFORE,he shouted; ,shouted,43,46,0,0
he shouted; ,shouted,BEFORE,"Then the peasant took the road back to the devil's place again, and at once hunted up the gentleman who had purchased his pig, and told him the mill would grind no more meal. ",told,46,51,0,4
"Then the peasant took the road back to the devil's place again, and at once hunted up the gentleman who had purchased his pig, and told him the mill would grind no more meal. ",told,BEFORE,"""Do not grieve about that,"" said the gentleman, and gave him a large, large hornets' nest, full of hornets, who flew out in swarms and stung any one whom they were told to sting, until one said ""stop!"" ",said,51,52,4,8
"""Do not grieve about that,"" said the gentleman, and gave him a large, large hornets' nest, full of hornets, who flew out in swarms and stung any one whom they were told to sting, until one said ""stop!"" ",said,BEFORE,"Now when the peasant again came to the old woman, he told her he had a swarm of hornets who obeyed his commands. ",told,52,54,8,1
"Now when the peasant again came to the old woman, he told her he had a swarm of hornets who obeyed his commands. ",told,BEFORE,"cried the woman, ""that's something worth while seeing!"" ",cried,54,56,1,0
"cried the woman, ""that's something worth while seeing!"" ",cried,BEFORE,"""You may see it without any trouble,"" replied the peasant, and at once called: ""Out, out, my hornets and sting the old woman!"" ",sting,56,57,0,4
"""You may see it without any trouble,"" replied the peasant, and at once called: ""Out, out, my hornets and sting the old woman!"" ",sting,BEFORE,"And at once the entire swarm fell upon the old woman, who began to scream pitifully. ",began,57,58,4,1
"And at once the entire swarm fell upon the old woman, who began to scream pitifully. ",began,AFTER,"She begged the peasant to please call back his hornets, and said she was only too willing to give back the rooster and the mill she had taken. ",taken,58,59,1,7
"She begged the peasant to please call back his hornets, and said she was only too willing to give back the rooster and the mill she had taken. ",taken,BEFORE,The peasant did not object to this; ,object,59,60,7,1
The peasant did not object to this; ,object,BEFORE," but ordered his hornets to leave the old woman alone, and fly back into their house. ",fly,60,61,1,2
