sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
13,1,pray'd,verb.social,3,3
16,0,arose,verb.motion,9,9
26,0,bethought,verb.cognition,9,9
28,0,came,verb.motion,9,9
31,0,heard,verb.perception,9,5
33,0,spoke,verb.communication,25,21
33,1,wearest,verb.body,21,6
34,0,wear,verb.body,25,34
37,2,hearken'd,verb.communication,25,25
38,0,made,verb.change,9,26
38,0,made,verb.change,9,37
38,0,made,verb.change,9,4
38,0,made,verb.change,26,26
38,0,made,verb.change,26,37
38,0,made,verb.change,26,4
45,3,said,verb.communication,9,9
46,0,gave,verb.possession,26,9
54,0,buried,verb.contact,26,30
