sentence_id,event_id,temporal_rank
0,4,0
2,0,1
1,0,2
3,1,3
4,2,4
7,0,5
6,7,6
12,2,7
14,5,8
16,2,9
15,1,10
17,2,11
18,3,12
19,2,13
20,0,14
21,0,15
22,4,16
26,0,17
24,2,18
27,0,19
29,0,20
31,2,21
32,0,22
34,2,23
35,1,24
36,5,25
38,0,26
39,1,27
41,8,28
40,3,29
44,1,30
43,3,31
45,1,32
49,2,33
50,0,34
51,1,35
52,1,36
54,1,37
55,0,38
57,2,39
60,0,40
61,0,41
64,3,42
63,4,43
66,1,44
68,0,45
67,0,46
69,5,47
73,3,48
75,1,49
77,2,50
78,3,51
79,4,52
80,5,53
81,1,54
82,1,55
85,0,56
84,0,57
86,2,58
87,0,59
89,0,60
88,1,61
90,1,62
91,3,63
93,2,64
92,0,65
94,2,66
96,0,67
95,1,68
