sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There were once five-and-twenty tin soldiers, who were all brothers, for they had been made out of the same old tin spoon. ",made,BEFORE,"They shouldered arms and looked straight before them, and wore a splendid uniform, red and blue. ",shouldered,0,1,4,0
"They shouldered arms and looked straight before them, and wore a splendid uniform, red and blue. ",shouldered,AFTER,"The first thing in the world they ever heard were the words, ""Tin soldiers!"" ",heard,1,2,0,0
"The first thing in the world they ever heard were the words, ""Tin soldiers!"" ",heard,BEFORE,"uttered by a little boy, who clapped his hands with delight when the lid of the box, in which they lay, was taken off. ",clapped,2,3,0,1
"uttered by a little boy, who clapped his hands with delight when the lid of the box, in which they lay, was taken off. ",clapped,BEFORE,"They were given him for a birthday present, and he stood at the table to set them up. ",stood,3,4,1,2
"They were given him for a birthday present, and he stood at the table to set them up. ",stood,BEFORE," he had been left to the last, and then there was not enough of the melted tin to finish him, so they made him to stand firmly on one leg, and this caused him to be very remarkable. ",stand,4,6,2,7
" he had been left to the last, and then there was not enough of the melted tin to finish him, so they made him to stand firmly on one leg, and this caused him to be very remarkable. ",stand,AFTER,"The table on which the tin soldiers stood, was covered with other playthings, but the most attractive to the eye was a pretty little paper castle. ",stood,6,7,7,0
"The table on which the tin soldiers stood, was covered with other playthings, but the most attractive to the eye was a pretty little paper castle. ",stood,BEFORE," she, also, was made of paper, and she wore a dress of clear muslin, with a narrow blue ribbon over her shoulders just like a scarf. ",wore,7,12,0,2
" she, also, was made of paper, and she wore a dress of clear muslin, with a narrow blue ribbon over her shoulders just like a scarf. ",wore,BEFORE,"The little lady was a dancer, and she stretched out both her arms, and raised one of her legs so high, that the tin soldier could not see it at all, and he thought that she, like himself, had only one leg. ",thought,12,14,2,5
"The little lady was a dancer, and she stretched out both her arms, and raised one of her legs so high, that the tin soldier could not see it at all, and he thought that she, like himself, had only one leg. ",thought,BEFORE,"""That is the wife for me,"" he thought; ",thought,14,15,5,1
"""That is the wife for me,"" he thought; ",thought,AFTER," ""but she is too grand, and lives in a castle, while I have only a box to live in, five-and-twenty of us altogether, that is no place for her. ",have,15,16,1,2
