clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The princess/the princess,19,4,125,129,The princess,female,1.0,primary
The woman,91,1,51,52,The woman,female,1.0,secondary
The princess/the princess--her husband,25,12,35,47,The princess's husband,male,1.0,secondary
The prince/the prince,35,13,26,39,The prince,male,1.0,tertiary
The head footman,118,1,28,29,The head footman,male,1.0,tertiary
the witch 's daughter/The witch 's daughter,29,4,18,22,the witch 's daughter,female,1.0,tertiary
a nurse of hers--an enchanted prince that she called by that name,16,1,16,17,a nurse of hers's enchanted prince that she called by that name,male,1.0,tertiary
Unhappy woman,169,1,13,14,Unhappy woman,female,1.0,tertiary
The witch/the witch,28,7,3,10,The witch,female,1.0,tertiary
prince,127,2,6,8,prince,male,1.0,tertiary
three daughters,7,1,6,7,three daughters,group/nonbinary,1.0,tertiary
the strange woman,226,1,6,7,the strange woman,female,1.0,tertiary
a nurse of hers,15,1,5,6,a nurse of hers,female,1.0,tertiary
a woman that was looking on with a smile on her face--a woman that was looking on with a smile on her face,89,1,5,6,a woman that was looking on with a smile on her face's woman that was looking on with a smile on her face,female,1.0,tertiary
The princess/the princess--her child,31,3,2,5,The princess's child,male,1.0,tertiary
a lady,163,2,2,4,a lady,female,1.0,tertiary
the footman,185,2,2,4,the footman,male,1.0,tertiary
"a young prince , that was just arrived",108,1,3,4,"a young prince , that was just arrived",male,1.0,tertiary
a beautiful little boy,30,2,2,4,a beautiful little boy,male,1.0,tertiary
the mother,161,3,1,4,the mother,female,1.0,tertiary
A sorceress,158,1,3,4,A sorceress,female,1.0,tertiary
the woodman--his wife,106,3,0,3,the woodman's wife,female,1.0,tertiary
A sorceress--her daughter,162,3,0,3,A sorceress's daughter,unknown,0.0,tertiary
Brown Bear/Brown Bear of Norway,5,3,0,3,Brown Bear,unknown,0.0,tertiary
the Brown Bear of Norway,156,2,1,3,the Brown Bear of Norway,male,1.0,tertiary
the servants/The servants,45,3,0,3,the servants,unknown,0.0,tertiary
the lodge - keeper,188,1,1,2,the lodge - keeper,male,1.0,tertiary
a wise woman that used to bring eggs to the castle,72,1,1,2,a wise woman that used to bring eggs to the castle,female,1.0,tertiary
The kings of Ireland and of Munster and Ulster,147,1,1,2,The kings of Ireland and of Munster and Ulster,male,1.0,tertiary
princess,134,2,0,2,princess,female,1.0,tertiary
Everyone in the castle,131,1,1,2,Everyone in the castle,group/nonbinary,1.0,tertiary
a woodman,101,1,1,2,a woodman,unknown,0.0,tertiary
the woodman,105,1,1,2,the woodman,male,1.0,tertiary
The prince/the prince--his princess,231,1,1,2,The prince's princess,female,1.0,tertiary
our three babes,234,1,1,2,our three babes,group/nonbinary,1.0,tertiary
sisters,167,2,0,2,sisters,female,1.0,tertiary
the great lady,227,1,1,2,the great lady,female,1.0,tertiary
the footman of the horns,214,1,1,2,the footman of the horns,male,1.0,tertiary
Three sweet babes,211,2,0,2,Three sweet babes,unknown,0.0,tertiary
the proud lady,206,2,0,2,the proud lady,female,1.0,tertiary
the strange girl,203,1,1,2,the strange girl,female,1.0,tertiary
the children,67,2,0,2,the children,unknown,0.0,tertiary
a king in Ireland,6,1,1,2,a king in Ireland,male,1.0,tertiary
the youngest,14,1,1,2,the youngest,unknown,0.0,tertiary
a nurse of hers's enchanted prince that she called by that name--my darling,157,1,1,2,a nurse of hers's enchanted prince that she called by that name's darling,male,1.0,tertiary
the child,40,2,0,2,the child,unknown,0.0,tertiary
another,13,1,1,2,another,unknown,0.0,tertiary
mother,166,1,0,1,mother,female,1.0,tertiary
The head footman--his fellow - servants,196,1,0,1,The head footman's fellow - servants,unknown,0.0,tertiary
a countrywoman,199,1,0,1,a countrywoman,unknown,0.0,tertiary
a body,200,1,0,1,a body,unknown,0.0,tertiary
a beautiful daughter,159,1,0,1,a beautiful daughter,unknown,0.0,tertiary
the girl,207,1,0,1,the girl,female,1.0,tertiary
a nurse of hers's enchanted prince that she called by that name--his queen,23,1,0,1,a nurse of hers's enchanted prince that she called by that name's queen,female,0.5,tertiary
The princess/the princess--the very beautiful prince she saw in her dreams,22,1,0,1,The princess's very beautiful prince she saw in her dreams,male,1.0,tertiary
no husband,155,1,0,1,no husband,male,1.0,tertiary
a prince,217,1,0,1,a prince,male,1.0,tertiary
a farmer,218,1,0,1,a farmer,unknown,0.0,tertiary
a farmer 's daughter,219,1,0,1,a farmer 's daughter,unknown,0.0,tertiary
my wife,125,1,0,1,my wife,female,1.0,tertiary
the poor wretch,193,1,0,1,the poor wretch,unknown,0.0,tertiary
a sleepy posset,126,1,0,1,a sleepy posset,unknown,0.0,tertiary
the king of Munster,154,1,0,1,the king of Munster,male,1.0,tertiary
the stranger,229,1,0,1,the stranger,unknown,0.0,tertiary
a husband,153,1,0,1,a husband,male,1.0,tertiary
your wedded wife,129,1,0,1,your wedded wife,female,1.0,tertiary
the king of Ulster,152,1,0,1,the king of Ulster,male,1.0,tertiary
the king,11,1,0,1,the king,male,1.0,tertiary
three daughters--their father,9,1,0,1,three daughters's father,male,1.0,tertiary
the rest,135,1,0,1,the rest,unknown,0.0,tertiary
their children,145,1,0,1,their children,unknown,0.0,tertiary
very nice princesses,8,1,0,1,very nice princesses,female,1.0,tertiary
The kings of Ireland and of Munster and Ulster--their wives,148,1,0,1,The kings of Ireland and of Munster and Ulster's wives,female,0.5,tertiary
every one that deserves it be as happy as the Brown Bear of Norway and his family,149,1,0,1,every one that deserves it be as happy as the Brown Bear of Norway and his family,unknown,0.0,tertiary
The head footman--the servants that he used to be boasting to,194,1,0,1,The head footman's servants that he used to be boasting to,unknown,0.0,tertiary
A sorceress--her son - in - law,160,1,0,1,A sorceress's son - in - law,unknown,0.0,tertiary
The princess/the princess--my father,165,1,0,1,The princess's father,male,1.0,tertiary
The woman--her boy,93,1,0,1,The woman's boy,male,1.0,tertiary
The princess/the princess--her father,60,1,0,1,The princess's father,male,1.0,tertiary
The princess/the princess--her mother,62,1,0,1,The princess's mother,female,1.0,tertiary
father,63,1,0,1,father,male,1.0,tertiary
married sisters,64,1,0,1,married sisters,female,1.0,tertiary
The princess/the princess--My dear,164,1,0,1,The princess's dear,unknown,0.0,tertiary
