sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
One day when he returned from a hunt after thieves the twilight had already begun to fall. ,returned,BEFORE,"So before he waded through the stream that flowed through the city he sat down on the bank, lit a pipe and took off his shoes. ",waded,1,2,0,0
"So before he waded through the stream that flowed through the city he sat down on the bank, lit a pipe and took off his shoes. ",waded,BEFORE,"When he looked up, he suddenly saw a man in a red hat dressed as a constable crouching beside him. ",crouching,2,3,0,3
"When he looked up, he suddenly saw a man in a red hat dressed as a constable crouching beside him. ",crouching,BEFORE,"Astonished, he inquired: ""Who are you? ",inquired,3,4,3,0
"Astonished, he inquired: ""Who are you? ",inquired,AFTER,"Your clothes indicate that you are a member of our profession, but I have never yet seen you among the men of our local force. ",indicate,4,5,0,0
"Your clothes indicate that you are a member of our profession, but I have never yet seen you among the men of our local force. ",indicate,BEFORE,"Tell me, pray, whence you come?"" ",come,5,6,0,1
"Tell me, pray, whence you come?"" ",come,AFTER,"The other answered: ""I am weary, having come a long journey, and would like to enjoy a pipeful of tobacco in your company. ",come,6,7,1,3
"The other answered: ""I am weary, having come a long journey, and would like to enjoy a pipeful of tobacco in your company. ",come,BEFORE,"I am sure you will not object to that."" ",object,7,8,3,2
"I am sure you will not object to that."" ",object,AFTER,Dung handed him a pipe and tobacco. ,handed,8,9,2,0
Dung handed him a pipe and tobacco. ,handed,BEFORE,"But the other constable said: ""I do not need them. ",need,9,10,0,2
"But the other constable said: ""I do not need them. ",need,AFTER,"It is enough for me to enjoy the odor."" ",enjoy,10,12,2,1
"It is enough for me to enjoy the odor."" ",enjoy,BEFORE,"And gradually they became quite confidential and the stranger said: ""I will be quite frank with you. ",said,12,14,1,1
"And gradually they became quite confidential and the stranger said: ""I will be quite frank with you. ",said,AFTER,"And, because of my skill, I have standing in the world below. ",standing,14,17,1,1
"And, because of my skill, I have standing in the world below. ",standing,BEFORE,"Dung was agreeable and asked: ""But what really brings you here?"" ",asked,17,19,1,1
"Dung was agreeable and asked: ""But what really brings you here?"" ",asked,AFTER,"Said the other: ""In your district there lives a certain Wang, who was formerly superintendent of the granaries, and at that time caused the death of an officer. ",lives,19,20,1,1
"Said the other: ""In your district there lives a certain Wang, who was formerly superintendent of the granaries, and at that time caused the death of an officer. ",lives,BEFORE,This man has now accused him in the Nether World. ,accused,20,21,1,1
This man has now accused him in the Nether World. ,accused,BEFORE,"The King of the Nether World cannot come to a decision in the case, and therefore has asked the Lord of the Great Mountain to settle it. ",asked,21,22,1,3
"The King of the Nether World cannot come to a decision in the case, and therefore has asked the Lord of the Great Mountain to settle it. ",asked,BEFORE,The Lord of the Great Mountain has ordered that Wang's property and life be shortened. ,ordered,22,23,3,1
The Lord of the Great Mountain has ordered that Wang's property and life be shortened. ,ordered,BEFORE,"First his property is to be sequestered here in the upper world, and then his soul is to be dragged to the nether one. ",dragged,23,24,1,5
"First his property is to be sequestered here in the upper world, and then his soul is to be dragged to the nether one. ",dragged,BEFORE,I have been sent out by the Judge of the Dead to fetch him. ,fetch,24,25,5,3
I have been sent out by the Judge of the Dead to fetch him. ,fetch,BEFORE,"Yet the established custom is, when some one is sent for, that the constable has first to report to the god of the city. ",report,25,26,3,5
"Yet the established custom is, when some one is sent for, that the constable has first to report to the god of the city. ",report,BEFORE,"The god of the city then issues a summons, and sends one of his own spirit constables to seize the soul and deliver it over to me. ",issues,26,27,5,0
"The god of the city then issues a summons, and sends one of his own spirit constables to seize the soul and deliver it over to me. ",issues,BEFORE,"Only then may I take it away with me."" ",take,27,28,0,1
"Only then may I take it away with me."" ",take,AFTER,Dung asked him further particulars; ,asked,28,29,1,0
Dung asked him further particulars; ,asked,BEFORE," but the other merely said: ""Later on you will see it all for yourself."" ",said,29,30,0,0
