clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Liu/Liu I,10,35,71,106,Liu,male,1.0,primary
The woman/the woman,19,6,36,42,The woman,female,1.0,secondary
Tsian Tang,12,9,24,33,Tsian Tang,male,1.0,tertiary
the king/The king/the King,168,10,17,27,the king,male,1.0,tertiary
a widow who lived in the North with her daughter--her daughter,105,1,17,18,a widow who lived in the North with her daughter's daughter,female,1.0,tertiary
the king/The king/the King--your daughter,188,1,13,14,the king's daughter,female,1.0,tertiary
The man--His cousin/his cousin,131,4,8,12,The man's cousin,male,1.0,tertiary
"a man named Liu I , who had failed to pass his examinations for the doctorate",14,1,11,12,"a man named Liu I , who had failed to pass his examinations for the doctorate",male,1.0,tertiary
The princess/the princess,77,5,3,8,The princess,female,1.0,tertiary
The King of the Sea of Dungting/the King of the Sea of Dungting,79,2,4,6,The King of the Sea of Dungting,male,1.0,tertiary
A youth clad in a purple gown and wearing a lofty hat,60,1,5,6,A youth clad in a purple gown and wearing a lofty hat,male,1.0,tertiary
"A red dragon , a thousand feet long , with flashing eyes , blood - red tongue , scarlet scales and a fiery beard",57,1,5,6,"A red dragon , a thousand feet long , with flashing eyes , blood - red tongue , scarlet scales and a fiery beard",male,1.0,tertiary
The Princess of the Dungting Sea,211,1,5,6,The Princess of the Dungting Sea,female,1.0,tertiary
the warrior/The warrior,31,4,2,6,the warrior,male,1.0,tertiary
The man,130,1,4,5,The man,male,1.0,tertiary
a woman who was herding sheep on a hillside,17,1,4,5,a woman who was herding sheep on a hillside,female,1.0,tertiary
Our master/our master,173,3,2,5,Our master,male,1.0,tertiary
each other,216,4,0,4,each other,unknown,0.0,tertiary
"a girl radiantly beautiful , wearing a robe of misty fragrance",61,1,3,4,"a girl radiantly beautiful , wearing a robe of misty fragrance",female,1.0,tertiary
O King,191,1,3,4,O King,male,1.0,tertiary
The woman/the woman--my step - parents,151,1,3,4,The woman's step - parents,group/nonbinary,1.0,tertiary
A man,128,1,3,4,A man,male,1.0,tertiary
The woman/the woman--your father,155,1,3,4,The woman's father,male,1.0,tertiary
the queen,92,1,2,3,the queen,female,1.0,tertiary
the king/The king/the King--my brother,204,2,1,3,the king's brother,male,1.0,tertiary
a servant who took it into the interior of the palace,48,1,2,3,a servant who took it into the interior of the palace,group/nonbinary,1.0,tertiary
Liu/Liu I--his wife,118,1,2,3,Liu's wife,female,1.0,tertiary
the king's daughter--her husband,190,3,0,3,the king's daughter's husband,male,1.0,tertiary
the heartless husband,209,1,2,3,the heartless husband,male,1.0,tertiary
"a man in a purple robe , bearing a scepter of jade in his hand--a man in a purple robe , bearing a scepter of jade in his hand",41,1,2,3,"a man in a purple robe , bearing a scepter of jade in his hand's man in a purple robe , bearing a scepter of jade in his hand",male,1.0,tertiary
a son,115,2,1,3,a son,male,1.0,tertiary
a stranger,164,3,0,3,a stranger,unknown,0.0,tertiary
Both rulers,82,1,2,3,Both rulers,group/nonbinary,1.0,tertiary
The mother,108,1,2,3,The mother,female,1.0,tertiary
A thousand warriors with banners and spears,72,1,1,2,A thousand warriors with banners and spears,group/nonbinary,1.0,tertiary
the king/The king/the King--his guest,59,2,0,2,the king's guest,unknown,0.0,tertiary
The woman/the woman--my father,154,2,0,2,The woman's father,male,1.0,tertiary
Tsian Tang--his brother,69,2,0,2,Tsian Tang's brother,male,1.0,tertiary
a widow who lived in the North with her daughter,104,1,1,2,a widow who lived in the North with her daughter,female,1.0,tertiary
a widow who lived in the North with her daughter's daughter--Her father,106,1,1,2,a widow who lived in the North with her daughter's daughter's father,male,1.0,tertiary
a widow who lived in the North with her daughter's daughter--My parents,229,1,1,2,a widow who lived in the North with her daughter's daughter's parents,group/nonbinary,1.0,tertiary
the guest who listened to it,75,1,1,2,the guest who listened to it,male,1.0,tertiary
men,162,2,0,2,men,male,1.0,tertiary
The seamen,123,1,1,2,The seamen,group/nonbinary,1.0,tertiary
The priest/the priest,179,2,0,2,The priest,unknown,0.0,tertiary
The dragons,177,1,1,2,The dragons,unknown,0.0,tertiary
a wife,220,2,0,2,a wife,female,1.0,tertiary
an honest man,221,1,0,1,an honest man,male,1.0,tertiary
the King of the Dungting Sea,90,1,0,1,the King of the Dungting Sea,male,1.0,tertiary
an ordinary man,222,1,0,1,an ordinary man,male,1.0,tertiary
a husband,219,1,0,1,a husband,male,1.0,tertiary
a messenger,217,1,0,1,a messenger,unknown,0.0,tertiary
fairies,129,1,0,1,fairies,unknown,0.0,tertiary
The princess/the princess--her uncle,95,1,0,1,The princess's uncle,unknown,0.0,tertiary
the Queen of the Dungting Sea,91,1,0,1,the Queen of the Dungting Sea,female,1.0,tertiary
the queen--My daughter,224,1,0,1,the queen's daughter,unknown,0.0,tertiary
a relative,120,1,0,1,a relative,unknown,0.0,tertiary
a widow who lived in the North with her daughter's daughter--my family,230,1,0,1,a widow who lived in the North with her daughter's daughter's family,unknown,0.0,tertiary
Liu/Liu I--his neighbors,102,1,0,1,Liu's neighbors,unknown,0.0,tertiary
a Taoist,107,1,0,1,a Taoist,unknown,0.0,tertiary
the daughter,109,1,0,1,the daughter,unknown,0.0,tertiary
the girl,110,1,0,1,the girl,female,1.0,tertiary
a son--his mother,234,1,0,1,a son's mother,female,1.0,tertiary
a distinguished husband,111,1,0,1,a distinguished husband,male,1.0,tertiary
Liu/Liu I--his bride,112,1,0,1,Liu's bride,unknown,0.0,tertiary
the dragon - princess,113,1,0,1,the dragon - princess,female,1.0,tertiary
the Princess of Dungting Sea,227,1,0,1,the Princess of Dungting Sea,female,1.0,tertiary
a widow who lived in the North with her daughter's daughter--my uncle,228,1,0,1,a widow who lived in the North with her daughter's daughter's uncle,unknown,0.0,tertiary
a human maiden,231,1,0,1,a human maiden,female,1.0,tertiary
The Princess of the Dungting Sea--another husband for her,213,1,0,1,The Princess of the Dungting Sea's husband for her,female,0.5,tertiary
the Tang dynasty,13,1,0,1,the Tang dynasty,unknown,0.0,tertiary
the other inmates of the palace,87,1,0,1,the other inmates of the palace,unknown,0.0,tertiary
The woman/the woman--my dearest friend,166,1,0,1,The woman's dearest friend,unknown,0.0,tertiary
the warrior/The warrior--my master,185,1,0,1,the warrior's master,unknown,0.0,tertiary
a human being,180,1,0,1,a human being,unknown,0.0,tertiary
a dragon,176,1,0,1,a dragon,unknown,0.0,tertiary
the priest of the sun up on the coral - tower,174,1,0,1,the priest of the sun up on the coral - tower,unknown,0.0,tertiary
the Spirits,171,1,0,1,the Spirits,unknown,0.0,tertiary
