coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
16,a little farmer,a little farmer,0,15,30,0
16,a little farmer,his,0,35,38,1
17,his wife,his wife,55,38,46,0
17,his wife,her,55,85,88,0
17,his wife,his wife,0,35,43,0
17,his wife,his wife,57,78,86,0
17,his wife,his wife,56,156,164,0
19,three children,three children,1,9,23,0
20,the youngest,the youngest,1,53,65,0
21,a baby,a baby,1,70,76,0
22,The wife,she,4,104,107,0
22,The wife,her,4,65,68,1
22,The wife,She,4,0,3,0
22,The wife,her,3,145,148,0
22,The wife,she,3,87,90,0
22,The wife,her,3,60,63,0
22,The wife,she,3,13,16,0
22,The wife,her,3,21,24,1
22,The wife,she,2,148,151,0
22,The wife,she,2,86,89,0
22,The wife,her,2,72,75,0
22,The wife,her,2,57,60,1
22,The wife,her,2,37,40,0
22,The wife,her,3,33,36,1
22,The wife,her,2,110,113,0
22,The wife,The wife,2,0,8,0
23,a good wife,a good wife,2,13,24,0
24,her family,her family,59,39,49,0
24,her family,her family,2,57,67,0
27,friends,friends,3,4,11,0
28,her man,her man,3,21,28,0
29,her two children,her two children,3,33,49,0
30,a fairy man,a fairy man,3,109,120,0
32,her husband,him,4,125,128,0
32,her husband,his,7,26,29,0
32,her husband,he,7,5,7,0
32,her husband,his,5,50,53,1
32,her husband,he,5,16,18,0
32,her husband,her husband,4,65,76,0
32,her husband,he,8,86,88,0
32,her husband,he,8,4,6,0
32,her husband,him,12,217,220,0
32,her husband,him,12,173,176,0
32,her husband,him,12,141,144,0
32,her husband,her husband,58,111,122,0
32,her husband,his,12,51,54,0
32,her husband,he,12,31,33,0
32,her husband,his,7,57,60,0
32,her husband,he,7,76,78,0
33,his children,his children,5,50,62,0
81,Mother,Mother,6,0,6,0
81,Mother,Mother,5,76,82,0
34,no wife,no wife,7,46,53,0
35,the little ones,them,7,267,271,0
35,the little ones,the little ones,7,85,100,0
35,the little ones,their,7,237,242,1
35,the little ones,they,7,144,148,0
35,the little ones,they,7,134,138,0
35,the little ones,their,7,120,125,1
36,their mother,their mother,7,120,132,0
36,their mother,their mother,7,237,249,0
36,their mother,she,10,195,198,1
36,their mother,she,7,301,304,0
36,their mother,her,7,320,323,0
36,their mother,her,8,96,99,0
36,their mother,she,9,76,79,0
38,nice little men,nice little men,7,170,185,0
39,women,they,12,115,119,0
39,women,women,12,104,109,0
39,women,women,7,190,195,0
42,the poor man,you,51,85,88,0
42,the poor man,you,52,3,6,0
42,the poor man,his,10,55,58,1
42,the poor man,his,10,37,40,0
42,the poor man,him,9,87,90,0
42,the poor man,the poor man,9,6,18,0
42,the poor man,he,9,45,47,0
42,the poor man,YOUR,52,16,20,0
42,the poor man,the poor man,44,63,75,0
42,the poor man,your,50,7,11,1
42,the poor man,his,9,63,66,1
42,the poor man,you,52,44,47,0
42,the poor man,He,48,0,2,0
42,the poor man,him,56,131,134,0
42,the poor man,his,55,38,41,1
42,the poor man,he,56,64,66,0
42,the poor man,his,55,14,17,0
42,the poor man,himself,56,73,80,0
42,the poor man,He,55,0,2,0
42,the poor man,his,57,105,108,0
42,the poor man,he,54,12,14,0
42,the poor man,he,55,72,74,0
42,the poor man,he,54,98,100,0
42,the poor man,he,57,4,6,0
42,the poor man,his,57,78,81,1
42,the poor man,he,54,34,36,0
42,the poor man,his,56,156,159,1
43,his woman,his woman,9,63,72,0
44,his poor children,they,10,118,122,0
44,his poor children,his poor children,10,55,72,0
44,his poor children,they,10,97,101,0
45,a kind neighbour that used to look in whenever she could spare time,a kind neighbour that used to look in whenever she could spare time,10,148,215,0
46,The infant,The infant,11,0,10,0
47,a nurse,a nurse,11,25,32,0
48,a neighbour,a neighbour,12,73,84,0
