clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Molly,10,2,31,33,Molly,female,1.0,primary
the poor man,42,2,25,27,the poor man,male,1.0,primary
The wife,22,1,15,16,The wife,female,1.0,secondary
The wife--her husband,32,2,14,16,The wife's husband,male,1.0,secondary
sir,54,4,8,12,sir,male,1.0,secondary
the poor woman,110,1,8,9,the poor woman,female,1.0,tertiary
"a fine - looking dark man , mounted on a black horse",51,1,8,9,"a fine - looking dark man , mounted on a black horse",male,1.0,tertiary
the woman,98,1,7,8,the woman,female,1.0,tertiary
Molly--My brave nurse,116,1,6,7,Molly's brave nurse,female,1.0,tertiary
the little ones--their mother,36,2,5,7,the little ones's mother,female,1.0,tertiary
the little ones,35,1,5,6,the little ones,group/nonbinary,1.0,tertiary
the Dark Man/The Dark Man,63,4,2,6,the Dark Man,male,1.0,tertiary
a little farmer--his wife,17,4,1,5,a little farmer's wife,female,1.0,tertiary
the lady/The lady,62,2,2,4,the lady,female,1.0,tertiary
the king/The king,84,3,1,4,the king,male,1.0,tertiary
women,39,2,1,3,women,female,1.0,tertiary
the poor man--his poor children,44,1,2,3,the poor man's poor children,group/nonbinary,1.0,tertiary
sir--your lady,77,1,2,3,sir's lady,female,1.0,tertiary
John,11,1,1,2,John,male,1.0,tertiary
a neighbour,48,1,1,2,a neighbour,female,1.0,tertiary
the baby,64,2,0,2,the baby,unknown,0.0,tertiary
the child,65,2,0,2,the child,unknown,0.0,tertiary
a beautiful lady,60,1,1,2,a beautiful lady,female,1.0,tertiary
a little farmer,16,1,1,2,a little farmer,male,1.0,tertiary
Mother,81,2,0,2,Mother,female,1.0,tertiary
The wife--her family,24,2,0,2,The wife's family,unknown,0.0,tertiary
the good people,115,1,1,2,the good people,group/nonbinary,1.0,tertiary
Musha,14,1,1,2,Musha,unknown,0.0,tertiary
the giver,95,1,0,1,the giver,unknown,0.0,tertiary
the fairies of Old Ross,87,1,0,1,the fairies of Old Ross,unknown,0.0,tertiary
both,101,1,0,1,both,unknown,0.0,tertiary
the poor man--your wife,105,1,0,1,the poor man's wife,female,1.0,tertiary
All the court,86,1,0,1,All the court,unknown,0.0,tertiary
God,12,1,0,1,God,unknown,0.0,tertiary
queen of the fairies,85,1,0,1,queen of the fairies,female,1.0,tertiary
Bedad,13,1,0,1,Bedad,unknown,0.0,tertiary
the poor woman--her good neighbour,112,1,0,1,the poor woman's good neighbour,unknown,0.0,tertiary
fairy men,114,1,0,1,fairy men,male,1.0,tertiary
the child of the king and queen of the fairies,83,1,0,1,the child of the king and queen of the fairies,female,0.5,tertiary
grand ladies,57,1,0,1,grand ladies,female,1.0,tertiary
"the child weazened , poverty - bitten creatures",71,1,0,1,"the child weazened , poverty - bitten creatures",unknown,0.0,tertiary
The wife's husband--his children,33,1,0,1,The wife's husband's children,unknown,0.0,tertiary
three children,19,1,0,1,three children,unknown,0.0,tertiary
the youngest,20,1,0,1,the youngest,unknown,0.0,tertiary
a baby,21,1,0,1,a baby,unknown,0.0,tertiary
a good wife,23,1,0,1,a good wife,female,1.0,tertiary
friends,27,1,0,1,friends,unknown,0.0,tertiary
The wife--her man,28,1,0,1,The wife's man,male,1.0,tertiary
The wife--her two children,29,1,0,1,The wife's two children,unknown,0.0,tertiary
a fairy man,30,1,0,1,a fairy man,male,1.0,tertiary
no wife,34,1,0,1,no wife,female,1.0,tertiary
the lord,70,1,0,1,the lord,unknown,0.0,tertiary
nice little men,38,1,0,1,nice little men,male,1.0,tertiary
the poor man--his woman,43,1,0,1,the poor man's woman,female,1.0,tertiary
the little ones's mother--a kind neighbour that used to look in whenever she could spare time,45,1,0,1,the little ones's mother's kind neighbour that used to look in whenever she could spare time,unknown,0.0,tertiary
The infant,46,1,0,1,The infant,unknown,0.0,tertiary
a nurse,47,1,0,1,a nurse,unknown,0.0,tertiary
a lady,52,1,0,1,a lady,female,1.0,tertiary
gentlemen,58,1,0,1,gentlemen,male,1.0,tertiary
a fine bouncing boy,61,1,0,1,a fine bouncing boy,male,1.0,tertiary
Friends,15,1,0,1,Friends,unknown,0.0,tertiary
