sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"In bygone days, long centuries ago, there lived a widowed Queen who had three daughters. ",had,BEFORE,"And this widowed Queen was so poor, and had fallen upon such evil days, that she and her daughters had often much ado to get enough to eat. ",get,0,1,2,5
"And this widowed Queen was so poor, and had fallen upon such evil days, that she and her daughters had often much ado to get enough to eat. ",get,BEFORE,So the eldest Princess determined that she would set out into the world to seek her fortune. ,seek,1,2,5,3
So the eldest Princess determined that she would set out into the world to seek her fortune. ,seek,BEFORE,"""For,"" said she, ""It is better to work abroad than to starve at home."" ",said,2,4,3,0
"""For,"" said she, ""It is better to work abroad than to starve at home."" ",said,BEFORE,"But as there was an old hen-wife living near the Castle who was said to be a witch, and to be able to foretell the future, the Queen sent the Princess to her cottage, before she set out on her travels, to ask her in which of the Four Airts she ought to go, in order to find the best fortune. ",ask,4,5,0,9
"But as there was an old hen-wife living near the Castle who was said to be a witch, and to be able to foretell the future, the Queen sent the Princess to her cottage, before she set out on her travels, to ask her in which of the Four Airts she ought to go, in order to find the best fortune. ",ask,AFTER,"""Thou needst gang nae farther than my back door, hinnie,"" answered the old Dame, who had always felt very sorry for the Queen and her pretty daughters, and was glad to do them a good turn. ",felt,5,6,9,2
"""Thou needst gang nae farther than my back door, hinnie,"" answered the old Dame, who had always felt very sorry for the Queen and her pretty daughters, and was glad to do them a good turn. ",felt,BEFORE,"So the Princess ran through the passage to the hen-wife's back door and peeped out, and what should she see but a magnificent coach, drawn by six beautiful cream-coloured horses, coming along the road. ",peeped,6,7,2,1
"So the Princess ran through the passage to the hen-wife's back door and peeped out, and what should she see but a magnificent coach, drawn by six beautiful cream-coloured horses, coming along the road. ",peeped,BEFORE,"Greatly excited at this unusual sight, she hurried back to the kitchen, and told the hen-wife what she had seen. ",told,7,8,1,1
"Greatly excited at this unusual sight, she hurried back to the kitchen, and told the hen-wife what she had seen. ",told,BEFORE,"""Aweel, aweel, ye've seen your fortune,"" said the old woman, in a tone of satisfaction, ""for that coach-and-six is coming for thee."" ",said,8,9,1,2
"""Aweel, aweel, ye've seen your fortune,"" said the old woman, in a tone of satisfaction, ""for that coach-and-six is coming for thee."" ",said,BEFORE,"Sure enough, the coach-and-six stopped at the gate of the Castle, and the second Princess came running down to the cottage to tell her sister to make haste, because it was waiting for her. ",came,9,10,2,1
"Sure enough, the coach-and-six stopped at the gate of the Castle, and the second Princess came running down to the cottage to tell her sister to make haste, because it was waiting for her. ",came,AFTER,"Delighted beyond measure at the wonderful luck that had come to her, she hurried home, and, saying farewell to her mother and sisters, took her seat within, and the horses galloped off immediately. ",come,10,11,1,1
"Delighted beyond measure at the wonderful luck that had come to her, she hurried home, and, saying farewell to her mother and sisters, took her seat within, and the horses galloped off immediately. ",come,BEFORE,"And I've heard tell that they drew her to the Palace of a great and wealthy Prince, who married her; ",tell,11,12,1,2
"And I've heard tell that they drew her to the Palace of a great and wealthy Prince, who married her; ",tell,BEFORE,"A few weeks afterwards, the second Princess thought that she would do as her sister had done, and go down to the hen-wife's cottage, and tell her that she, too, was going out into the world to seek her fortune. ",tell,12,14,2,6
"A few weeks afterwards, the second Princess thought that she would do as her sister had done, and go down to the hen-wife's cottage, and tell her that she, too, was going out into the world to seek her fortune. ",tell,AFTER,"And, of course, in her heart of hearts she hoped that what had happened to her sister would happen to her also. ",hoped,14,15,6,0
"And, of course, in her heart of hearts she hoped that what had happened to her sister would happen to her also. ",hoped,BEFORE,"For the old hen-wife sent her to look out at her back door, and she went, and, lo and behold! ",went,15,17,0,2
"For the old hen-wife sent her to look out at her back door, and she went, and, lo and behold! ",went,BEFORE,"And when she went and told the old woman, she smiled upon her kindly, and told her to hurry home, for the coach-and-six was her fortune also, and that it had come for her. ",went,17,19,2,0
"And when she went and told the old woman, she smiled upon her kindly, and told her to hurry home, for the coach-and-six was her fortune also, and that it had come for her. ",went,BEFORE,"And, of course, after all these lucky happenings, the youngest Princess was anxious to try what her fortune might be; ",try,19,21,0,1
"And, of course, after all these lucky happenings, the youngest Princess was anxious to try what her fortune might be; ",try,BEFORE," so the very night, in high good humour, she tripped away down to the old witch's cottage. ",tripped,21,22,1,0
" so the very night, in high good humour, she tripped away down to the old witch's cottage. ",tripped,BEFORE,"She, too, was told to look out at the back door, and she was only too glad to do so; ",told,22,23,0,1
"She, too, was told to look out at the back door, and she was only too glad to do so; ",told,AFTER," for she fully expected to see a third coach-and-six coming rolling along the high road, straight for the Castle door. ",expected,23,24,1,0
" for she fully expected to see a third coach-and-six coming rolling along the high road, straight for the Castle door. ",expected,BEFORE,"no such sight greeted her eager eyes, for the high road was quite deserted, and in great disappointment she ran back to the hen-wife to tell her so. ",tell,24,26,0,3
"no such sight greeted her eager eyes, for the high road was quite deserted, and in great disappointment she ran back to the hen-wife to tell her so. ",tell,BEFORE,"""Then it is clear that thy fortune is not coming to meet thee this day,"" said the old Dame, ""so thou must e'en come back to-morrow."" ",said,26,27,3,4
