sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,2,had,verb.possession,13,14
2,0,determined,verb.cognition,17,17
2,3,seek,verb.possession,17,17
5,7,sent,verb.motion,23,24
5,7,sent,verb.motion,23,23
5,9,ask,verb.communication,23,24
5,9,ask,verb.communication,23,23
6,0,answered,verb.communication,26,26
6,0,answered,verb.communication,26,23
6,0,answered,verb.communication,26,28
8,1,told,verb.communication,24,32
8,1,told,verb.communication,24,24
9,1,seen,verb.perception,24,24
9,2,said,verb.communication,24,37
9,2,said,verb.communication,6,37
10,3,tell,verb.communication,40,24
10,3,tell,verb.communication,40,42
11,4,took,verb.motion,24,24
14,0,thought,verb.cognition,40,24
14,0,thought,verb.cognition,40,32
14,0,thought,verb.cognition,40,42
14,6,tell,verb.communication,40,32
14,6,tell,verb.communication,40,24
15,0,hoped,verb.emotion,24,24
15,0,hoped,verb.emotion,24,42
15,4,happen,verb.change,24,24
15,4,happen,verb.change,42,24
17,0,sent,verb.communication,55,24
17,0,sent,verb.communication,55,55
19,1,told,verb.communication,24,37
19,2,smiled,verb.body,24,37
19,3,told,verb.communication,24,37
19,3,told,verb.communication,24,24
22,0,tripped,verb.motion,63,64
24,1,see,verb.perception,63,66
26,3,tell,verb.communication,63,32
27,3,meet,verb.motion,63,63
27,4,said,verb.communication,63,70
31,1,ran,verb.motion,71,32
31,2,tell,verb.communication,71,32
34,2,seek,verb.possession,82,82
39,1,come,verb.change,71,71
40,0,ran,verb.motion,84,19
40,0,ran,verb.motion,84,84
40,1,weeping,verb.communication,84,19
40,1,weeping,verb.communication,84,84
40,6,found,verb.perception,84,19
40,6,found,verb.perception,84,88
40,6,found,verb.perception,84,84
41,1,allow,verb.social,84,84
44,1,losing,verb.possession,84,84
44,2,feeling,verb.cognition,84,84
45,0,put,verb.contact,24,7
46,0,put,verb.contact,24,24
46,3,returned,verb.motion,24,24
50,4,sat,verb.motion,24,24
50,7,knocked,verb.contact,251,251
52,0,ushered,verb.motion,251,24
52,0,ushered,verb.motion,251,107
52,0,ushered,verb.motion,251,106
52,0,ushered,verb.motion,251,104
54,1,gave,verb.possession,106,24
54,1,gave,verb.possession,104,24
54,1,gave,verb.possession,110,24
54,2,led,verb.motion,106,24
54,2,led,verb.motion,104,24
54,2,led,verb.motion,110,24
57,0,put,verb.contact,24,24
61,1,please,verb.emotion,122,24
61,1,please,verb.emotion,110,24
61,2,make,verb.change,122,24
61,2,make,verb.change,110,24
71,5,felt,verb.perception,84,84
77,1,seat,verb.contact,258,258
78,1,have,verb.possession,264,258
79,1,know,verb.cognition,24,258
80,3,grow,verb.change,24,24
81,1,answered,verb.communication,258,251
82,2,vanquished,verb.communication,251,265
83,0,vanquished,verb.communication,265,251
87,1,thought,verb.cognition,267,24
90,0,moved,verb.motion,71,71
92,1,caused,verb.creation,71,150
92,1,caused,verb.creation,71,71
92,1,caused,verb.creation,71,8
92,1,caused,verb.creation,71,149
92,2,become,verb.change,71,150
92,2,become,verb.change,71,8
92,2,become,verb.change,71,149
92,14,hoped,verb.emotion,8,150
92,14,hoped,verb.emotion,8,8
92,15,win,verb.competition,8,150
