sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,2,had,68.0,71.0,68.0,71.0,13,48.0,63.0,48.0,63.0,14,72.0,87.0,72.0,87.0,,,,,verb.possession,1
1,5,get,121.0,124.0,210.0,213.0,"16,15",77.0,98.0,166.0,187.0,,125.0,138.0,214.0,227.0,,,,,verb.possession,1
2,0,determined,23.0,33.0,252.0,262.0,17,3.0,22.0,232.0,251.0,17,34.0,91.0,263.0,320.0,,,,,verb.cognition,1
2,3,seek,75.0,79.0,304.0,308.0,17,39.0,42.0,268.0,271.0,17,80.0,91.0,309.0,320.0,,,,,verb.possession,1
4,0,said,7.0,11.0,385.0,389.0,,1.0,4.0,379.0,382.0,19,12.0,15.0,390.0,393.0,,,,,verb.communication,1
5,7,sent,133.0,137.0,582.0,586.0,23,123.0,132.0,572.0,581.0,"24,23",138.0,150.0,587.0,599.0,167.0,290.0,616.0,739.0,verb.motion,1
5,9,ask,205.0,208.0,654.0,657.0,23,174.0,177.0,623.0,626.0,"24,23",209.0,215.0,658.0,664.0,257.0,290.0,706.0,739.0,verb.communication,1
5,11,go,253.0,255.0,702.0,704.0,24,222.0,239.0,671.0,688.0,,,,,,,,,,verb.motion,1
6,0,answered,58.0,66.0,799.0,807.0,26,0.0,55.0,741.0,796.0,"26,23,28",67.0,151.0,808.0,892.0,,,,,verb.communication,1
6,2,felt,96.0,100.0,837.0,841.0,,67.0,79.0,808.0,820.0,"23,28",101.0,150.0,842.0,891.0,,,,,verb.emotion,1
7,1,peeped,72.0,78.0,1002.0,1008.0,24,3.0,15.0,933.0,945.0,,,,,,,,,,verb.motion,1
7,3,see,104.0,107.0,1034.0,1037.0,24,88.0,92.0,1018.0,1022.0,,,,,,,,,,verb.perception,1
8,0,hurried,43.0,50.0,1175.0,1182.0,24,39.0,42.0,1171.0,1174.0,,56.0,70.0,1188.0,1202.0,,,,,verb.motion,1
