sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,2,earned,94,100,94,100,4,66.0,88.0,66.0,88.0,4,101.0,111.0,101.0,111.0,112.0,172.0,,,verb.possession,1
1,1,told,55,59,229,233,5,12.0,19.0,186.0,193.0,"5,8,7",60.0,68.0,234.0,242.0,,,,,verb.communication,1
2,1,asked,33,38,318,323,9,0.0,8.0,285.0,293.0,"9,8,10",39.0,50.0,324.0,335.0,,,,,verb.communication,1
2,3,wish,64,68,349,353,10,60.0,63.0,345.0,348.0,"9,8",69.0,71.0,354.0,356.0,,,,,verb.emotion,1
3,3,forgets,67,74,450,457,5,50.0,52.0,433.0,435.0,5,75.0,85.0,458.0,468.0,,,,,verb.cognition,1
4,0,beat,2,6,472,476,9,0.0,1.0,470.0,471.0,5,7.0,10.0,477.0,480.0,11.0,39.0,481.0,509.0,verb.contact,1
4,1,know,31,35,501,505,9,29.0,30.0,499.0,500.0,,36.0,39.0,506.0,509.0,,,,,verb.cognition,1
4,3,dance,54,59,524,529,5,45.0,47.0,515.0,517.0,,,,,,,,,,verb.motion,1
5,1,sell,11,15,551,555,9,0.0,1.0,540.0,541.0,"5,8",16.0,19.0,556.0,559.0,,,,,verb.possession,1
5,2,make,39,43,579,583,9,0.0,1.0,540.0,541.0,"9,5",44.0,54.0,584.0,594.0,,,,,verb.change,1
7,0,felt,10,14,658,662,11,0.0,9.0,648.0,657.0,,15.0,52.0,663.0,700.0,,,,,verb.emotion,1
7,1,pleaded,58,65,706,713,11,0.0,9.0,648.0,657.0,"9,10",66.0,101.0,714.0,749.0,,,,,verb.communication,1
7,2,spare,85,90,733,738,"9,10",70.0,81.0,718.0,729.0,,91.0,101.0,739.0,749.0,,,,,verb.social,1
7,5,sell,163,167,811,815,5,137.0,144.0,785.0,792.0,8,168.0,171.0,816.0,819.0,,,,,verb.possession,1
8,1,overheard,40,49,876,885,16,4.0,14.0,840.0,850.0,,50.0,80.0,886.0,916.0,,,,,verb.perception,1
9,0,understood,8,18,926,936,16,0.0,2.0,918.0,920.0,16,19.0,43.0,937.0,961.0,,,,,verb.cognition,1
9,3,killed,37,43,955,961,16,24.0,26.0,942.0,944.0,,,,,,,,,,verb.contact,1
9,4,said,52,56,970,974,16,49.0,51.0,967.0,969.0,"16,65",57.0,67.0,975.0,985.0,,,,,verb.communication,1
10,1,served,12,18,1033,1039,16,5.0,6.0,1026.0,1027.0,65,19.0,22.0,1040.0,1043.0,23.0,43.0,1044.0,1064.0,verb.social,1
10,2,allowing,60,68,1081,1089,,,,,,"16,65",69.0,111.0,1090.0,1132.0,,,,,verb.communication,1
10,6,let,128,131,1149,1152,65,113.0,115.0,1134.0,1136.0,"16,8",132.0,159.0,1153.0,1180.0,,,,,verb.social,1
10,11,roasted,187,194,1208,1215,16,165.0,177.0,1186.0,1198.0,,,,,,,,,,verb.consumption,1
10,12,stewed,199,205,1220,1226,16,165.0,177.0,1186.0,1198.0,,,,,,,,,,verb.consumption,1
10,13,eaten,210,215,1231,1236,16,165.0,177.0,1186.0,1198.0,,,,,,,,,,verb.consumption,1
12,1,do,13,15,1262,1264,16,0.0,4.0,1249.0,1253.0,,,,,,,,,,verb.social,1
14,1,struck,21,27,1291,1297,,0.0,16.0,1270.0,1286.0,16,28.0,30.0,1298.0,1300.0,,,,,verb.emotion,1
15,1,know,12,16,1314,1318,16,10.0,11.0,1312.0,1313.0,,,,,,,,,,verb.cognition,1
16,1,heard,13,18,1375,1380,16,0.0,1.0,1362.0,1363.0,65,19.0,37.0,1381.0,1399.0,,,,,verb.cognition,1
17,1,tell,27,31,1428,1432,16,11.0,12.0,1412.0,1413.0,"16,65",32.0,35.0,1433.0,1436.0,,,,,verb.communication,1
17,4,give,63,67,1464,1468,65,55.0,57.0,1456.0,1458.0,"16,65",68.0,70.0,1469.0,1471.0,,,,,verb.possession,1
18,1,go,7,9,1492,1494,16,0.0,1.0,1485.0,1486.0,,,,,,,,,,verb.motion,1
18,2,try,14,17,1499,1502,16,0.0,1.0,1485.0,1486.0,,,,,,,,,,verb.social,1
20,1,ran,40,43,1572,1575,16,0.0,10.0,1532.0,1542.0,,67.0,80.0,1599.0,1612.0,81.0,97.0,1613.0,1629.0,verb.motion,1
21,1,began,37,42,1668,1673,16,26.0,36.0,1657.0,1667.0,16,43.0,58.0,1674.0,1689.0,59.0,66.0,1690.0,1697.0,verb.change,1
22,1,heard,23,28,1722,1727,16,16.0,17.0,1715.0,1716.0,2,29.0,53.0,1728.0,1752.0,,,,,verb.cognition,1
