sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,2,earned,94,100,94,100,4,66.0,88.0,66.0,88.0,112.0,172.0,,,verb.possession,True,0,subject,a traveling monkey - man,1,1,2,male,1.0,tertiary
1,1,told,55,59,229,233,5,12.0,19.0,186.0,193.0,,,,,verb.communication,True,1,subject,the man,5,9,14,male,1.0,tertiary
2,3,wish,64,68,349,353,10,60.0,63.0,345.0,348.0,,,,,verb.emotion,True,2,subject,The wife's husband,3,4,7,male,1.0,tertiary
3,3,forgets,67,74,450,457,5,50.0,52.0,433.0,435.0,,,,,verb.cognition,True,4,subject,the man,5,9,14,male,1.0,tertiary
4,1,know,31,35,501,505,9,29.0,30.0,499.0,500.0,,,,,verb.cognition,True,3,subject,The wife,2,9,11,female,1.0,tertiary
5,1,sell,11,15,551,555,9,0.0,1.0,540.0,541.0,,,,,verb.possession,True,6,subject,The wife,2,9,11,female,1.0,tertiary
7,5,sell,163,167,811,815,5,137.0,144.0,785.0,792.0,,,,,verb.possession,True,5,subject,the man,5,9,14,male,1.0,tertiary
8,1,overheard,40,49,876,885,16,4.0,14.0,840.0,850.0,,,,,verb.perception,True,7,subject,the monkey,9,46,55,male,1.0,primary
9,4,said,52,56,970,974,16,49.0,51.0,967.0,969.0,,,,,verb.communication,True,8,subject,the monkey,9,46,55,male,1.0,primary
10,12,stewed,199,205,1220,1226,16,165.0,177.0,1186.0,1198.0,,,,,verb.consumption,True,9,subject,the monkey,9,46,55,male,1.0,primary
12,1,do,13,15,1262,1264,16,0.0,4.0,1249.0,1253.0,,,,,verb.social,True,11,subject,the monkey,9,46,55,male,1.0,primary
15,1,know,12,16,1314,1318,16,10.0,11.0,1312.0,1313.0,,,,,verb.cognition,True,13,subject,the monkey,9,46,55,male,1.0,primary
16,1,heard,13,18,1375,1380,16,0.0,1.0,1362.0,1363.0,,,,,verb.cognition,True,12,subject,the monkey,9,46,55,male,1.0,primary
17,1,tell,27,31,1428,1432,16,11.0,12.0,1412.0,1413.0,,,,,verb.communication,True,14,subject,the monkey,9,46,55,male,1.0,primary
18,2,try,14,17,1499,1502,16,0.0,1.0,1485.0,1486.0,,,,,verb.social,True,16,subject,the monkey,9,46,55,male,1.0,primary
20,1,ran,40,43,1572,1575,16,0.0,10.0,1532.0,1542.0,81.0,97.0,1613.0,1629.0,verb.motion,True,15,subject,the monkey,9,46,55,male,1.0,primary
21,1,began,37,42,1668,1673,16,26.0,36.0,1657.0,1667.0,59.0,66.0,1690.0,1697.0,verb.change,True,18,subject,the monkey,9,46,55,male,1.0,primary
22,1,heard,23,28,1722,1727,16,16.0,17.0,1715.0,1716.0,,,,,verb.cognition,True,17,subject,the monkey,9,46,55,male,1.0,primary
23,2,help,37,41,1791,1795,2,23.0,32.0,1777.0,1786.0,,,,,verb.social,True,19,subject,Good Mr. Boar,1,10,11,unknown,0.0,tertiary
24,5,sell,100,104,1900,1904,65,86.0,88.0,1886.0,1888.0,,,,,verb.possession,True,20,subject,the monkey's master,2,8,10,male,1.0,tertiary
25,1,advise,12,18,1936,1942,2,8.0,11.0,1932.0,1935.0,,,,,verb.communication,True,22,subject,Good Mr. Boar,1,10,11,unknown,0.0,tertiary
26,0,know,2,6,1955,1959,16,0.0,1.0,1953.0,1954.0,,,,,verb.cognition,True,21,subject,the monkey,9,46,55,male,1.0,primary
28,1,said,39,43,2092,2096,16,0.0,2.0,2053.0,2055.0,,,,,verb.communication,True,26,subject,the monkey,9,46,55,male,1.0,primary
29,1,has,32,35,2159,2162,70,29.0,31.0,2156.0,2158.0,,,,,verb.possession,True,25,subject,Good Mr. Boar's master,2,1,3,male,1.0,tertiary
30,2,begins,62,68,2242,2248,2,48.0,61.0,2228.0,2241.0,,,,,verb.change,True,24,subject,Good Mr. Boar,1,10,11,unknown,0.0,tertiary
30,2,begins,62,68,2242,2248,73,48.0,61.0,2228.0,2241.0,,,,,verb.change,True,24,subject,Good Mr. Boar's mistress,1,0,1,unknown,0.0,tertiary
31,1,come,13,17,2283,2287,16,6.0,7.0,2276.0,2277.0,24.0,90.0,2294.0,2360.0,verb.motion,True,27,subject,the monkey,9,46,55,male,1.0,primary
35,0,thanked,11,18,2684,2691,16,0.0,10.0,2673.0,2683.0,28.0,38.0,2701.0,2711.0,verb.communication,True,30,subject,the monkey,9,46,55,male,1.0,primary
36,1,sleep,11,16,2743,2748,16,0.0,2.0,2732.0,2734.0,,,,,verb.body,True,31,subject,the monkey,9,46,55,male,1.0,primary
37,1,succeeded,45,54,2859,2868,21,29.0,44.0,2843.0,2858.0,,,,,verb.social,True,32,subject,The boar,3,1,4,unknown,0.0,tertiary
39,1,began,59,64,2999,3004,16,41.0,58.0,2981.0,2998.0,,,,,verb.change,True,33,subject,the monkey,9,46,55,male,1.0,primary
39,1,began,59,64,2999,3004,32,41.0,58.0,2981.0,2998.0,,,,,verb.change,True,33,subject,the monkey's master,2,0,2,unknown,0.0,tertiary
