sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There once lived in Sianfu an old Buddhist monk, who loved to wander in lonely places. ",loved,BEFORE,"In the course of his wanderings he once came to the Kuku-Nor, and there he saw a tree which was a thousand feet high and many cords in breadth. ",saw,0,1,1,1
"In the course of his wanderings he once came to the Kuku-Nor, and there he saw a tree which was a thousand feet high and many cords in breadth. ",saw,BEFORE,It was hollow inside and one could see the sky shining down into it from above. ,see,1,2,1,2
It was hollow inside and one could see the sky shining down into it from above. ,see,BEFORE,"When he had gone on a few miles, he saw in the distance a girl in a red coat, barefoot, and with unbound hair, who was running as fast as the wind. ",saw,2,3,2,2
"When he had gone on a few miles, he saw in the distance a girl in a red coat, barefoot, and with unbound hair, who was running as fast as the wind. ",saw,BEFORE,In a moment she stood before him. ,stood,3,4,2,0
In a moment she stood before him. ,stood,BEFORE,"""Take pity on me and save my life!"" ",save,4,5,0,1
"""Take pity on me and save my life!"" ",save,BEFORE,said she to him. ,said,5,6,1,0
said she to him. ,said,AFTER,"When the monk asked her what was the trouble, she replied: ""A man is pursuing me. ",pursuing,6,7,0,4
"When the monk asked her what was the trouble, she replied: ""A man is pursuing me. ",pursuing,AFTER,"If you will tell him you have not seen me, I will be grateful to you all my life long!"" ",seen,7,8,4,3
"If you will tell him you have not seen me, I will be grateful to you all my life long!"" ",seen,BEFORE,With that she ran up to the hollow tree and crawled into it. ,ran,8,9,3,0
With that she ran up to the hollow tree and crawled into it. ,ran,BEFORE,"When the monk had gone a little further, he met one who rode an armored steed. ",gone,9,10,0,1
"When the monk had gone a little further, he met one who rode an armored steed. ",gone,BEFORE,"""Have you seen the girl in the red coat?"" ",seen,10,14,1,1
"""Have you seen the girl in the red coat?"" ",seen,BEFORE,asked the stranger. ,asked,14,15,1,0
asked the stranger. ,asked,AFTER,"And when the monk replied that he had seen nothing, the other continued: ""Bonze, you should not lie! ",seen,15,16,0,2
"And when the monk replied that he had seen nothing, the other continued: ""Bonze, you should not lie! ",seen,AFTER,"I have already slain a countless number of them, and have pretty well done away with them. ",slain,16,19,2,1
"I have already slain a countless number of them, and have pretty well done away with them. ",slain,BEFORE,"Last night the Lord of the Heavens gave me a triple command, and that is the reason I have hurried down from the skies. ",gave,19,21,1,0
"Last night the Lord of the Heavens gave me a triple command, and that is the reason I have hurried down from the skies. ",gave,BEFORE,There are eight thousand of us under way in all directions to catch this monster. ,catch,21,22,0,1
There are eight thousand of us under way in all directions to catch this monster. ,catch,BEFORE,"If you do not tell the truth, monk, then you are sinning against heaven itself!"" ",sinning,22,23,1,3
"If you do not tell the truth, monk, then you are sinning against heaven itself!"" ",sinning,BEFORE,"Upon that the monk did not dare deceive him, but pointed to the hollow tree. ",deceive,23,24,3,2
"Upon that the monk did not dare deceive him, but pointed to the hollow tree. ",deceive,BEFORE,"The messenger of the skies dismounted, stepped into the tree and looked about him. ",dismounted,24,25,2,0
"The messenger of the skies dismounted, stepped into the tree and looked about him. ",dismounted,BEFORE,"The monk looked up and could see a small, red flame come out of the tree-top. ",looked,25,27,0,0
"The monk looked up and could see a small, red flame come out of the tree-top. ",looked,AFTER,The ogre had probably been hit by an arrow or captured. ,captured,27,31,0,3
The ogre had probably been hit by an arrow or captured. ,captured,BEFORE,Afterward the monk told the tale to the scholar who wrote it down.,told,31,32,3,0
